Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
15.074,14.535,7.358,-0.089,1.849,0.936,31.145,-3.274,48.599,0.0,0.0,1.0,,,,,,
15.181,15.365,7.825,-0.046,1.955,0.996,31.113,-1.5,48.599,0.0,0.0,1.0,,,,,,
15.289,16.205,7.856,-0.052,2.062,1.0,31.122,-1.658,48.599,0.0,0.0,1.0,,,,,,
15.395,17.054,7.615,-0.048,2.17,0.969,31.147,-2.43,48.599,0.0,0.0,1.0,,,,,,
15.5,17.892,8.029,-0.025,2.277,1.022,31.168,-0.292,48.599,0.0,0.0,1.0,,,,,,
15.608,18.701,7.592,-0.063,2.379,0.966,31.127,-1.949,48.599,0.0,0.0,1.0,,,,,,
15.716,19.553,7.616,-0.059,2.488,0.969,31.152,-3.118,48.599,0.0,0.0,1.0,,,,,,
15.825,20.399,7.687,-0.058,2.595,0.978,31.161,-1.238,48.599,0.0,0.0,1.0,,,,,,
15.932,21.253,7.686,-0.068,2.704,0.978,31.147,-0.782,48.599,0.0,0.0,1.0,,,,,,
16.037,22.101,7.821,-0.031,2.812,0.995,31.136,-2.756,48.599,0.0,0.0,1.0,,,,,,
16.139,22.918,8.105,-0.015,2.916,1.031,31.138,-0.442,48.599,0.0,0.0,1.0,,,,,,
16.24,23.71,7.76,-0.071,3.017,0.987,31.136,-2.747,48.599,0.0,0.0,1.0,,,,,,
16.346,24.508,7.672,-0.053,3.118,0.976,31.131,-3.683,48.599,0.0,0.0,1.0,,,,,,
16.457,25.338,7.748,-0.047,3.224,0.986,31.157,-2.213,48.599,0.0,0.0,1.0,,,,,,
16.564,26.208,7.888,-0.067,3.335,1.004,31.086,-2.325,48.599,0.0,0.0,1.0,,,,,,
16.669,27.049,7.671,-0.062,3.442,0.976,31.159,-3.017,48.599,0.0,0.0,1.0,,,,,,
16.771,27.871,8.154,-0.022,3.546,1.037,31.173,-0.268,48.599,0.0,0.0,1.0,,,,,,
16.879,28.674,7.552,-0.064,3.648,0.961,31.143,-3.641,48.599,0.0,0.0,1.0,,,,,,
16.986,29.518,7.757,-0.084,3.756,0.987,31.15,-2.413,48.599,0.0,0.0,1.0,,,,,,
17.095,30.364,7.781,-0.048,3.863,0.99,31.145,-1.996,48.599,0.0,0.0,1.0,,,,,,
17.2,31.21,7.921,-0.063,3.971,1.008,31.15,-2.221,48.599,0.0,0.0,1.0,,,,,,
17.303,32.036,7.484,-0.073,4.076,0.952,31.138,-1.981,48.599,0.0,0.0,1.0,,,,,,
17.41,32.84,8.236,-0.001,4.178,1.048,31.141,-0.058,48.599,0.0,0.0,1.0,,,,,,
17.515,33.676,7.577,-0.065,4.285,0.964,31.113,-3.61,48.599,0.0,0.0,1.0,,,,,,
17.625,34.504,7.703,-0.07,4.39,0.98,31.138,-3.596,48.599,0.0,0.0,1.0,,,,,,
17.731,35.366,7.674,-0.058,4.5,0.976,31.143,-1.799,48.599,0.0,0.0,1.0,,,,,,
17.834,36.196,7.763,-0.055,4.605,0.988,31.138,-2.747,48.599,0.0,0.0,1.0,,,,,,
17.938,37.007,7.59,-0.049,4.709,0.966,31.136,-2.815,48.599,0.0,0.0,1.0,,,,,,
18.04,37.816,8.229,-0.008,4.811,1.047,31.134,-0.477,48.599,0.0,0.0,1.0,,,,,,
18.145,38.615,7.451,-0.111,4.913,0.948,31.12,-3.161,48.599,0.0,0.0,1.0,,,,,,
18.252,39.442,8.008,-0.048,5.018,1.019,31.131,-1.045,48.599,0.0,0.0,1.0,,,,,,
18.357,40.281,7.739,-0.083,5.125,0.985,31.134,-1.966,48.599,0.0,0.0,1.0,,,,,,
18.464,41.113,7.625,-0.078,5.231,0.97,31.129,-2.09,48.599,0.0,0.0,1.0,,,,,,
18.567,41.946,7.988,-0.058,5.337,1.016,31.15,-1.218,48.599,0.0,0.0,1.0,,,,,,
18.67,42.745,7.781,-0.055,5.439,0.99,31.09,-1.945,48.599,0.0,0.0,1.0,,,,,,
18.777,43.558,7.537,-0.075,5.542,0.959,31.109,-3.269,48.599,0.0,0.0,1.0,,,,,,
18.887,44.396,7.69,-0.073,5.649,0.978,31.138,-0.94,48.599,0.0,0.0,1.0,,,,,,
18.994,45.258,7.8,-0.07,5.758,0.992,31.143,-2.557,48.599,0.0,0.0,1.0,,,,,,
19.102,46.106,7.766,-0.062,5.866,0.988,31.125,-2.116,48.599,0.0,0.0,1.0,,,,,,
19.207,46.939,8.169,-0.033,5.972,1.039,31.161,-1.656,48.599,0.0,0.0,1.0,,,,,,
19.312,47.762,7.941,-0.043,6.077,1.01,31.134,-2.459,48.599,0.0,0.0,1.0,,,,,,
19.422,48.589,7.455,-0.113,6.182,0.948,31.129,-3.373,48.599,0.0,0.0,1.0,,,,,,
19.528,49.454,7.913,-0.042,6.292,1.007,31.145,-2.199,48.599,0.0,0.0,1.0,,,,,,
19.632,50.293,7.896,-0.038,6.399,1.005,31.138,-2.948,48.599,0.0,0.0,1.0,,,,,,
19.736,51.102,7.89,-0.036,6.502,1.004,31.09,-2.758,48.599,0.0,0.0,1.0,,,,,,
19.842,51.909,8.174,-0.014,6.605,1.04,31.147,-2.054,48.599,0.0,0.0,1.0,,,,,,
19.948,52.74,7.802,-0.063,6.71,0.993,31.12,-3.271,48.599,0.0,0.0,1.0,,,,,,
20.054,53.576,7.592,-0.078,6.817,0.966,31.1,-5.003,48.599,0.0,0.0,1.0,,,,,,
20.163,54.408,7.867,-0.035,6.923,1.001,31.131,-2.596,48.599,0.0,0.0,1.0,,,,,,
20.27,55.262,7.803,-0.057,7.031,0.993,31.127,-3.08,48.599,0.0,0.0,1.0,,,,,,
20.373,56.103,7.906,-0.035,7.138,1.006,31.111,-2.805,48.599,0.0,0.0,1.0,,,,,,
20.478,56.919,8.066,-0.044,7.242,1.026,31.136,-0.482,48.599,0.0,0.0,1.0,,,,,,
20.585,57.728,7.679,-0.09,7.345,0.977,31.109,-2.136,48.599,0.0,0.0,1.0,,,,,,
20.688,58.57,7.578,-0.094,7.452,0.964,31.118,-4.399,48.599,0.0,0.0,1.0,,,,,,
20.796,59.386,7.839,-0.05,7.556,0.997,31.12,-2.208,48.599,0.0,0.0,1.0,,,,,,
20.902,60.224,7.705,-0.08,7.663,0.98,31.131,-2.29,48.599,0.0,0.0,1.0,,,,,,
21.007,61.057,7.602,-0.06,7.769,0.967,31.111,-3.274,48.599,0.0,0.0,1.0,,,,,,
21.11,61.879,8.284,-0.014,7.873,1.054,31.134,-1.871,48.599,0.0,0.0,1.0,,,,,,
21.215,62.681,7.704,-0.092,7.975,0.98,31.084,-3.012,48.599,0.0,0.0,1.0,,,,,,
21.323,63.51,7.669,-0.072,8.081,0.976,31.102,-3.386,48.599,0.0,0.0,1.0,,,,,,
21.429,64.356,7.81,-0.083,8.188,0.994,31.118,-3.29,48.599,0.0,0.0,1.0,,,,,,
21.532,65.187,7.742,-0.094,8.294,0.985,31.122,-2.758,48.599,0.0,0.0,1.0,,,,,,
21.634,65.998,7.785,-0.088,8.397,0.99,31.134,-3.253,48.599,0.0,0.0,1.0,,,,,,
21.735,66.791,8.143,-0.02,8.498,1.036,31.12,-1.204,48.599,0.0,0.0,1.0,,,,,,
21.84,67.586,7.406,-0.119,8.599,0.942,31.095,-3.041,48.599,0.0,0.0,1.0,,,,,,
21.947,68.409,7.867,-0.031,8.704,1.001,31.113,-2.393,48.599,0.0,0.0,1.0,,,,,,
22.054,69.248,7.746,-0.072,8.811,0.986,31.118,-1.62,48.599,0.0,0.0,1.0,,,,,,
22.162,70.089,7.763,-0.084,8.918,0.988,31.109,-1.862,48.599,0.0,0.0,1.0,,,,,,
22.271,70.928,7.98,-0.05,9.024,1.015,31.131,-2.843,48.599,0.0,0.0,1.0,,,,,,
22.378,71.776,8.025,-0.075,9.132,1.021,31.109,-0.827,48.599,0.0,0.0,1.0,,,,,,
22.486,72.617,7.422,-0.135,9.239,0.944,31.111,-3.857,48.599,0.0,0.0,1.0,,,,,,
22.594,73.49,7.973,-0.06,9.351,1.014,31.118,-2.345,48.599,0.0,0.0,1.0,,,,,,
22.697,74.321,7.811,-0.084,9.456,0.994,31.109,-2.59,48.599,0.0,0.0,1.0,,,,,,
22.805,75.13,7.83,-0.063,9.559,0.996,31.104,-3.182,48.599,0.0,0.0,1.0,,,,,,
22.91,75.979,7.746,-0.069,9.667,0.986,31.154,-3.509,48.599,0.0,0.0,1.0,,,,,,
23.017,76.795,8.188,-0.038,9.771,1.042,31.104,-1.112,48.599,0.0,0.0,1.0,,,,,,
23.122,77.642,7.489,-0.129,9.879,0.953,31.052,-4.05,48.599,0.0,0.0,1.0,,,,,,
23.229,78.46,7.927,-0.036,9.983,1.009,31.12,-2.995,48.599,0.0,0.0,1.0,,,,,,
23.337,79.3,7.925,-0.068,10.09,1.008,31.102,-1.73,48.599,0.0,0.0,1.0,,,,,,
23.443,80.147,7.688,-0.062,10.197,0.978,31.113,-4.145,48.599,0.0,0.0,1.0,,,,,,
23.552,80.981,7.705,-0.061,10.304,0.98,31.12,-2.904,48.599,0.0,0.0,1.0,,,,,,
23.661,81.831,8.393,-0.023,10.412,1.068,31.122,-0.729,48.599,0.0,0.0,1.0,,,,,,
23.764,82.681,7.718,-0.097,10.52,0.982,31.104,-2.904,48.599,0.0,0.0,1.0,,,,,,
23.869,83.487,7.816,-0.051,10.622,0.994,31.125,-2.9,48.599,0.0,0.0,0.996,,,,,,
23.977,84.317,7.676,-0.052,10.728,0.977,31.111,-3.082,48.599,0.0,0.0,1.0,,,,,,
24.086,85.153,7.796,-0.064,10.834,0.992,31.084,-3.226,48.599,0.0,0.0,1.0,,,,,,
24.195,86.024,7.73,-0.091,10.945,0.984,31.095,-4.009,48.599,0.0,0.0,1.0,,,,,,
24.301,86.87,8.232,-0.041,11.053,1.047,31.113,-0.567,48.599,0.0,0.0,1.0,,,,,,
24.405,87.696,7.567,-0.082,11.158,0.963,31.102,-3.636,48.599,0.0,0.0,1.0,,,,,,
24.517,88.516,7.861,-0.089,11.262,1.0,31.1,-3.269,48.599,0.0,0.0,1.0,,,,,,
24.627,89.4,7.733,-0.075,11.375,0.984,31.111,-1.823,48.599,0.0,0.0,1.0,,,,,,
24.732,90.247,7.779,-0.063,11.483,0.99,31.1,-1.907,48.599,0.0,0.0,1.0,,,,,,
24.838,91.071,7.792,-0.091,11.587,0.991,31.116,-4.208,48.599,0.0,0.0,1.0,,,,,,
24.944,91.902,8.133,-0.038,11.693,1.035,31.134,-2.262,48.599,0.0,0.0,1.0,,,,,,
25.054,92.735,7.81,-0.099,11.799,0.994,31.104,-3.737,48.599,0.0,0.0,1.0,,,,,,
25.162,93.601,7.583,-0.083,11.909,0.965,31.088,-5.308,48.599,0.0,0.0,1.0,,,,,,
25.27,94.45,7.946,-0.06,12.017,1.011,31.12,-2.41,48.599,0.0,0.0,1.0,,,,,,
25.382,95.297,7.974,-0.064,12.125,1.015,31.106,-2.533,48.599,0.0,0.0,1.0,,,,,,
25.493,96.176,7.678,-0.07,12.237,0.977,31.138,-3.226,48.599,0.0,0.0,1.0,,,,,,
25.598,97.048,7.671,-0.089,12.348,0.976,31.102,-3.916,48.599,0.0,0.0,1.0,,,,,,
25.705,97.87,8.159,-0.049,12.452,1.038,31.136,-0.219,48.599,0.0,0.0,1.0,,,,,,
25.812,98.703,7.563,-0.105,12.558,0.962,31.09,-3.104,48.599,0.0,0.0,1.0,,,,,,
25.926,99.547,7.594,-0.115,12.666,0.966,31.07,-4.171,48.599,0.0,0.0,1.0,,,,,,
26.031,100.441,8.108,-0.058,12.78,1.032,31.106,-1.868,48.599,0.0,0.0,1.0,,,,,,
26.144,101.264,7.924,-0.05,12.884,1.008,31.077,-3.742,48.599,0.0,0.0,1.0,,,,,,
26.259,102.143,7.763,-0.079,12.996,0.988,31.122,-3.648,48.599,0.0,0.0,1.0,,,,,,
26.365,103.054,7.615,-0.079,13.112,0.969,31.095,-4.059,48.599,0.0,0.0,1.0,,,,,,
26.475,103.883,8.241,-0.018,13.218,1.049,31.12,-1.429,48.599,0.0,0.0,1.0,,,,,,
26.585,104.74,7.849,-0.07,13.327,0.999,31.095,-4.256,48.599,0.0,0.0,1.0,,,,,,
26.694,105.598,7.588,-0.092,13.436,0.965,31.095,-5.268,48.599,0.0,0.0,1.0,,,,,,
26.801,106.455,7.863,-0.054,13.545,1.0,31.118,-3.127,48.599,0.0,0.0,1.0,,,,,,
26.91,107.302,7.866,-0.092,13.652,1.001,31.093,-2.606,48.599,0.0,0.0,1.0,,,,,,
27.018,108.148,7.774,-0.055,13.76,0.989,31.1,-4.261,48.599,0.0,0.0,1.0,,,,,,
27.127,109.012,7.73,-0.074,13.87,0.984,31.084,-3.541,48.599,0.0,0.0,1.0,,,,,,
27.236,109.857,8.348,-0.019,13.978,1.062,31.113,-2.097,48.599,0.0,0.0,1.0,,,,,,
27.344,110.699,7.517,-0.097,14.085,0.956,31.079,-3.238,48.599,0.0,0.0,1.0,,,,,,
27.459,111.55,7.577,-0.103,14.193,0.964,31.081,-4.243,48.599,0.0,0.0,1.0,,,,,,
27.565,112.453,7.866,-0.072,14.308,1.001,31.104,-3.029,48.599,0.0,0.0,1.0,,,,,,
27.68,113.292,7.913,-0.047,14.415,1.007,31.081,-4.22,48.599,0.0,0.0,1.0,,,,,,
27.791,114.186,7.848,-0.092,14.528,0.999,31.097,-2.903,48.599,0.0,0.0,1.0,,,,,,
27.898,115.064,7.564,-0.101,14.64,0.962,31.125,-2.754,48.599,0.0,0.0,1.0,,,,,,
28.004,115.896,8.066,-0.059,14.746,1.026,31.118,-0.931,48.599,0.0,0.0,1.0,,,,,,
28.111,116.72,7.658,-0.085,14.851,0.974,31.068,-3.76,48.599,0.0,0.0,1.0,,,,,,
28.223,117.571,7.634,-0.102,14.959,0.971,31.086,-4.704,48.599,0.0,0.0,1.0,,,,,,
28.33,118.45,7.903,-0.075,15.071,1.006,31.118,-2.688,48.599,0.0,0.0,1.0,,,,,,
28.438,119.289,7.842,-0.056,15.178,0.998,31.106,-4.805,48.599,0.0,0.0,1.0,,,,,,
28.549,120.136,7.854,-0.093,15.285,0.999,31.074,-2.213,48.599,0.0,0.0,1.0,,,,,,
28.66,121.001,7.781,-0.069,15.395,0.99,31.109,-4.018,48.599,0.0,0.0,1.0,,,,,,
28.765,121.868,8.231,-0.038,15.506,1.047,31.125,-0.878,48.599,0.0,0.0,1.0,,,,,,
28.876,122.686,7.671,-0.133,15.61,0.976,31.086,-3.562,48.599,0.0,0.0,1.0,,,,,,
28.99,123.561,7.481,-0.103,15.721,0.952,31.09,-3.162,48.599,0.0,0.0,1.0,,,,,,
29.098,124.463,8.017,-0.053,15.836,1.02,31.097,-2.586,48.599,0.0,0.0,1.0,,,,,,
29.208,125.31,7.651,-0.096,15.944,0.973,31.102,-3.647,48.599,0.0,0.0,1.0,,,,,,
29.318,126.165,7.7,-0.121,16.053,0.98,31.081,-3.072,48.599,0.0,0.0,1.0,,,,,,
29.427,127.037,7.529,-0.108,16.164,0.958,31.097,-3.184,48.599,0.0,0.0,1.0,,,,,,
29.535,127.883,8.267,-0.026,16.271,1.052,31.104,-2.003,48.599,0.0,0.0,0.999,,,,,,
29.645,128.732,7.824,-0.098,16.379,0.996,31.095,-3.2,48.599,0.0,0.0,1.0,,,,,,
29.755,129.589,7.438,-0.139,16.488,0.946,31.061,-3.824,48.599,0.0,0.0,1.0,,,,,,
29.863,130.468,8.034,-0.077,16.6,1.022,31.106,-2.141,48.599,0.0,0.0,1.0,,,,,,
29.979,131.3,7.882,-0.086,16.706,1.003,31.074,-2.64,48.599,0.0,0.0,1.0,,,,,,
30.091,132.209,7.867,-0.105,16.822,1.001,31.088,-4.193,48.599,0.0,0.0,1.0,,,,,,
30.199,133.094,7.74,-0.092,16.934,0.985,31.09,-3.326,48.599,0.0,0.0,1.0,,,,,,
30.31,133.944,8.155,-0.077,17.042,1.038,31.065,-1.908,48.599,0.0,0.0,1.0,,,,,,
30.419,134.8,8.203,-0.061,17.151,1.044,31.088,-0.966,48.599,0.0,0.0,1.0,,,,,,
30.528,135.663,7.637,-0.141,17.261,0.972,31.095,-4.481,48.599,0.0,0.0,1.0,,,,,,
30.639,136.514,7.799,-0.097,17.369,0.992,31.074,-3.865,48.599,0.0,0.0,1.0,,,,,,
30.759,137.383,7.834,-0.072,17.48,0.997,31.084,-3.588,48.599,0.0,0.0,1.0,,,,,,
30.871,138.324,7.72,-0.107,17.6,0.982,31.106,-2.855,48.599,0.0,0.0,1.0,,,,,,
30.983,139.21,7.983,-0.089,17.712,1.016,31.095,-4.023,48.599,0.0,0.0,1.0,,,,,,
31.094,140.104,7.784,-0.069,17.826,0.99,31.086,-3.011,48.599,0.0,0.0,1.0,,,,,,
31.202,140.953,7.858,-0.091,17.934,1.0,31.09,-3.487,48.599,0.0,0.0,1.0,,,,,,
31.31,141.801,8.257,-0.061,18.042,1.051,31.081,-1.146,48.599,0.0,0.0,1.0,,,,,,
31.425,142.64,7.503,-0.138,18.149,0.955,31.056,-4.7,48.599,0.0,0.0,1.0,,,,,,
31.533,143.545,7.667,-0.116,18.264,0.976,31.086,-4.257,48.599,0.0,0.0,1.0,,,,,,
31.644,144.392,7.713,-0.086,18.372,0.981,31.072,-2.047,48.599,0.0,0.0,1.0,,,,,,
31.753,145.27,7.96,-0.056,18.483,1.013,31.056,-2.645,48.599,0.0,0.0,1.0,,,,,,
31.861,146.117,7.729,-0.094,18.591,0.983,31.058,-3.004,48.599,0.0,0.0,1.0,,,,,,
31.976,146.966,7.898,-0.081,18.699,1.005,31.088,-2.262,48.599,0.0,0.0,1.0,,,,,,
32.084,147.873,8.219,-0.065,18.815,1.046,31.093,-1.929,48.599,0.0,0.0,1.0,,,,,,
32.193,148.715,7.843,-0.087,18.922,0.998,31.084,-4.373,48.599,0.0,0.0,1.0,,,,,,
32.301,149.566,7.504,-0.12,19.03,0.955,31.063,-4.106,48.599,0.0,0.0,1.0,,,,,,
32.412,150.412,7.981,-0.041,19.138,1.015,31.081,-2.415,48.599,0.0,0.0,1.0,,,,,,
32.522,151.283,7.75,-0.101,19.248,0.986,31.061,-3.734,48.599,0.0,0.0,1.0,,,,,,
32.63,152.146,7.818,-0.072,19.358,0.995,31.072,-4.924,48.599,0.0,0.0,1.0,,,,,,
32.742,153.003,7.739,-0.086,19.467,0.985,31.086,-4.07,48.599,0.0,0.0,1.0,,,,,,
32.854,153.871,8.133,-0.069,19.578,1.035,31.079,-1.58,48.599,0.0,0.0,1.0,,,,,,
32.965,154.752,7.682,-0.109,19.69,0.977,31.081,-1.908,48.599,0.0,0.0,1.0,,,,,,
33.076,155.624,7.672,-0.075,19.801,0.976,31.074,-5.955,48.599,0.0,0.0,1.0,,,,,,
33.187,156.49,7.907,-0.091,19.911,1.006,31.058,-3.388,48.599,0.0,0.0,1.0,,,,,,
33.298,157.376,7.823,-0.092,20.024,0.995,31.058,-3.049,48.599,0.0,0.0,1.0,,,,,,
33.414,158.231,7.708,-0.109,20.132,0.981,31.068,-3.052,48.599,0.0,0.0,1.0,,,,,,
33.525,159.141,7.793,-0.09,20.248,0.992,31.068,-3.521,48.599,0.0,0.0,1.0,,,,,,
33.633,160.014,7.688,-0.102,20.359,0.978,31.084,-3.715,48.599,0.0,0.0,1.0,,,,,,
33.746,160.866,8.133,-0.045,20.468,1.035,31.09,-1.394,48.599,0.0,0.0,1.0,,,,,,
33.86,161.747,7.745,-0.086,20.58,0.985,31.063,-2.221,48.599,0.0,0.0,1.0,,,,,,
33.972,162.634,7.603,-0.128,20.693,0.967,31.047,-3.748,48.599,0.0,0.0,1.0,,,,,,
34.086,163.523,7.817,-0.102,20.806,0.995,31.061,-4.46,48.599,0.0,0.0,1.0,,,,,,
34.203,164.417,7.822,-0.077,20.919,0.995,31.086,-2.023,48.599,0.0,0.0,1.0,,,,,,
34.319,165.334,7.585,-0.108,21.036,0.965,31.056,-3.994,48.599,0.0,0.0,1.0,,,,,,
34.428,166.244,7.724,-0.082,21.152,0.983,31.07,-3.86,48.599,0.0,0.0,1.0,,,,,,
34.538,167.091,7.609,-0.12,21.26,0.968,31.077,-3.057,48.599,0.0,0.0,0.98,,,,,,
34.658,167.956,7.865,-0.05,21.37,1.001,31.086,-3.328,48.599,0.0,0.0,1.0,,,,,,
34.768,168.878,8.027,-0.06,21.487,1.021,31.095,-2.984,48.599,0.0,0.0,1.0,,,,,,
34.883,169.735,7.851,-0.11,21.596,0.999,31.058,-4.304,48.599,0.0,0.0,1.0,,,,,,
34.996,170.643,7.507,-0.134,21.712,0.955,31.061,-5.179,48.599,0.0,0.0,1.0,,,,,,
35.106,171.525,7.818,-0.099,21.824,0.995,31.054,-4.386,48.599,0.0,0.0,1.0,,,,,,
35.223,172.395,7.731,-0.086,21.935,0.984,31.056,-2.013,48.599,0.0,0.0,1.0,,,,,,
35.335,173.313,7.67,-0.079,22.051,0.976,31.02,-4.477,48.599,0.0,0.0,1.0,,,,,,
35.45,174.191,7.883,-0.089,22.163,1.003,31.074,-4.17,48.599,0.0,0.0,1.0,,,,,,
35.56,175.085,7.587,-0.108,22.277,0.965,31.047,-2.875,48.599,0.0,0.0,1.0,,,,,,
35.67,175.951,7.957,-0.089,22.387,1.012,31.079,-3.446,48.599,0.0,0.0,1.0,,,,,,
35.784,176.806,8.168,-0.066,22.496,1.039,31.068,-1.657,48.599,0.0,0.0,1.0,,,,,,
35.896,177.706,7.676,-0.111,22.61,0.977,31.015,-3.473,48.599,0.0,0.0,1.0,,,,,,
36.009,178.588,7.461,-0.139,22.723,0.949,31.047,-3.808,48.599,0.0,0.0,1.0,,,,,,
36.123,179.468,7.99,-0.086,22.835,1.017,31.056,-2.464,48.599,0.0,0.0,1.0,,,,,,
36.235,180.361,7.782,-0.086,22.948,0.99,31.061,-3.761,48.599,0.0,0.0,1.0,,,,,,
36.356,181.247,7.702,-0.086,23.061,0.98,31.072,-2.643,48.599,0.0,0.0,1.0,,,,,,
36.466,182.189,7.982,-0.092,23.181,1.016,31.07,-3.605,48.599,0.0,0.0,1.0,,,,,,
36.581,183.053,7.501,-0.109,23.291,0.954,31.052,-4.474,48.599,0.0,0.0,1.0,,,,,,
36.692,183.956,7.927,-0.064,23.406,1.009,31.079,-3.302,48.599,0.0,0.0,1.0,,,,,,
36.802,184.82,8.324,-0.039,23.515,1.059,31.072,-1.221,48.599,0.0,0.0,1.0,,,,,,
36.92,185.681,7.618,-0.112,23.625,0.969,31.015,-4.194,48.599,0.0,0.0,1.0,,,,,,
37.031,186.616,7.506,-0.133,23.744,0.955,31.054,-4.451,48.599,0.0,0.0,1.0,,,,,,
37.146,187.489,7.893,-0.078,23.855,1.004,31.074,-3.009,48.599,0.0,0.0,1.0,,,,,,
37.266,188.383,7.94,-0.067,23.969,1.01,31.052,-4.088,48.599,0.0,0.0,1.0,,,,,,
37.379,189.325,7.817,-0.113,24.089,0.995,31.036,-3.323,48.599,0.0,0.0,1.0,,,,,,
