Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
19.245,381.938,1.866,0.092,48.596,0.237,31.385,3.804,48.599,27.96,0.0,14.0,,,,,,
19.343,381.956,-0.957,-0.07,48.598,-0.122,31.362,-1.936,48.599,27.96,0.0,14.0,,,,,,
19.443,381.939,0.182,-0.011,48.596,0.023,31.383,-0.338,48.599,27.96,0.0,14.0,,,,,,
19.539,381.939,0.033,-0.024,48.596,0.004,31.369,-0.771,48.599,27.96,0.0,14.0,,,,,,
19.64,381.94,0.017,-0.025,48.596,0.002,31.415,-0.832,48.599,27.96,0.0,14.0,,,,,,
19.757,381.94,-0.03,-0.034,48.596,-0.004,31.399,-1.346,48.599,27.96,0.0,14.0,,,,,,
19.846,381.94,-0.01,-0.033,48.596,-0.001,31.378,-0.852,48.599,27.96,0.0,0.561,,,,,,
19.944,381.94,-0.039,-0.038,48.596,-0.005,31.38,-0.84,48.596,27.96,0.0,0.0,,,,,,
20.043,381.94,-0.009,-0.048,48.596,-0.001,31.378,-1.481,0,27.96,0.0,14.0,,,,,,
20.149,381.94,-0.007,0.018,48.596,-0.001,31.396,1.067,0,27.96,0.0,14.0,,,,,,
20.247,381.766,-4.238,0.365,48.574,-0.539,31.145,14.707,0,27.96,0.0,14.0,,,,,,
20.346,381.008,-10.201,0.287,48.477,-1.298,31.038,11.012,0,27.96,0.0,14.0,,,,,,
20.447,379.738,-14.599,0.286,48.316,-1.857,30.944,11.479,0,27.96,0.0,14.0,,,,,,
20.55,378.048,-18.878,0.302,48.101,-2.402,30.78,11.99,0,27.96,0.0,14.0,,,,,,
20.652,375.909,-24.607,0.23,47.829,-3.131,30.748,10.153,0,27.96,0.0,14.0,,,,,,
20.751,373.319,-28.705,0.229,47.499,-3.652,30.604,8.945,0,27.96,0.0,14.0,,,,,,
20.854,370.275,-33.408,0.224,47.112,-4.251,30.46,11.793,0,27.96,0.0,14.0,,,,,,
20.953,366.782,-38.54,0.209,46.667,-4.904,30.41,10.048,0,27.96,0.0,14.0,,,,,,
21.053,362.845,-43.1,0.229,46.166,-5.484,30.163,8.443,0,27.96,0.0,14.0,,,,,,
21.154,358.454,-44.809,0.447,45.608,-5.701,29.816,12.324,0,27.96,0.0,14.0,,,,,,
21.253,353.597,-49.514,0.391,44.99,-6.3,29.717,16.622,0,27.96,0.0,14.0,,,,,,
21.353,348.303,-55.838,0.372,44.316,-7.104,29.576,9.17,0,27.96,0.0,14.0,,,,,,
21.454,342.546,-58.349,0.417,43.584,-7.424,29.503,16.934,0,27.96,0.0,14.0,,,,,,
21.553,336.348,-64.263,0.423,42.795,-8.176,29.192,11.607,0,27.96,0.0,14.0,,,,,,
21.656,329.69,-69.345,0.239,41.948,-8.823,29.418,11.168,0,27.96,0.0,14.0,,,,,,
21.755,322.586,-72.231,0.241,41.044,-9.19,29.215,15.035,0,27.96,0.0,14.0,,,,,,
21.856,315.041,-76.146,0.246,40.084,-9.688,28.975,14.677,0,27.96,0.0,14.0,,,,,,
21.953,307.045,-80.703,0.283,39.067,-10.268,28.856,16.881,0,27.96,0.0,14.0,,,,,,
22.054,298.594,-85.985,0.261,37.991,-10.94,28.852,15.037,0,27.96,0.0,14.0,,,,,,
22.152,289.698,-91.741,0.286,36.86,-11.673,28.564,12.042,0,27.96,0.0,14.0,,,,,,
22.254,280.25,-96.364,0.379,35.657,-12.261,28.363,8.857,0,27.96,0.0,14.0,,,,,,
22.352,270.445,-99.065,0.374,34.41,-12.605,27.744,14.855,0,27.96,0.0,14.0,,,,,,
22.45,260.183,-104.803,0.311,33.104,-13.335,28.228,14.082,0,27.96,0.0,14.0,,,,,,
22.551,249.533,-107.089,0.102,31.749,-13.625,28.091,19.473,0,27.96,0.0,14.0,,,,,,
22.651,238.632,-109.998,0.124,30.362,-13.996,28.717,13.501,0,27.96,0.0,14.0,,,,,,
22.751,227.563,-110.494,0.067,28.954,-14.059,28.831,13.785,0,27.96,0.0,14.0,,,,,,
22.854,216.475,-109.096,0.066,27.543,-13.881,29.423,4.592,0,26.573,0.0,14.0,0.97,0.46,3.17,-172.1,3.7,-75.0
22.955,205.476,-108.539,0.089,26.144,-13.81,29.48,5.223,0,26.624,0.0,14.0,-0.48,0.47,3.02,172.5,-2.2,-73.8
23.059,194.509,-108.401,0.064,24.748,-13.792,29.457,7.955,0,26.708,0.0,14.0,-1.96,0.48,3.26,166.2,-2.0,-73.7
23.159,183.615,-107.729,-0.092,23.362,-13.707,30.542,3.32,0,26.708,0.0,14.0,,,,,,
23.263,173.019,-102.922,-0.151,22.014,-13.095,31.022,0.361,0,26.708,0.0,14.0,,,,,,
23.364,162.56,-100.177,-0.154,20.683,-12.746,31.202,1.389,0,26.708,0.0,14.0,,,,,,
23.466,152.528,-96.573,-0.115,19.407,-12.287,31.17,1.572,0,26.708,0.0,14.0,,,,,,
23.567,142.733,-95.935,-0.046,18.161,-12.206,31.269,-4.656,0,26.708,0.0,14.0,,,,,,
23.673,133.354,-91.612,0.025,16.967,-11.656,31.17,-3.563,0,26.708,0.0,14.0,,,,,,
23.779,123.85,-88.775,0.012,15.758,-11.295,31.211,-3.295,0,26.708,0.0,14.0,,,,,,
23.886,114.691,-85.704,-0.08,14.593,-10.905,31.417,-3.454,0,26.708,0.0,14.0,,,,,,
23.987,105.811,-82.798,-0.013,13.463,-10.535,31.328,-4.863,0,26.708,0.0,14.0,,,,,,
24.092,97.592,-77.669,-0.136,12.417,-9.882,31.465,-0.444,0,26.708,0.0,14.0,,,,,,
24.195,89.71,-76.378,-0.099,11.414,-9.718,31.442,-5.23,0,26.708,0.0,14.0,,,,,,
24.298,82.161,-71.894,-0.055,10.454,-9.147,31.442,-3.36,0,26.708,0.0,14.0,,,,,,
24.401,74.947,-67.893,-0.048,9.536,-8.638,31.387,-1.599,0,26.708,0.0,14.0,,,,,,
24.507,68.058,-64.125,-0.083,8.659,-8.159,31.426,-1.906,0,26.708,0.0,14.0,,,,,,
24.611,61.319,-62.762,-0.026,7.802,-7.986,31.394,-2.163,0,26.708,0.0,14.0,,,,,,
24.714,55.103,-58.038,-0.08,7.011,-7.384,31.412,-2.088,0,26.708,0.0,14.0,,,,,,
24.815,49.165,-55.512,-0.066,6.255,-7.063,31.385,-3.126,0,26.708,0.0,14.0,,,,,,
24.914,43.719,-53.675,-0.12,5.563,-6.829,31.497,-3.305,0,26.708,0.0,14.0,,,,,,
25.02,38.645,-48.785,-0.078,4.917,-6.207,31.458,-1.827,0,26.708,0.0,14.0,,,,,,
25.123,33.653,-45.604,-0.068,4.282,-5.802,31.394,-0.791,0,26.708,0.0,14.0,,,,,,
25.229,29.054,-41.709,-0.055,3.697,-5.307,31.433,-1.905,0,26.708,0.0,14.0,,,,,,
25.33,24.744,-40.421,-0.131,3.148,-5.143,31.492,-2.469,0,26.708,0.0,14.0,,,,,,
25.433,20.934,-36.309,-0.045,2.664,-4.62,31.428,-5.659,0,26.708,0.0,14.0,,,,,,
25.537,17.37,-33.771,-0.084,2.21,-4.297,31.447,-5.872,0,26.708,0.0,14.0,,,,,,
25.643,14.109,-28.895,-0.031,1.795,-3.676,31.403,-3.198,0,26.708,0.0,14.0,,,,,,
25.754,11.131,-25.924,-0.066,1.416,-3.298,31.419,-1.64,0,26.708,0.0,14.0,,,,,,
25.862,8.394,-23.426,-0.105,1.068,-2.981,31.426,-5.154,0,26.708,0.0,14.0,,,,,,
25.968,6.099,-19.457,-0.098,0.776,-2.476,31.392,-3.274,0,26.708,0.0,14.0,,,,,,
26.076,4.199,-16.341,-0.101,0.534,-2.079,31.351,-3.065,0,26.708,0.0,14.0,,,,,,
26.182,2.639,-12.52,-0.035,0.336,-1.593,31.333,-1.495,0,26.708,0.0,14.0,,,,,,
26.285,1.44,-9.729,-0.087,0.183,-1.238,31.335,-4.113,0,26.708,0.0,14.0,,,,,,
26.397,0.621,-6.088,-0.06,0.079,-0.775,31.328,-2.641,0,26.708,0.0,14.0,,,,,,
26.496,0.11,-2.968,-0.115,0.014,-0.378,31.317,-4.203,0,26.708,0.0,14.0,,,,,,
26.59,-0.029,0.005,-0.116,-0.004,0.001,31.294,-3.648,0,26.708,0.0,14.0,,,,,,
26.698,0.006,0.288,-0.017,0.001,0.037,31.266,-0.752,0,26.708,0.0,14.0,,,,,,
26.795,0.006,0.088,-0.032,0.001,0.011,31.294,-1.798,0,26.708,0.0,14.0,,,,,,
26.898,0.006,0.034,-0.033,0.001,0.004,31.294,-1.685,0,26.708,0.0,14.0,,,,,,
26.995,0.006,0.064,-0.03,0.001,0.008,31.298,-1.855,0,26.708,0.0,14.0,,,,,,
27.095,0.006,-0.06,-0.044,0.001,-0.008,31.289,-1.681,0,26.708,0.0,14.0,,,,,,
27.197,0.006,-0.071,-0.045,0.001,-0.009,31.307,-1.301,0,26.708,0.0,14.0,,,,,,
27.299,0.006,-0.028,-0.034,0.001,-0.004,31.305,-1.372,0,26.708,0.0,14.0,,,,,,
27.396,0.006,0.06,-0.02,0.001,0.008,31.298,-1.556,0,26.708,0.0,14.0,,,,,,
27.492,0.006,-0.013,-0.039,0.001,-0.002,31.319,-1.626,0,26.708,0.0,14.0,,,,,,
27.603,0.006,-0.033,-0.03,0.001,-0.004,31.289,-1.046,0,26.708,0.0,14.0,,,,,,
27.711,0.006,-0.004,-0.035,0.001,-0.001,31.275,-1.1,0,26.708,0.0,7.495,,,,,,
27.814,0.006,0.045,-0.029,0.001,0.006,31.314,-0.854,0,26.708,0.0,1.462,,,,,,
27.911,0.006,0.023,-0.028,0.001,0.003,31.294,-0.919,0.001,26.708,0.0,0.0,,,,,,
28.008,0.006,-0.031,-0.027,0.001,-0.004,31.307,-1.407,0.001,26.708,0.0,0.0,,,,,,
28.114,0.006,0.013,-0.038,0.001,0.002,31.307,-0.939,0.001,26.708,0.0,0.0,,,,,,
28.212,0.005,0.007,-0.029,0.001,0.001,31.321,-0.97,0.001,26.708,0.0,0.0,,,,,,
28.308,0.005,0.028,-0.032,0.001,0.004,31.323,-0.941,0.001,26.708,0.0,0.0,,,,,,
28.411,0.005,0.024,-0.031,0.001,0.003,31.314,-1.003,0.001,26.708,0.0,0.0,,,,,,
28.508,0.006,0.009,-0.026,0.001,0.001,31.317,-0.995,0.001,26.708,0.0,0.0,,,,,,
28.609,0.005,0.015,-0.018,0.001,0.002,31.303,-1.037,0.001,26.708,0.0,0.0,,,,,,
28.71,0.005,0.0,-0.032,0.001,0.0,31.305,-1.151,0.001,26.708,0.0,0.0,,,,,,
28.814,0.005,0.008,-0.029,0.001,0.001,31.305,-1.111,0.001,26.708,0.0,0.0,,,,,,
28.91,0.005,-0.009,-0.023,0.001,-0.001,31.296,-0.89,0.001,26.708,0.0,0.0,,,,,,
29.009,0.005,-0.049,-0.032,0.001,-0.006,31.307,-0.707,0.001,26.708,0.0,0.0,,,,,,
29.109,0.005,-0.004,-0.026,0.001,-0.001,31.314,-1.058,0.001,26.708,0.0,0.0,,,,,,
29.207,0.005,-0.032,-0.014,0.001,-0.004,31.317,-0.956,0.001,26.708,0.0,0.0,,,,,,
29.306,0.005,-0.015,-0.019,0.001,-0.002,31.294,-0.773,0.001,26.708,0.0,0.0,,,,,,
29.413,0.005,0.04,-0.016,0.001,0.005,31.314,-0.862,0.001,26.708,0.0,0.0,,,,,,
29.515,0.005,-0.012,-0.024,0.001,-0.002,31.314,-0.71,0.001,26.708,0.0,0.0,,,,,,
29.611,0.005,-0.038,-0.023,0.001,-0.005,31.335,-0.582,0.001,26.708,0.0,0.0,,,,,,
29.711,0.005,0.008,-0.011,0.001,0.001,31.319,-0.781,0.001,26.708,0.0,0.0,,,,,,
29.815,0.005,0.03,-0.013,0.001,0.004,31.317,-0.808,0.001,26.708,0.0,0.0,,,,,,
29.909,0.005,-0.011,-0.016,0.001,-0.001,31.317,-0.56,0.001,26.708,0.0,0.0,,,,,,
30.01,0.005,0.018,-0.025,0.001,0.002,31.333,-0.611,0.001,26.708,0.0,0.0,,,,,,
30.116,0.005,0.021,-0.016,0.001,0.003,31.323,-0.767,0.001,26.708,0.0,0.0,,,,,,
30.211,0.005,-0.033,-0.02,0.001,-0.004,31.317,-0.578,0.001,26.708,0.0,0.0,,,,,,
30.309,0.005,-0.004,-0.017,0.001,-0.0,31.344,-0.625,0.001,26.708,0.0,0.0,,,,,,
30.415,0.005,0.021,-0.02,0.001,0.003,31.337,-0.614,0.001,26.708,0.0,0.0,,,,,,
30.516,0.005,0.025,-0.007,0.001,0.003,31.328,-0.534,0.001,26.708,0.0,0.0,,,,,,
30.612,0.005,0.015,-0.02,0.001,0.002,31.351,-0.573,0.001,26.708,0.0,0.0,,,,,,
30.715,0.005,0.009,-0.015,0.001,0.001,31.346,-0.903,0.001,26.708,0.0,0.0,,,,,,
30.811,0.005,0.004,-0.01,0.001,0.0,31.323,-0.436,0.001,26.708,0.0,0.0,,,,,,
30.914,0.005,0.006,-0.015,0.001,0.001,31.328,-0.244,0.001,26.708,0.0,0.0,,,,,,
31.019,0.005,-0.007,-0.016,0.001,-0.001,31.349,-0.846,0.001,26.708,0.0,0.0,,,,,,
31.122,0.005,-0.009,-0.008,0.001,-0.001,31.349,-0.632,0.001,26.708,0.0,0.0,,,,,,
31.218,0.004,-0.004,-0.016,0.001,-0.001,31.339,-0.488,0.001,26.708,0.0,0.0,,,,,,
31.323,0.004,0.011,-0.018,0.001,0.001,31.333,-0.53,0.001,26.708,0.0,0.0,,,,,,
