Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
24.714,29.198,7.837,-0.077,3.715,0.997,31.796,-2.435,48.599,0.0,0.0,1.0,,,,,,
24.815,29.981,7.941,-0.061,3.815,1.01,31.831,-1.371,48.599,0.0,0.0,1.0,,,,,,
24.911,30.766,7.688,-0.075,3.914,0.978,31.794,-1.943,48.599,0.0,0.0,1.0,,,,,,
25.011,31.55,8.087,-0.051,4.014,1.029,31.81,-0.594,48.599,0.0,0.0,1.0,,,,,,
25.113,32.33,7.678,-0.075,4.113,0.977,31.785,-4.458,48.599,0.0,0.0,1.0,,,,,,
25.215,33.118,8.121,-0.026,4.214,1.033,31.805,-1.558,48.599,0.0,0.0,1.0,,,,,,
25.314,33.901,7.763,-0.065,4.313,0.988,31.776,-3.299,48.599,0.0,0.0,1.0,,,,,,
25.413,34.688,7.62,-0.063,4.413,0.969,31.789,-3.181,48.599,0.0,0.0,1.0,,,,,,
25.51,35.465,8.093,-0.051,4.512,1.03,31.817,-1.745,48.599,0.0,0.0,1.0,,,,,,
25.613,36.254,7.682,-0.069,4.613,0.977,31.812,-5.189,48.599,0.0,0.0,1.0,,,,,,
25.712,37.037,7.896,-0.066,4.712,1.005,31.805,-3.161,48.599,0.0,0.0,1.0,,,,,,
25.813,37.821,7.629,-0.088,4.812,0.971,31.812,-2.804,48.599,0.0,0.0,1.0,,,,,,
25.913,38.607,8.052,-0.049,4.912,1.024,31.833,-2.463,48.599,0.0,0.0,1.0,,,,,,
26.013,39.383,7.668,-0.086,5.011,0.976,31.819,-2.717,48.599,0.0,0.0,1.0,,,,,,
26.113,40.174,7.848,-0.079,5.111,0.999,31.801,-2.338,48.599,0.0,0.0,1.0,,,,,,
26.215,40.964,7.89,-0.056,5.212,1.004,31.817,-2.914,48.599,0.0,0.0,1.0,,,,,,
26.312,41.748,7.722,-0.089,5.312,0.982,31.81,-2.813,48.599,0.0,0.0,1.0,,,,,,
26.412,42.53,8.363,-0.023,5.411,1.064,31.821,-1.15,48.599,0.0,0.0,1.0,,,,,,
26.514,43.313,7.655,-0.097,5.511,0.974,31.794,-3.003,48.599,0.0,0.0,1.0,,,,,,
26.616,44.099,7.853,-0.07,5.611,0.999,31.805,-0.723,48.599,0.0,0.0,1.0,,,,,,
26.718,44.883,7.749,-0.069,5.711,0.986,31.789,-2.716,48.599,0.0,0.0,1.0,,,,,,
26.814,45.67,7.798,-0.066,5.811,0.992,31.805,-1.966,48.599,0.0,0.0,1.0,,,,,,
26.913,46.446,8.041,-0.04,5.91,1.023,31.801,-2.299,48.599,0.0,0.0,1.0,,,,,,
27.017,47.235,7.603,-0.069,6.01,0.967,31.808,-3.83,48.599,0.0,0.0,1.0,,,,,,
27.118,48.018,7.688,-0.058,6.11,0.978,31.826,-3.32,48.599,0.0,0.0,1.0,,,,,,
27.215,48.803,7.793,-0.047,6.209,0.992,31.803,-3.654,48.599,0.0,0.0,1.0,,,,,,
27.313,49.588,8.25,-0.022,6.309,1.05,31.824,-2.589,48.599,0.0,0.0,1.0,,,,,,
27.416,50.366,7.697,-0.109,6.408,0.979,31.785,-2.913,48.599,0.0,0.0,1.0,,,,,,
27.516,51.155,7.886,-0.071,6.509,1.003,31.785,-2.717,48.599,0.0,0.0,1.0,,,,,,
27.618,51.937,7.842,-0.078,6.608,0.998,31.812,-2.402,48.599,0.0,0.0,1.0,,,,,,
27.716,52.723,7.64,-0.091,6.708,0.972,31.785,-2.717,48.599,0.0,0.0,1.0,,,,,,
27.813,53.502,8.357,-0.022,6.807,1.063,31.808,-0.319,48.599,0.0,0.0,1.0,,,,,,
27.916,54.287,7.582,-0.084,6.907,0.965,31.785,-3.554,48.599,0.0,0.0,1.0,,,,,,
28.013,55.079,7.82,-0.076,7.008,0.995,31.799,-1.837,48.599,0.0,0.0,1.0,,,,,,
28.112,55.863,7.807,-0.071,7.108,0.993,31.785,-2.415,48.599,0.0,0.0,1.0,,,,,,
28.212,56.651,7.848,-0.077,7.208,0.998,31.787,-1.981,48.599,0.0,0.0,1.0,,,,,,
28.313,57.427,7.779,-0.066,7.307,0.99,31.771,-2.304,48.599,0.0,0.0,1.0,,,,,,
28.413,58.217,7.435,-0.107,7.407,0.946,31.769,-3.717,48.599,0.0,0.0,1.0,,,,,,
28.514,59.0,7.951,-0.057,7.507,1.012,31.792,-3.322,48.599,0.0,0.0,1.0,,,,,,
28.618,59.785,7.832,-0.06,7.607,0.996,31.796,-2.987,48.599,0.0,0.0,1.0,,,,,,
28.712,60.569,8.197,-0.022,7.707,1.043,31.799,-0.868,48.599,0.0,0.0,1.0,,,,,,
28.812,61.349,7.574,-0.109,7.806,0.964,31.771,-4.238,48.599,0.0,0.0,1.0,,,,,,
28.913,62.136,7.926,-0.045,7.906,1.008,31.785,-3.132,48.599,0.0,0.0,1.0,,,,,,
29.012,62.92,7.921,-0.064,8.006,1.008,31.783,-3.197,48.599,0.0,0.0,1.0,,,,,,
29.112,63.706,7.759,-0.08,8.106,0.987,31.773,-4.118,48.599,0.0,0.0,1.0,,,,,,
29.212,64.484,8.231,-0.039,8.205,1.047,31.796,-0.621,48.599,0.0,0.0,1.0,,,,,,
29.312,65.27,7.508,-0.133,8.305,0.955,31.78,-3.305,48.599,0.0,0.0,1.0,,,,,,
29.412,66.056,7.776,-0.086,8.405,0.989,31.785,-2.777,48.599,0.0,0.0,1.0,,,,,,
29.512,66.84,7.844,-0.099,8.504,0.998,31.78,-2.917,48.599,0.0,0.0,1.0,,,,,,
29.612,67.625,8.019,-0.078,8.604,1.02,31.789,-1.793,48.599,0.0,0.0,1.0,,,,,,
29.715,68.402,7.622,-0.086,8.703,0.97,31.755,-3.523,48.599,0.0,0.0,1.0,,,,,,
29.817,69.192,7.821,-0.077,8.804,0.995,31.78,-3.791,48.599,0.0,0.0,1.0,,,,,,
29.912,69.974,7.951,-0.055,8.903,1.012,31.785,-4.168,48.599,0.0,0.0,1.0,,,,,,
30.012,70.767,7.685,-0.095,9.004,0.978,31.794,-2.505,48.599,0.0,0.0,1.0,,,,,,
30.113,71.55,8.2,-0.041,9.104,1.043,31.815,-2.168,48.599,0.0,0.0,0.873,,,,,,
30.212,72.328,7.267,-0.014,9.203,0.925,31.803,-0.93,48.599,0.0,0.0,1.0,,,,,,
30.314,73.029,6.842,-0.151,9.292,0.871,31.746,-5.643,48.599,0.0,0.0,1.0,,,,,,
30.412,73.775,8.089,-0.11,9.387,1.029,31.755,-4.553,48.599,0.0,0.0,1.0,,,,,,
30.515,74.587,8.481,-0.002,9.49,1.079,31.833,-0.421,48.599,0.0,0.0,1.0,,,,,,
30.612,75.369,7.567,-0.111,9.59,0.963,31.771,-3.656,48.599,0.0,0.0,1.0,,,,,,
30.712,76.153,7.839,-0.082,9.689,0.997,31.796,-2.19,48.599,0.0,0.0,1.0,,,,,,
30.812,76.935,7.759,-0.079,9.789,0.987,31.801,-2.282,48.599,0.0,0.0,1.0,,,,,,
30.911,77.721,7.616,-0.1,9.889,0.969,31.757,-3.34,48.599,0.0,0.0,1.0,,,,,,
31.011,78.501,8.385,-0.023,9.988,1.067,31.789,-0.881,48.599,0.0,0.0,1.0,,,,,,
31.111,79.285,7.604,-0.093,10.088,0.968,31.764,-4.512,48.599,0.0,0.0,1.0,,,,,,
31.212,80.071,7.704,-0.063,10.188,0.98,31.792,-1.69,48.599,0.0,0.0,1.0,,,,,,
31.317,80.855,7.689,-0.072,10.288,0.978,31.773,-3.15,48.599,0.0,0.0,1.0,,,,,,
31.414,81.642,7.918,-0.049,10.388,1.008,31.78,-2.86,48.599,0.0,0.0,1.0,,,,,,
31.513,82.418,7.88,-0.081,10.486,1.003,31.771,-4.093,48.599,0.0,0.0,0.992,,,,,,
31.614,83.208,7.727,-0.079,10.587,0.983,31.762,-4.32,48.599,0.0,0.0,1.0,,,,,,
31.713,83.985,7.75,-0.106,10.686,0.986,31.794,-3.002,48.599,0.0,0.0,1.0,,,,,,
31.812,84.774,7.678,-0.103,10.786,0.977,31.769,-3.422,48.599,0.0,0.0,1.0,,,,,,
31.913,85.56,8.341,-0.029,10.886,1.061,31.78,-2.158,48.599,0.0,0.0,1.0,,,,,,
32.012,86.34,7.727,-0.111,10.985,0.983,31.778,-3.759,48.599,0.0,0.0,1.0,,,,,,
32.116,87.128,8.116,-0.055,11.086,1.033,31.799,-3.911,48.599,0.0,0.0,0.966,,,,,,
32.215,87.91,7.73,-0.055,11.185,0.983,31.741,-1.715,48.599,0.0,0.0,1.0,,,,,,
32.313,88.673,7.607,-0.109,11.282,0.968,31.748,-3.896,48.599,0.0,0.0,1.0,,,,,,
32.412,89.439,7.905,-0.092,11.38,1.006,31.737,-3.006,48.599,0.0,0.0,1.0,,,,,,
32.512,90.236,7.643,-0.064,11.481,0.972,31.73,-3.429,48.599,0.0,0.0,1.0,,,,,,
32.619,91.021,7.593,-0.062,11.581,0.966,31.769,-3.06,48.599,0.0,0.0,1.0,,,,,,
32.714,91.804,7.85,-0.059,11.681,0.999,31.746,-3.941,48.599,0.0,0.0,1.0,,,,,,
32.815,92.59,8.247,-0.028,11.781,1.049,31.789,-2.786,48.599,0.0,0.0,0.981,,,,,,
32.913,93.366,7.648,-0.11,11.879,0.973,31.773,-3.017,48.599,0.0,0.0,0.774,,,,,,
33.013,94.138,7.524,0.005,11.978,0.957,31.831,-0.072,48.599,0.0,0.0,1.0,,,,,,
33.12,94.775,5.942,-0.143,12.059,0.756,31.789,-4.451,48.599,0.0,0.0,0.963,,,,,,
33.216,95.465,8.182,-0.116,12.146,1.041,31.707,-4.306,48.599,0.0,0.0,0.888,,,,,,
33.321,96.271,7.281,-0.029,12.249,0.926,31.819,-0.63,48.599,0.0,0.0,1.0,,,,,,
33.423,96.982,6.738,-0.139,12.339,0.857,31.767,-4.59,48.599,0.0,0.0,1.0,,,,,,
33.52,97.722,7.82,-0.146,12.434,0.995,31.737,-4.453,48.599,0.0,0.0,1.0,,,,,,
33.618,98.529,8.584,-0.008,12.536,1.092,31.796,-0.61,48.599,0.0,0.0,1.0,,,,,,
33.72,99.325,7.55,-0.101,12.638,0.961,31.787,-4.483,48.599,0.0,0.0,1.0,,,,,,
33.818,100.106,7.799,-0.076,12.737,0.992,31.762,-2.428,48.599,0.0,0.0,1.0,,,,,,
33.921,100.89,7.903,-0.097,12.837,1.006,31.757,-3.423,48.599,0.0,0.0,1.0,,,,,,
34.02,101.677,7.878,-0.075,12.937,1.002,31.787,-3.4,48.599,0.0,0.0,0.984,,,,,,
34.118,102.461,7.934,-0.069,13.037,1.01,31.773,-1.189,48.599,0.0,0.0,1.0,,,,,,
34.218,103.23,7.525,-0.107,13.134,0.957,31.785,-5.128,48.599,0.0,0.0,1.0,,,,,,
34.321,104.009,7.818,-0.106,13.234,0.995,31.78,-3.467,48.599,0.0,0.0,1.0,,,,,,
34.417,104.797,7.754,-0.089,13.334,0.987,31.767,-3.08,48.599,0.0,0.0,1.0,,,,,,
34.523,105.591,8.142,-0.027,13.435,1.036,31.799,-2.87,48.599,0.0,0.0,1.0,,,,,,
34.618,106.359,7.618,-0.103,13.533,0.969,31.753,-3.632,48.599,0.0,0.0,1.0,,,,,,
34.719,107.148,8.075,-0.073,13.633,1.027,31.78,-1.975,48.599,0.0,0.0,1.0,,,,,,
34.82,107.931,7.722,-0.091,13.733,0.983,31.773,-2.057,48.599,0.0,0.0,1.0,,,,,,
34.918,108.716,7.451,-0.104,13.832,0.948,31.778,-3.491,48.599,0.0,0.0,1.0,,,,,,
35.017,109.495,8.223,-0.015,13.932,1.046,31.773,-1.882,48.599,0.0,0.0,1.0,,,,,,
35.115,110.28,7.607,-0.093,14.031,0.968,31.755,-5.352,48.599,0.0,0.0,1.0,,,,,,
35.22,111.074,7.706,-0.079,14.132,0.98,31.78,-1.667,48.599,0.0,0.0,1.0,,,,,,
35.32,111.858,7.791,-0.074,14.232,0.991,31.746,-3.162,48.599,0.0,0.0,0.989,,,,,,
35.419,112.644,7.843,-0.064,14.332,0.998,31.783,-2.4,48.599,0.0,0.0,1.0,,,,,,
35.519,113.413,7.712,-0.108,14.43,0.981,31.757,-3.485,48.599,0.0,0.0,1.0,,,,,,
35.62,114.2,7.875,-0.102,14.53,1.002,31.762,-3.634,48.599,0.0,0.0,1.0,,,,,,
35.721,114.986,7.811,-0.107,14.63,0.994,31.773,-3.607,48.599,0.0,0.0,1.0,,,,,,
35.819,115.77,7.664,-0.1,14.73,0.975,31.767,-2.017,48.599,0.0,0.0,1.0,,,,,,
35.921,116.553,8.246,-0.049,14.83,1.049,31.799,-1.497,48.599,0.0,0.0,1.0,,,,,,
36.019,117.333,7.709,-0.097,14.929,0.981,31.746,-4.961,48.599,0.0,0.0,1.0,,,,,,
36.122,118.12,8.115,-0.052,15.029,1.033,31.778,-2.07,48.599,0.0,0.0,1.0,,,,,,
36.224,118.912,7.691,-0.115,15.13,0.979,31.675,-3.259,48.599,0.0,0.0,1.0,,,,,,
36.32,119.706,7.682,-0.111,15.231,0.977,31.741,-4.289,48.599,0.0,0.0,1.0,,,,,,
36.419,120.476,8.272,-0.042,15.329,1.052,31.767,-0.962,48.599,0.0,0.0,1.0,,,,,,
36.519,121.263,7.563,-0.116,15.429,0.962,31.735,-4.205,48.599,0.0,0.0,1.0,,,,,,
36.621,122.048,7.802,-0.081,15.529,0.993,31.739,-2.678,48.599,0.0,0.0,1.0,,,,,,
36.719,122.833,7.923,-0.065,15.629,1.008,31.751,-3.697,48.599,0.0,0.0,1.0,,,,,,
36.82,123.619,8.267,-0.048,15.729,1.052,31.796,-3.159,48.599,0.0,0.0,1.0,,,,,,
36.919,124.395,7.804,-0.088,15.827,0.993,31.751,-4.175,48.599,0.0,0.0,1.0,,,,,,
37.02,125.185,7.748,-0.087,15.928,0.986,31.753,-4.387,48.599,0.0,0.0,1.0,,,,,,
37.121,125.968,7.82,-0.052,16.027,0.995,31.76,-3.673,48.599,0.0,0.0,1.0,,,,,,
37.22,126.752,7.667,-0.095,16.127,0.976,31.739,-4.332,48.599,0.0,0.0,1.0,,,,,,
37.319,127.535,8.398,-0.033,16.227,1.068,31.776,-2.663,48.599,0.0,0.0,1.0,,,,,,
37.419,128.316,7.665,-0.136,16.326,0.975,31.739,-3.377,48.599,0.0,0.0,1.0,,,,,,
37.52,129.102,7.848,-0.096,16.426,0.999,31.769,-1.773,48.599,0.0,0.0,1.0,,,,,,
37.62,129.887,7.932,-0.088,16.526,1.009,31.773,-3.333,48.599,0.0,0.0,1.0,,,,,,
37.721,130.673,7.908,-0.081,16.626,1.006,31.764,-2.844,48.599,0.0,0.0,1.0,,,,,,
37.819,131.45,8.048,-0.053,16.725,1.024,31.748,-1.909,48.599,0.0,0.0,1.0,,,,,,
37.92,132.245,7.581,-0.123,16.826,0.965,31.746,-3.721,48.599,0.0,0.0,1.0,,,,,,
38.02,133.029,7.879,-0.105,16.926,1.003,31.737,-2.957,48.599,0.0,0.0,1.0,,,,,,
38.12,133.814,7.885,-0.093,17.026,1.003,31.755,-1.833,48.599,0.0,0.0,1.0,,,,,,
38.22,134.599,8.111,-0.06,17.126,1.032,31.769,-1.576,48.599,0.0,0.0,1.0,,,,,,
38.319,135.377,7.593,-0.093,17.225,0.966,31.746,-3.685,48.599,0.0,0.0,1.0,,,,,,
38.42,136.166,7.915,-0.06,17.325,1.007,31.748,-4.279,48.599,0.0,0.0,1.0,,,,,,
38.52,136.949,7.972,-0.055,17.425,1.014,31.762,-3.117,48.599,0.0,0.0,0.985,,,,,,
38.619,137.733,7.584,-0.071,17.524,0.965,31.741,-4.229,48.599,0.0,0.0,1.0,,,,,,
38.719,138.503,8.295,-0.044,17.622,1.055,31.744,-1.519,48.599,0.0,0.0,1.0,,,,,,
38.819,139.283,7.67,-0.095,17.722,0.976,31.732,-4.77,48.599,0.0,0.0,1.0,,,,,,
38.922,140.072,7.881,-0.071,17.822,1.003,31.76,-2.082,48.599,0.0,0.0,1.0,,,,,,
39.019,140.856,7.677,-0.08,17.922,0.977,31.737,-2.935,48.599,0.0,0.0,1.0,,,,,,
39.12,141.642,7.916,-0.05,18.022,1.007,31.748,-3.641,48.599,0.0,0.0,1.0,,,,,,
39.218,142.418,7.909,-0.084,18.121,1.006,31.723,-3.983,48.599,0.0,0.0,1.0,,,,,,
39.318,143.208,7.712,-0.097,18.221,0.981,31.737,-3.91,48.599,0.0,0.0,1.0,,,,,,
39.419,143.991,7.654,-0.11,18.321,0.974,31.783,-4.278,48.599,0.0,0.0,1.0,,,,,,
39.518,144.775,7.784,-0.093,18.42,0.99,31.76,-3.22,48.599,0.0,0.0,1.0,,,,,,
39.619,145.568,8.16,-0.025,18.521,1.038,31.753,-1.769,48.599,0.0,0.0,1.0,,,,,,
39.718,146.347,7.549,-0.148,18.62,0.96,31.723,-4.278,48.599,0.0,0.0,1.0,,,,,,
39.82,147.134,7.868,-0.071,18.721,1.001,31.744,-2.952,48.599,0.0,0.0,1.0,,,,,,
39.919,147.918,7.769,-0.101,18.82,0.988,31.751,-4.362,48.599,0.0,0.0,1.0,,,,,,
40.018,148.704,7.707,-0.115,18.92,0.981,31.755,-5.266,48.599,0.0,0.0,1.0,,,,,,
40.119,149.482,8.238,-0.068,19.019,1.048,31.762,-1.321,48.599,0.0,0.0,1.0,,,,,,
40.218,150.269,7.548,-0.137,19.119,0.96,31.764,-3.659,48.599,0.0,0.0,1.0,,,,,,
40.319,151.054,7.858,-0.083,19.219,1.0,31.751,-2.711,48.599,0.0,0.0,1.0,,,,,,
40.418,151.838,7.899,-0.091,19.319,1.005,31.751,-2.833,48.599,0.0,0.0,1.0,,,,,,
40.519,152.625,8.076,-0.087,19.419,1.027,31.751,-2.177,48.599,0.0,0.0,1.0,,,,,,
40.618,153.401,7.672,-0.082,19.518,0.976,31.744,-3.832,48.599,0.0,0.0,1.0,,,,,,
40.72,154.19,7.776,-0.084,19.618,0.989,31.769,-4.212,48.599,0.0,0.0,1.0,,,,,,
40.818,154.973,7.929,-0.06,19.718,1.009,31.744,-4.085,48.599,0.0,0.0,1.0,,,,,,
40.917,155.757,7.662,-0.072,19.818,0.975,31.757,-4.25,48.599,0.0,0.0,1.0,,,,,,
41.017,156.541,8.271,-0.028,19.917,1.052,31.769,-2.345,48.599,0.0,0.0,1.0,,,,,,
41.119,157.322,7.531,-0.131,20.017,0.958,31.73,-4.445,48.599,0.0,0.0,1.0,,,,,,
41.219,158.108,7.792,-0.081,20.117,0.991,31.76,-3.076,48.599,0.0,0.0,1.0,,,,,,
41.317,158.893,7.923,-0.099,20.217,1.008,31.741,-4.627,48.599,0.0,0.0,1.0,,,,,,
41.421,159.687,7.613,-0.089,20.318,0.969,31.746,-4.719,48.599,0.0,0.0,1.0,,,,,,
41.517,160.464,8.019,-0.089,20.417,1.02,31.757,-2.692,48.599,0.0,0.0,1.0,,,,,,
41.619,161.251,7.633,-0.113,20.517,0.971,31.746,-5.219,48.599,0.0,0.0,1.0,,,,,,
41.717,162.035,7.884,-0.112,20.616,1.003,31.753,-4.61,48.599,0.0,0.0,1.0,,,,,,
41.817,162.82,7.846,-0.098,20.716,0.998,31.755,-3.318,48.599,0.0,0.0,1.0,,,,,,
41.921,163.605,8.058,-0.073,20.816,1.025,31.764,-2.698,48.599,0.0,0.0,1.0,,,,,,
42.016,164.382,7.6,-0.103,20.915,0.967,31.732,-3.54,48.599,0.0,0.0,1.0,,,,,,
42.118,165.171,7.959,-0.087,21.015,1.013,31.769,-2.461,48.599,0.0,0.0,1.0,,,,,,
42.217,165.954,7.88,-0.09,21.115,1.003,31.732,-2.545,48.599,0.0,0.0,1.0,,,,,,
42.317,166.74,7.495,-0.106,21.215,0.954,31.73,-3.684,48.599,0.0,0.0,1.0,,,,,,
42.416,167.521,8.177,-0.035,21.314,1.04,31.753,-1.311,48.599,0.0,0.0,1.0,,,,,,
42.519,168.303,7.618,-0.093,21.414,0.969,31.725,-5.626,48.599,0.0,0.0,1.0,,,,,,
42.621,169.089,7.923,-0.055,21.514,1.008,31.746,-4.688,48.599,0.0,0.0,1.0,,,,,,
42.717,169.875,7.881,-0.075,21.614,1.003,31.732,-4.196,48.599,0.0,0.0,1.0,,,,,,
42.816,170.661,7.76,-0.073,21.714,0.987,31.757,-4.07,48.599,0.0,0.0,1.0,,,,,,
42.916,171.436,7.815,-0.106,21.813,0.994,31.748,-2.894,48.599,0.0,0.0,1.0,,,,,,
43.017,172.225,7.816,-0.114,21.913,0.994,31.757,-4.457,48.599,0.0,0.0,1.0,,,,,,
43.12,173.016,7.661,-0.099,22.014,0.975,31.73,-3.864,48.599,0.0,0.0,1.0,,,,,,
43.216,173.801,7.784,-0.076,22.114,0.99,31.73,-4.172,48.599,0.0,0.0,1.0,,,,,,
43.317,174.586,8.223,-0.036,22.213,1.046,31.76,-3.173,48.599,0.0,0.0,1.0,,,,,,
43.419,175.364,7.73,-0.112,22.312,0.983,31.709,-3.932,48.599,0.0,0.0,1.0,,,,,,
