Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
92.302,527.16,4.169,-0.129,67.073,0.53,30.186,-2.899,67.72,67.603,0.026,0.5,-0.53,0.45,4.83,-168.5,11.9,0.8
92.422,527.638,3.532,-0.176,67.134,0.449,30.199,-6.086,67.72,67.634,0.118,0.5,-0.5,0.49,5.28,170.6,3.5,0.6
92.54,528.088,3.84,-0.193,67.191,0.489,30.197,-7.547,67.72,67.631,0.063,0.5,-0.44,0.51,5.21,175.8,-21.3,2.2
92.657,528.574,3.613,-0.169,67.253,0.46,30.197,-4.969,67.72,67.623,0.011,0.5,-0.37,0.49,5.27,169.7,4.7,0.5
92.775,529.028,3.849,-0.144,67.311,0.49,30.193,-5.185,67.72,67.601,-0.068,0.5,-0.29,0.38,4.83,-163.7,-17.7,-4.5
92.893,529.496,3.827,-0.164,67.37,0.487,30.195,-3.703,67.72,67.6,-0.043,0.5,-0.23,0.33,5.01,175.9,-13.9,-0.2
93.013,529.953,3.844,-0.178,67.428,0.489,30.199,-6.289,67.72,67.598,-0.032,0.5,-0.17,0.33,5.01,-170.4,-10.9,-5.0
93.132,530.431,3.98,-0.134,67.489,0.506,30.195,-4.536,66.97,67.589,-0.05,2.0,-0.1,0.39,4.78,163.8,-11.4,0.2
93.253,530.894,4.073,-0.091,67.548,0.518,30.234,-5.562,66.97,67.598,-0.001,2.0,-0.05,0.42,4.73,166.3,-19.6,-0.1
93.372,531.052,-2.139,0.403,67.568,-0.272,30.158,15.236,66.97,67.548,-0.164,2.0,0.02,0.41,4.74,174.4,8.8,-4.1
93.49,530.256,-10.777,0.497,67.467,-1.371,29.998,21.35,66.97,67.527,-0.169,2.0,-0.06,0.41,4.73,175.3,9.3,-3.8
93.608,528.618,-14.408,-0.069,67.258,-1.833,30.215,-2.564,66.97,67.498,-0.197,2.0,-0.24,0.45,4.8,-168.3,-19.6,-4.0
93.728,527.27,-8.001,-0.19,67.087,-1.018,30.247,-8.035,66.97,67.597,0.206,2.0,-0.51,0.53,4.96,176.1,-22.2,2.0
93.852,526.606,-3.79,-0.043,67.002,-0.482,30.241,-1.079,66.97,67.632,0.24,2.0,-0.63,0.56,5.27,168.1,8.0,0.0
93.979,526.343,-0.355,-0.05,66.969,-0.045,30.225,-3.506,66.97,67.649,0.199,2.0,-0.68,0.52,5.21,173.4,9.9,-1.0
94.103,526.352,-0.033,-0.047,66.97,-0.004,30.213,-1.695,66.97,67.65,0.124,2.0,-0.68,0.49,5.21,173.5,10.1,-1.0
94.232,526.352,0.033,-0.044,66.97,0.004,30.234,-1.194,66.97,67.65,0.075,2.0,-0.68,0.49,5.19,172.3,12.7,-6.7
94.36,526.352,0.007,-0.05,66.97,0.001,30.225,-1.562,67.72,67.65,0.046,0.5,-0.68,0.48,5.19,172.4,12.7,-6.7
94.481,526.352,-0.035,-0.05,66.97,-0.004,30.199,-2.988,67.72,67.61,-0.096,0.5,-0.64,0.39,4.9,-179.0,-28.3,-4.1
94.601,526.581,4.099,-0.279,66.999,0.522,30.156,-11.569,67.72,67.609,-0.061,0.5,-0.61,0.32,4.74,178.8,-24.6,-3.1
94.72,527.14,4.385,-0.123,67.07,0.558,30.204,-3.503,67.72,67.59,-0.098,0.5,-0.52,0.32,4.92,179.6,8.0,-6.0
94.841,527.623,3.466,-0.167,67.132,0.441,30.202,-6.804,67.72,67.582,-0.088,0.5,-0.45,0.35,4.79,-171.1,-19.6,-4.5
94.961,528.08,3.763,-0.169,67.19,0.479,30.193,-7.404,67.72,67.57,-0.092,0.5,-0.38,0.37,4.76,175.4,-19.0,-1.6
95.086,528.57,3.766,-0.176,67.252,0.479,30.206,-5.195,67.72,67.612,0.082,0.5,-0.36,0.4,5.18,176.7,-21.0,-4.0
95.204,529.05,3.692,-0.179,67.313,0.47,30.188,-5.383,67.72,67.573,-0.075,0.5,-0.26,0.38,4.79,163.4,-27.3,0.4
95.323,529.528,4.024,-0.104,67.374,0.512,30.206,-4.01,67.72,67.584,-0.01,0.5,-0.21,0.47,5.2,176.9,-18.6,-0.1
95.442,529.988,3.79,-0.167,67.433,0.482,30.199,-7.712,67.72,67.573,-0.044,0.5,-0.14,0.51,4.79,159.9,-10.3,-0.1
95.564,530.463,4.023,-0.119,67.493,0.512,30.186,-5.821,66.97,67.573,-0.025,2.0,-0.08,0.57,4.91,171.1,11.6,-5.6
95.682,530.936,3.661,-0.119,67.553,0.466,30.199,-4.887,66.97,67.573,-0.014,2.0,-0.02,0.52,4.73,166.0,-18.8,0.4
95.8,531.107,-1.591,0.426,67.575,-0.202,30.156,16.979,66.97,67.505,-0.239,2.0,0.07,0.49,5.02,-175.0,14.4,-0.4
95.92,530.355,-10.767,0.477,67.479,-1.37,30.024,18.254,66.97,67.489,-0.197,2.0,-0.01,0.46,4.88,178.4,-14.2,-2.9
96.039,528.713,-14.484,-0.022,67.271,-1.843,30.206,-2.334,66.97,67.461,-0.215,2.0,-0.19,0.48,4.95,-177.0,-21.0,-0.2
96.161,527.328,-8.508,-0.222,67.094,-1.083,30.254,-7.606,66.97,67.544,0.147,2.0,-0.45,0.41,4.78,-175.9,19.2,-2.8
96.284,526.624,-3.924,-0.028,67.005,-0.499,30.234,-1.994,66.97,67.595,0.249,2.0,-0.59,0.37,5.19,171.5,14.4,-1.0
96.406,526.346,-0.58,-0.078,66.969,-0.074,30.215,-3.765,66.97,67.629,0.264,2.0,-0.66,0.3,5.18,173.1,13.6,-4.5
96.524,526.351,-0.075,-0.065,66.97,-0.01,30.215,-1.911,66.97,67.63,0.162,2.0,-0.66,0.33,5.17,173.4,13.3,-6.4
96.648,526.35,-0.094,-0.066,66.97,-0.012,30.197,-1.451,66.97,67.6,-0.001,2.0,-0.63,0.34,4.9,-178.4,-36.0,-4.9
96.774,526.35,-0.026,-0.054,66.97,-0.003,30.234,-1.891,67.72,67.64,0.128,0.5,-0.67,0.34,5.17,177.5,-31.2,-4.0
96.902,526.35,-0.008,-0.062,66.97,-0.001,30.234,-2.849,67.72,67.65,0.109,0.5,-0.68,0.31,5.17,173.5,13.3,-6.3
97.024,526.608,4.303,-0.259,67.003,0.548,30.163,-11.747,67.72,67.663,0.105,0.5,-0.66,0.33,5.11,175.1,20.3,-0.4
97.146,527.173,4.438,-0.075,67.075,0.565,30.204,-4.759,67.72,67.625,-0.059,0.5,-0.55,0.39,4.85,170.4,-23.4,3.7
97.269,527.666,3.698,-0.152,67.137,0.471,30.199,-4.556,67.72,67.627,-0.027,0.5,-0.49,0.48,4.96,164.3,14.4,-5.2
97.387,528.124,3.628,-0.187,67.196,0.462,30.195,-7.363,67.72,67.616,-0.054,0.5,-0.42,0.47,4.82,179.1,11.5,-0.1
97.505,528.606,3.83,-0.146,67.257,0.487,30.181,-6.07,67.72,67.627,0.005,0.5,-0.37,0.44,4.81,-166.2,-22.0,-3.2
97.626,529.064,3.948,-0.168,67.315,0.502,30.204,-7.961,67.72,67.645,0.064,0.5,-0.33,0.45,5.12,172.8,18.4,-0.7
97.748,529.555,4.031,-0.108,67.378,0.513,30.215,-5.807,67.72,67.668,0.11,0.5,-0.29,0.48,5.2,177.3,-19.4,3.8
97.868,530.026,3.852,-0.172,67.438,0.49,30.202,-4.717,67.72,67.658,0.034,0.5,-0.22,0.5,5.12,172.0,19.6,0.9
97.984,530.504,4.11,-0.087,67.498,0.523,30.197,-4.245,0,67.648,-0.01,14.0,-0.15,0.46,5.19,178.1,-17.9,3.5
98.103,530.953,3.789,-0.132,67.556,0.482,30.202,-3.782,0,67.656,0.342,14.0,-0.1,0.39,5.18,179.1,-17.6,3.2
98.226,531.118,-1.828,0.419,67.577,-0.233,30.167,16.494,0,67.607,0.132,14.0,-0.03,0.33,4.74,167.9,22.0,-2.0
98.349,530.291,-11.288,0.484,67.471,-1.436,30.03,19.815,0,67.571,-0.253,14.0,-0.1,0.38,5.11,172.9,20.9,-0.7
98.467,528.42,-19.186,0.403,67.233,-2.441,29.948,15.677,0,67.583,-0.832,14.0,-0.35,0.42,5.2,176.6,-26.3,2.3
98.585,525.761,-25.968,0.432,66.895,-3.304,29.836,19.104,0,67.405,-2.076,14.0,-0.51,0.35,4.94,174.4,27.5,-8.9
98.702,522.311,-33.507,0.408,66.456,-4.263,29.752,17.737,0,66.836,-3.916,14.0,-0.38,0.27,4.46,175.5,-39.1,-5.4
98.824,517.996,-39.255,0.546,65.907,-4.995,29.574,17.969,0,66.177,-4.779,-4.375,-0.27,0.25,4.01,-175.6,-27.8,-5.4
98.948,512.681,-46.943,0.326,65.231,-5.973,29.569,18.562,0,65.481,-5.166,-4.803,-0.25,0.27,3.69,-170.2,-20.9,-4.1
99.072,506.999,-40.74,-0.339,64.508,-5.184,30.439,-15.745,0,64.808,-5.246,-4.956,-0.3,0.29,3.81,168.5,-2.8,-0.6
99.194,502.399,-37.019,0.058,63.923,-4.71,30.145,2.884,0,64.023,-5.703,-5.503,-0.1,0.2,3.58,161.2,8.7,-7.2
99.32,497.822,-40.07,0.172,63.34,-5.098,29.95,6.87,0,63.21,-6.043,-6.043,0.13,0.12,3.59,-176.9,-9.8,-6.8
99.446,492.56,-42.853,0.336,62.671,-5.452,29.759,10.717,0,62.251,-6.692,-6.692,0.42,0.02,3.56,171.8,1.4,-9.0
99.575,486.657,-47.581,0.204,61.92,-6.054,29.8,11.212,0,61.26,-7.139,-7.139,0.66,-0.1,3.5,168.9,2.5,-11.0
99.7,480.148,-51.998,0.319,61.091,-6.616,29.658,13.48,0,60.211,-7.547,-7.57,0.88,-0.32,3.49,175.6,0.5,-12.5
99.829,473.205,-56.996,0.111,60.208,-7.252,29.816,11.043,0,59.208,-7.733,-8.025,1.0,-0.56,3.35,-159.5,43.8,-3.5
99.957,465.615,-59.344,0.16,59.242,-7.551,29.768,8.837,0,58.132,-7.932,-8.447,1.11,-0.75,3.45,-176.5,-7.2,-10.5
100.084,457.658,-63.17,0.128,58.23,-8.037,29.749,9.499,0,57.04,-8.215,-8.92,1.19,-0.84,3.6,178.1,-4.5,-9.0
100.207,449.32,-68.388,0.208,57.169,-8.701,29.72,5.215,0,55.869,-8.615,-9.45,1.3,-0.97,3.79,174.6,0.7,-2.4
100.33,440.832,-71.243,0.327,56.089,-9.065,29.551,6.962,0,54.759,-8.77,-9.77,1.33,-1.13,3.67,-178.6,1.8,5.6
100.453,431.856,-75.279,0.34,54.947,-9.578,29.418,7.309,0,53.627,-8.946,-10.082,1.32,-1.22,3.53,-175.6,2.8,11.7
100.576,422.44,-77.689,0.193,53.749,-9.885,29.558,5.046,0,52.479,-9.096,-10.335,1.27,-1.19,3.49,-179.9,2.6,15.1
100.696,412.743,-79.905,0.119,52.515,-10.167,29.672,6.041,0,51.375,-9.046,-10.374,1.14,-1.02,3.37,170.6,7.0,18.8
100.819,402.963,-80.907,0.2,51.271,-10.294,29.484,8.541,0,50.301,-8.975,-10.336,0.97,-0.85,3.24,163.5,11.3,19.6
100.942,392.926,-81.488,0.176,49.994,-10.368,29.683,2.846,0,49.154,-9.121,-10.406,0.84,-0.77,3.14,165.0,8.8,20.5
101.065,382.948,-80.687,0.188,48.724,-10.266,29.633,6.49,0,48.114,-8.858,-10.078,0.61,-0.61,2.82,163.8,4.5,22.2
101.19,372.934,-81.46,0.206,47.45,-10.364,29.564,4.076,0,47.03,-8.843,-9.683,0.42,-0.38,2.73,163.3,-0.5,21.6
101.313,363.037,-77.252,0.056,46.191,-9.829,29.887,5.651,0,45.911,-8.906,-9.466,0.28,-0.16,2.78,161.5,-1.7,21.4
101.432,353.626,-74.565,0.024,44.993,-9.487,29.994,2.187,0,44.833,-8.841,-9.161,0.16,0.12,2.96,161.4,-6.3,19.4
101.551,344.809,-74.721,0.156,43.872,-9.507,29.855,1.101,0,43.742,-8.985,-9.245,0.13,0.36,3.29,166.7,-3.8,14.6
101.667,336.212,-71.492,0.058,42.778,-9.096,29.884,5.601,0,42.628,-9.13,-9.43,0.15,0.51,3.44,159.1,-5.2,12.3
101.787,327.867,-73.137,0.294,41.716,-9.305,29.608,5.755,0,41.466,-9.485,-9.693,0.25,0.64,3.34,172.0,16.3,4.2
101.906,319.024,-72.86,0.194,40.591,-9.27,29.578,11.019,0,40.281,-9.636,-9.822,0.31,0.69,3.11,-176.7,20.7,2.8
102.025,310.011,-75.095,0.218,39.444,-9.555,29.489,11.839,0,39.144,-9.586,-9.827,0.3,0.65,2.57,171.4,19.2,-1.4
102.149,300.826,-78.185,0.22,38.275,-9.948,29.663,3.559,0,38.035,-9.445,-9.747,0.24,0.59,2.12,169.3,18.2,-3.0
102.271,291.244,-77.964,0.051,37.056,-9.92,29.836,1.399,0,36.906,-9.354,-9.654,0.15,0.59,1.85,161.4,20.2,-4.0
102.393,281.916,-76.349,0.199,35.869,-9.714,29.679,2.404,0,35.819,-9.187,-9.287,0.05,0.57,1.68,167.4,-17.6,9.2
102.519,272.677,-75.282,0.039,34.694,-9.578,29.836,4.188,0,34.704,-9.114,-9.114,-0.01,0.54,1.69,169.1,-18.3,11.5
102.647,263.409,-73.02,0.105,33.515,-9.291,29.932,0.447,0,33.615,-8.968,-8.968,-0.1,0.62,2.2,171.9,-16.7,15.5
102.775,254.286,-72.242,0.114,32.354,-9.192,29.866,3.331,0,32.494,-8.895,-8.895,-0.14,0.73,2.82,168.9,-12.2,17.0
102.904,245.29,-71.262,0.122,31.209,-9.067,29.845,2.66,0,31.339,-8.945,-8.945,-0.13,0.83,3.29,156.9,16.0,8.8
103.033,236.296,-70.997,0.168,30.065,-9.033,29.807,5.269,0,30.145,-9.055,-8.979,-0.08,0.87,3.43,167.1,17.1,8.6
103.157,227.255,-71.325,0.089,28.915,-9.075,29.763,7.817,0,28.955,-9.136,-9.056,-0.04,0.83,3.31,165.0,22.1,5.7
103.286,218.523,-69.611,0.166,27.804,-8.857,29.669,9.014,0,27.864,-8.943,-8.879,-0.06,0.78,3.25,167.6,17.0,6.7
103.411,209.365,-72.382,0.192,26.638,-9.209,29.704,1.318,0,26.758,-8.856,-8.827,-0.12,0.54,2.89,163.2,14.1,3.7
103.538,200.604,-68.535,0.095,25.524,-8.72,29.877,4.021,0,25.734,-8.589,-8.575,-0.21,0.31,2.72,164.3,10.2,2.1
103.665,191.77,-69.914,0.104,24.4,-8.895,29.82,3.517,0,24.69,-8.424,-8.377,-0.29,0.1,2.7,161.7,7.0,-0.3
103.792,183.241,-67.681,0.004,23.315,-8.611,29.95,4.081,0,23.675,-8.283,-8.179,-0.36,-0.15,2.74,162.3,6.2,-2.6
103.925,174.903,-65.587,0.175,22.254,-8.345,29.791,2.742,0,22.654,-8.137,-7.953,-0.4,-0.39,2.81,-140.5,-22.0,-10.6
104.056,166.363,-65.082,0.149,21.167,-8.281,29.875,0.238,0,21.597,-8.043,-7.789,-0.43,-0.75,2.84,161.2,5.8,-8.4
104.183,158.166,-61.44,0.079,20.124,-7.817,29.905,6.089,0,20.564,-8.025,-7.707,-0.44,-1.12,2.79,158.3,5.6,-12.7
104.305,150.418,-61.375,0.125,19.138,-7.809,29.825,3.291,0,20.564,-8.025,-8.025,,,,,,
104.425,143.053,-58.754,0.212,18.201,-7.476,29.752,10.087,0,20.564,-8.025,-8.025,,,,,,
104.543,135.604,-62.409,0.23,17.253,-7.941,29.638,8.364,0,20.564,-8.025,-8.025,,,,,,
104.662,128.049,-61.724,0.15,16.292,-7.853,29.795,6.44,0,20.564,-8.025,-8.025,,,,,,
104.779,120.728,-61.336,0.492,15.361,-7.804,29.199,19.597,0,15.871,-7.909,-7.496,-0.51,-0.23,5.81,129.4,-0.3,17.3
104.9,113.302,-65.354,0.141,14.416,-8.315,29.772,2.072,0,15.871,-7.909,-7.909,,,,,,
105.026,105.864,-59.215,0.014,13.47,-7.534,30.076,-0.453,0,14.02,-7.864,-7.406,-0.55,-0.88,4.88,-130.7,-31.9,9.5
105.144,98.374,-63.34,0.32,12.517,-8.059,29.494,7.804,0,14.02,-7.864,-7.864,,,,,,
105.264,91.267,-59.406,-0.03,11.612,-7.559,30.028,1.157,0,11.982,-8.072,-7.612,-0.37,-0.22,5.02,154.3,23.3,19.3
105.386,84.113,-60.139,0.361,10.702,-7.652,29.354,16.43,0,11.982,-8.072,-8.072,,,,,,
105.513,76.7,-60.146,0.032,9.759,-7.653,29.868,3.676,0,9.979,-8.153,-7.757,-0.22,-1.61,5.0,-131.1,-29.0,7.5
105.628,68.83,-64.445,0.301,8.758,-8.2,29.544,5.935,0,9.979,-8.153,-8.153,,,,,,
105.639,61.685,-60.425,0.03,7.849,-7.688,29.987,3.152,-1.018,9.979,-8.153,1.719,,,,,,
105.739,55.782,-57.559,-0.221,7.097,-7.323,30.343,-11.212,0,9.979,-8.153,14.0,,,,,,
105.839,50.221,-55.773,0.058,6.39,-7.096,29.868,8.07,0,9.979,-8.153,14.0,,,,,,
105.939,44.755,-54.052,-0.026,5.694,-6.877,30.072,0.01,-1.4,9.979,-8.153,0.0,,,,,,
106.039,39.685,-47.71,-0.25,5.049,-6.07,30.339,-7.745,-1.4,9.979,-8.153,0.0,,,,,,
106.139,35.27,-41.342,-0.299,4.487,-5.26,30.357,-7.844,-1.4,9.979,-8.153,0.0,,,,,,
106.239,31.547,-33.673,-0.143,4.014,-4.284,30.268,-8.013,-1.4,9.979,-8.153,0.0,,,,,,
106.339,28.444,-28.279,-0.186,3.619,-3.598,30.225,-9.154,-1.4,9.979,-8.153,0.0,,,,,,
106.439,25.944,-22.324,-0.218,3.301,-2.84,30.252,-10.838,-1.4,9.979,-8.153,0.0,,,,,,
106.539,24.022,-18.599,-0.641,3.056,-2.366,30.293,-24.391,-1.4,9.979,-8.153,0.0,,,,,,
106.639,22.639,-7.551,-0.452,2.88,-0.961,30.181,-17.124,-1.4,9.979,-8.153,0.0,,,,,,
106.739,22.121,-4.302,-0.562,2.815,-0.547,30.108,-24.622,-1.4,9.979,-8.153,0.0,,,,,,
106.84,22.047,2.126,-0.258,2.805,0.271,30.092,-9.273,-1.4,9.979,-8.153,0.0,,,,,,
106.94,22.112,-0.243,-0.383,2.813,-0.031,30.099,-15.787,-1.4,9.979,-8.153,0.0,,,,,,
107.04,22.133,0.377,-0.285,2.816,0.048,30.104,-11.568,-1.4,9.979,-8.153,0.0,,,,,,
107.14,22.171,0.371,-0.23,2.821,0.047,30.115,-8.418,-1.4,9.979,-8.153,0.0,,,,,,
107.24,22.234,0.594,-0.081,2.829,0.076,30.138,-3.355,-1.4,9.979,-8.153,0.0,,,,,,
107.34,22.256,-0.045,-0.093,2.832,-0.006,30.145,-4.17,2.832,9.979,-8.153,0.0,,,,,,
107.44,22.256,0.048,-0.093,2.832,0.006,30.124,-4.096,2.832,9.979,-8.153,0.0,,,,,,
107.54,22.258,0.019,-0.093,2.832,0.002,30.136,-4.009,2.832,9.979,-8.153,0.0,,,,,,
107.64,22.256,0.059,-0.087,2.832,0.008,30.147,-2.809,2.832,9.979,-8.153,0.0,,,,,,
107.74,22.255,0.333,-0.066,2.832,0.042,30.145,-2.453,-1.4,9.979,-8.153,0.0,,,,,,
107.84,22.254,-0.127,-0.107,2.831,-0.016,30.158,-4.708,-1.4,9.979,-8.153,0.0,,,,,,
107.94,22.253,-0.025,-0.098,2.831,-0.003,30.138,-4.348,2.831,9.979,-8.153,0.0,,,,,,
108.041,22.244,0.075,-0.11,2.83,0.01,30.151,-4.21,2.83,9.979,-8.153,0.0,,,,,,
108.141,22.245,0.019,-0.114,2.83,0.002,30.126,-5.03,2.83,9.979,-8.153,0.0,,,,,,
108.241,22.246,0.055,-0.104,2.83,0.007,30.151,-4.122,2.83,9.979,-8.153,0.0,,,,,,
108.341,22.248,-0.01,-0.115,2.831,-0.001,30.149,-4.534,2.831,9.979,-8.153,0.0,,,,,,
108.441,22.263,0.152,-0.066,2.833,0.019,30.17,-3.0,-1.4,9.979,-8.153,0.0,,,,,,
108.541,22.269,0.141,-0.043,2.833,0.018,30.156,-1.863,-1.4,9.979,-8.153,0.0,,,,,,
108.641,22.294,0.323,0.009,2.837,0.041,30.163,0.843,-1.4,9.979,-8.153,0.0,,,,,,
108.741,22.307,-0.036,0.018,2.838,-0.005,30.167,1.077,2.838,9.979,-8.153,0.0,,,,,,
108.841,22.307,0.013,0.036,2.838,0.002,30.181,1.49,2.838,9.979,-8.153,0.0,,,,,,
108.941,22.305,-0.0,0.033,2.838,-0.0,30.163,1.679,2.838,9.979,-8.153,0.0,,,,,,
109.041,22.306,-0.015,0.049,2.838,-0.002,30.177,1.843,2.838,9.979,-8.153,0.0,,,,,,
109.141,22.304,-0.042,0.041,2.838,-0.005,30.158,1.859,2.838,9.979,-8.153,0.0,,,,,,
109.241,22.303,0.051,0.062,2.838,0.006,30.154,2.704,2.838,9.979,-8.153,0.0,,,,,,
109.342,22.305,0.035,0.083,2.838,0.004,30.165,2.714,2.838,9.979,-8.153,0.0,,,,,,
109.442,22.303,-0.007,0.081,2.838,-0.001,30.161,2.931,2.838,9.979,-8.153,0.0,,,,,,
109.542,22.307,0.02,0.083,2.838,0.003,30.163,3.978,2.838,9.979,-8.153,0.0,,,,,,
109.642,22.308,-0.029,0.1,2.838,-0.004,30.156,3.433,2.838,9.979,-8.153,0.0,,,,,,
109.742,22.308,0.079,0.116,2.838,0.01,30.177,4.926,-1.4,9.979,-8.153,0.0,,,,,,
109.842,22.315,-0.026,0.123,2.839,-0.003,30.149,5.557,2.839,9.979,-8.153,0.0,,,,,,
109.942,22.312,0.028,0.134,2.839,0.004,30.174,5.058,2.839,9.979,-8.153,0.0,,,,,,
110.042,22.306,-0.03,0.13,2.838,-0.004,30.163,5.222,2.838,9.979,-8.153,0.0,,,,,,
110.142,22.305,0.009,0.133,2.838,0.001,30.154,5.418,2.838,9.979,-8.153,0.0,,,,,,
110.242,22.303,-0.04,0.14,2.838,-0.005,30.151,5.284,2.838,9.979,-8.153,0.0,,,,,,
110.342,22.292,-0.09,0.113,2.836,-0.011,30.163,4.579,-1.4,9.979,-8.153,0.0,,,,,,
110.442,22.289,-0.04,0.12,2.836,-0.005,30.163,4.681,2.836,9.979,-8.153,0.0,,,,,,
110.543,22.284,0.042,0.115,2.835,0.005,30.158,4.749,2.835,9.979,-8.153,0.0,,,,,,
110.643,22.271,-0.273,0.072,2.834,-0.035,30.186,2.674,-1.4,9.979,-8.153,0.0,,,,,,
110.743,22.261,-0.003,0.081,2.832,-0.0,30.17,3.228,2.832,9.979,-8.153,0.0,,,,,,
110.843,22.261,0.026,0.084,2.832,0.003,30.17,3.008,2.832,9.979,-8.153,0.0,,,,,,
110.943,22.26,0.008,0.091,2.832,0.001,30.17,3.279,2.832,9.979,-8.153,0.0,,,,,,
111.043,22.259,-0.051,0.081,2.832,-0.007,30.158,3.19,2.832,9.979,-8.153,0.0,,,,,,
111.144,22.257,-0.017,0.08,2.832,-0.002,30.174,3.076,2.832,9.979,-8.153,0.0,,,,,,
111.244,22.256,-0.02,0.071,2.832,-0.003,30.188,2.832,2.832,9.979,-8.153,0.0,,,,,,
111.344,22.254,-0.008,0.073,2.832,-0.001,30.172,3.013,2.832,9.979,-8.153,0.0,,,,,,
111.444,22.254,0.009,0.073,2.831,0.001,30.167,3.143,2.831,9.979,-8.153,0.0,,,,,,
111.544,22.254,0.003,0.076,2.831,0.0,30.177,2.99,2.831,9.979,-8.153,0.0,,,,,,
111.644,22.254,-0.0,0.076,2.831,-0.0,30.163,2.744,2.831,9.979,-8.153,0.0,,,,,,
111.744,22.253,-0.011,0.078,2.831,-0.001,30.172,3.365,2.831,9.979,-8.153,0.0,,,,,,
111.844,22.254,0.003,0.076,2.831,0.0,30.188,3.243,2.831,9.979,-8.153,0.0,,,,,,
111.944,22.254,-0.027,0.078,2.831,-0.003,30.174,3.35,2.831,9.979,-8.153,0.0,,,,,,
112.045,22.254,0.03,0.084,2.831,0.004,30.179,3.382,2.831,9.979,-8.153,0.0,,,,,,
112.145,22.254,-0.004,0.087,2.831,-0.001,30.186,3.171,2.831,9.979,-8.153,0.0,,,,,,
112.245,22.255,0.007,0.085,2.832,0.001,30.174,3.594,2.832,9.979,-8.153,0.0,,,,,,
112.345,22.255,0.02,0.074,2.832,0.002,30.193,3.699,2.832,9.979,-8.153,0.0,,,,,,
112.445,22.256,0.04,0.097,2.832,0.005,30.197,3.172,2.832,9.979,-8.153,0.0,,,,,,
112.545,22.256,0.005,0.092,2.832,0.001,30.179,3.799,2.832,9.979,-8.153,0.0,,,,,,
112.645,22.256,-0.012,0.081,2.832,-0.002,30.172,3.706,2.832,9.979,-8.153,0.0,,,,,,
112.745,22.256,0.006,0.091,2.832,0.001,30.188,3.145,2.832,9.979,-8.153,0.0,,,,,,
112.845,22.256,-0.009,0.084,2.832,-0.001,30.195,3.378,2.832,9.979,-8.153,0.0,,,,,,
112.945,22.256,0.028,0.095,2.832,0.004,30.165,3.611,2.832,9.979,-8.153,0.0,,,,,,
113.045,22.256,-0.004,0.093,2.832,-0.001,30.197,3.498,2.832,9.979,-8.153,0.0,,,,,,
113.145,22.256,0.032,0.097,2.832,0.004,30.19,3.618,2.832,9.979,-8.153,0.0,,,,,,
113.245,22.257,0.016,0.093,2.832,0.002,30.181,3.94,2.832,9.979,-8.153,0.0,,,,,,
113.345,22.257,0.023,0.108,2.832,0.003,30.186,3.923,2.832,9.979,-8.153,0.0,,,,,,
113.445,22.257,0.002,0.096,2.832,0.0,30.186,4.353,2.832,9.979,-8.153,0.0,,,,,,
113.545,22.257,0.016,0.113,2.832,0.002,30.195,4.32,2.832,9.979,-8.153,0.0,,,,,,
113.645,22.257,0.01,0.108,2.832,0.001,30.186,3.822,2.832,9.979,-8.153,0.0,,,,,,
113.746,22.257,0.015,0.102,2.832,0.002,30.199,4.351,2.832,9.979,-8.153,0.0,,,,,,
113.846,22.256,0.004,0.108,2.832,0.001,30.204,3.77,2.832,9.979,-8.153,0.0,,,,,,
113.946,22.256,-0.024,0.1,2.832,-0.003,30.193,4.205,2.832,9.979,-8.153,0.0,,,,,,
114.046,22.256,-0.039,0.089,2.832,-0.005,30.181,4.32,2.832,9.979,-8.153,0.0,,,,,,
114.146,22.255,-0.004,0.111,2.832,-0.001,30.199,3.975,2.832,9.979,-8.153,0.0,,,,,,
114.246,22.255,0.009,0.107,2.832,0.001,30.202,4.266,2.832,9.979,-8.153,0.0,,,,,,
114.346,22.255,-0.003,0.098,2.832,-0.0,30.19,4.481,2.832,9.979,-8.153,0.0,,,,,,
114.446,22.255,-0.028,0.107,2.832,-0.004,30.188,4.039,2.832,9.979,-8.153,0.0,,,,,,
114.546,22.254,0.002,0.108,2.832,0.0,30.199,4.408,2.832,9.979,-8.153,0.0,,,,,,
114.646,22.254,0.001,0.112,2.832,0.0,30.193,4.369,2.832,9.979,-8.153,0.0,,,,,,
114.746,22.254,0.011,0.103,2.831,0.001,30.188,4.446,2.831,9.979,-8.153,0.0,,,,,,
114.846,22.254,-0.001,0.111,2.831,-0.0,30.188,4.527,2.831,9.979,-8.153,0.0,,,,,,
114.946,22.254,-0.013,0.112,2.831,-0.002,30.181,4.565,2.831,9.979,-8.153,0.0,,,,,,
115.046,22.254,-0.012,0.106,2.831,-0.002,30.19,4.288,2.831,9.979,-8.153,0.0,,,,,,
115.146,22.253,-0.028,0.113,2.831,-0.004,30.199,4.271,2.831,9.979,-8.153,0.0,,,,,,
115.246,22.253,0.0,0.115,2.831,0.0,30.193,4.124,2.831,9.979,-8.153,0.0,,,,,,
