Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
22.456,-0.0,0.043,0.097,-0.0,0.006,30.819,3.4,-0.0,0.26,0.0,0.0,-0.26,0.05,4.26,172.0,-19.2,-7.5
22.553,-0.0,0.03,0.095,-0.0,0.004,30.814,3.44,-0.0,0.23,0.0,0.0,-0.23,0.04,4.24,169.4,-2.6,-7.8
22.654,-0.0,-0.002,0.093,-0.0,-0.0,30.789,3.422,-0.0,0.2,0.0,0.0,-0.2,0.04,4.27,-173.7,-2.5,-6.9
22.754,-0.001,-0.023,0.092,-0.0,-0.003,30.803,4.114,-0.0,0.17,0.0,0.0,-0.17,0.04,4.26,-170.7,14.0,-7.0
22.862,-0.001,-0.004,0.096,-0.0,-0.001,30.807,3.772,-0.0,0.14,0.0,0.0,-0.14,0.03,4.4,176.3,11.8,-7.8
22.957,-0.001,-0.009,0.085,-0.0,-0.001,30.775,3.637,-0.0,0.1,0.0,0.0,-0.1,0.03,4.3,173.0,0.8,-6.9
23.057,-0.001,0.018,0.095,-0.0,0.002,30.814,3.716,-0.0,0.07,0.0,0.0,-0.07,0.03,4.31,175.6,5.1,-7.0
23.167,-0.001,0.014,0.088,-0.0,0.002,30.805,3.223,-0.0,0.03,0.0,0.0,-0.03,0.03,4.49,179.1,11.4,-8.1
23.272,-0.001,-0.04,0.086,-0.0,-0.005,30.805,3.311,-0.0,-0.0,0.0,0.0,-0.0,0.02,4.34,171.6,6.3,-7.2
23.369,-0.001,-0.045,0.08,-0.0,-0.006,30.796,3.799,-0.0,-0.02,0.0,0.0,0.02,0.03,4.34,170.1,6.3,-7.1
23.469,-0.001,-0.064,0.088,-0.0,-0.008,30.798,3.302,-0.0,-0.05,0.0,0.0,0.05,0.03,4.52,175.8,14.3,-8.0
23.567,-0.001,0.006,0.091,-0.0,0.001,30.789,3.314,-0.0,-0.06,0.0,0.0,0.06,0.03,4.38,-162.4,-10.9,-8.4
23.662,-0.001,0.016,0.084,-0.0,0.002,30.793,3.421,-0.0,-0.07,0.0,0.0,0.07,0.04,4.32,-163.1,-1.7,-6.9
23.758,-0.001,-0.057,0.074,-0.0,-0.007,30.812,3.512,-0.0,-0.07,0.0,0.0,0.07,0.04,4.39,-161.6,-8.5,-8.3
23.856,-0.001,0.002,0.081,-0.0,0.0,30.807,3.415,-0.0,-0.07,0.0,0.0,0.07,0.04,4.41,163.6,13.6,-7.8
23.955,-0.001,0.008,0.081,-0.0,0.001,30.807,3.313,-0.0,-0.07,0.0,0.0,0.07,0.05,4.4,161.8,13.4,-8.2
24.055,-0.001,0.007,0.082,-0.0,0.001,30.8,3.385,-0.0,-0.05,0.0,0.0,0.05,0.05,4.36,161.1,15.0,-7.8
24.157,-0.001,-0.026,0.067,-0.0,-0.003,30.8,3.432,-0.0,-0.04,0.0,0.0,0.04,0.06,4.6,172.6,11.2,-6.6
24.253,-0.001,0.007,0.084,-0.0,0.001,30.796,3.311,-0.0,-0.01,0.0,0.0,0.01,0.06,4.34,167.6,6.6,-5.7
24.354,-0.001,0.011,0.083,-0.0,0.001,30.789,3.21,-0.0,0.02,0.0,0.0,-0.02,0.06,4.52,-171.2,-7.4,-6.0
24.454,-0.001,0.028,0.088,-0.0,0.004,30.789,3.324,-0.0,0.06,0.0,0.0,-0.06,0.07,4.65,-176.2,-17.7,-5.6
24.555,-0.001,-0.025,0.078,-0.0,-0.003,30.805,3.612,-0.0,0.09,0.0,0.0,-0.09,0.06,4.53,-176.2,-6.1,-4.7
24.654,-0.001,0.009,0.087,-0.0,0.001,30.789,3.685,69.018,0.11,0.0,3.033,-0.11,0.06,4.28,164.0,14.1,-4.7
24.757,0.003,0.368,-0.103,0.0,0.047,30.787,-3.848,69.018,0.15,0.0,2.935,-0.15,0.07,4.41,-178.8,12.0,-3.3
24.854,0.349,7.421,-0.309,0.044,0.944,30.544,-11.456,69.018,0.244,0.0,1.902,-0.2,0.07,4.4,-171.8,-22.7,0.1
24.959,1.427,13.933,-0.295,0.182,1.773,30.355,-11.477,69.018,0.302,0.0,1.35,-0.12,0.09,4.42,-173.8,3.1,-2.9
25.061,2.913,14.642,-0.072,0.371,1.863,30.455,-2.391,69.018,0.371,0.0,2.22,-0.0,0.08,4.41,164.4,-13.7,2.5
25.164,4.215,11.397,0.039,0.536,1.45,30.816,1.4,69.018,0.336,0.0,2.344,0.2,0.07,4.44,-177.0,5.4,-2.6
25.258,5.555,16.532,-0.32,0.707,2.103,30.22,-13.995,69.018,0.457,0.0,1.63,0.25,0.08,4.43,164.8,-5.7,2.1
25.364,7.361,17.906,-0.101,0.937,2.278,30.396,-4.212,69.018,0.507,0.0,1.073,0.43,0.11,4.44,164.7,-7.8,2.2
25.464,8.946,13.009,0.3,1.138,1.655,30.953,12.658,69.018,0.528,0.0,1.74,0.61,0.09,4.4,-167.7,-5.8,-0.9
25.56,9.885,7.724,0.01,1.258,0.983,30.83,0.109,69.018,0.608,0.0,1.157,0.65,0.11,4.37,-173.9,14.2,-3.3
25.658,10.893,11.738,-0.228,1.386,1.494,30.419,-8.969,69.018,0.806,0.0,1.925,0.58,0.12,4.26,-169.1,-3.2,-3.9
25.765,11.978,10.553,0.013,1.524,1.343,30.743,-0.707,69.018,0.844,0.0,0.843,0.68,0.07,4.7,-173.4,7.4,-0.1
25.859,13.221,13.57,-0.239,1.682,1.727,30.369,-7.374,69.018,1.112,0.0,1.776,0.57,0.05,4.5,179.7,19.3,-5.4
25.963,14.483,11.184,0.116,1.843,1.423,30.839,3.993,69.018,1.243,0.0,1.99,0.6,0.11,4.47,176.1,26.1,-6.7
26.057,15.669,13.762,-0.358,1.994,1.751,30.337,-14.668,69.018,1.514,0.0,1.914,0.48,0.09,4.39,165.6,26.8,-8.5
26.163,17.212,15.504,-0.177,2.19,1.973,30.476,-5.359,69.018,1.74,0.0,2.173,0.45,0.03,4.39,175.6,32.4,-7.2
26.262,18.787,15.522,-0.166,2.39,1.975,30.531,-5.901,69.018,1.97,0.0,1.797,0.42,0.05,4.42,170.8,28.5,-8.7
26.362,20.449,16.946,-0.01,2.602,2.156,30.592,0.061,69.018,2.232,0.0,1.385,0.37,0.1,4.63,168.4,31.3,-12.4
26.462,21.964,13.818,0.198,2.795,1.758,30.876,8.769,69.018,2.455,0.0,1.399,0.34,0.06,4.48,175.6,34.5,-10.7
26.561,23.077,9.746,0.012,2.936,1.24,30.825,0.459,69.018,2.716,0.0,1.757,0.22,0.03,4.51,179.4,28.6,-10.6
26.658,24.084,11.11,-0.246,3.064,1.414,30.535,-10.11,69.018,3.034,0.0,1.295,0.03,0.05,4.52,178.2,31.5,-11.1
26.763,25.407,14.351,-0.002,3.233,1.826,30.636,0.676,3.733,3.333,0.0,0.0,-0.1,0.06,4.51,174.4,28.9,-12.2
26.863,26.594,9.293,0.203,3.384,1.182,30.889,7.995,69.018,3.534,0.0,1.799,-0.15,0.04,4.45,175.5,30.4,-12.8
26.959,27.228,3.915,0.134,3.464,0.498,30.819,6.05,69.018,3.804,0.0,1.261,-0.34,0.0,4.5,176.7,22.8,-12.3
27.062,27.798,8.839,-0.314,3.537,1.125,30.487,-12.257,69.018,4.137,0.0,1.412,-0.6,0.0,4.44,170.8,21.1,-13.8
27.163,28.805,11.563,-0.142,3.665,1.471,30.54,-4.799,69.018,4.345,0.0,1.125,-0.68,0.06,4.23,168.4,14.4,-14.3
27.26,30.005,11.524,0.226,3.818,1.466,30.86,9.676,69.018,4.588,0.0,1.322,-0.77,0.03,4.26,177.1,12.6,-13.1
27.362,30.963,9.12,0.03,3.94,1.16,30.835,0.27,69.018,4.69,0.0,1.224,-0.75,-0.02,4.16,170.1,5.9,-13.7
27.46,31.886,9.986,-0.035,4.057,1.271,30.716,-0.589,69.018,4.917,0.0,1.215,-0.86,-0.02,4.06,170.5,1.7,-13.4
27.563,32.885,10.153,0.075,4.184,1.292,30.809,3.804,4.434,5.054,0.0,0.0,-0.87,0.08,4.24,174.1,-6.7,-12.3
27.663,33.828,8.918,0.125,4.304,1.135,30.841,6.539,69.018,5.124,0.0,1.238,-0.82,0.01,4.02,170.3,-11.7,-13.0
27.762,34.449,4.215,0.229,4.383,0.536,30.825,8.09,69.018,5.163,0.0,0.96,-0.78,-0.04,4.09,171.1,0.2,-13.8
27.861,34.979,7.131,-0.157,4.451,0.907,30.627,-7.392,69.018,5.301,0.0,1.339,-0.85,0.0,4.0,-166.3,4.9,-11.7
27.963,35.768,8.83,-0.122,4.551,1.124,30.695,-4.208,69.018,5.311,0.0,1.212,-0.76,0.13,4.08,-179.7,-5.6,-13.1
28.063,36.784,10.369,-0.017,4.68,1.319,30.741,-0.096,69.018,5.39,0.0,1.324,-0.71,0.03,4.13,172.5,-22.7,-13.2
28.164,37.808,9.76,0.0,4.811,1.242,30.796,0.357,69.018,5.311,0.0,1.305,-0.5,-0.03,4.14,-176.9,-21.6,-15.1
28.263,38.798,10.035,-0.087,4.936,1.277,30.709,-3.211,69.018,5.356,0.0,0.866,-0.42,0.06,4.19,-178.7,-18.0,-14.8
28.361,39.826,10.001,0.085,5.067,1.272,30.796,5.037,69.018,5.307,0.0,0.744,-0.24,0.14,4.2,177.7,11.5,-15.2
28.463,40.601,5.62,0.131,5.166,0.715,30.851,5.501,69.018,5.226,0.0,1.227,-0.06,0.04,4.28,-178.6,-10.1,-15.3
28.558,41.099,5.01,-0.21,5.229,0.637,30.684,-10.329,69.018,5.239,0.0,1.165,-0.01,0.01,4.28,176.2,4.7,-15.0
28.661,41.884,9.571,-0.239,5.329,1.218,30.474,-7.798,69.018,5.249,0.0,1.559,0.08,0.13,4.27,-173.8,1.6,-15.4
28.763,42.897,10.556,-0.117,5.458,1.343,30.597,-5.372,69.018,5.188,0.0,1.519,0.27,0.14,4.29,-177.0,5.5,-15.0
28.864,44.067,12.445,-0.123,5.607,1.583,30.524,-5.324,69.018,5.207,0.0,1.476,0.4,0.01,4.26,167.5,22.0,-16.7
28.963,45.303,11.948,-0.034,5.764,1.52,30.654,-0.572,69.018,5.184,0.0,1.686,0.58,0.05,4.28,164.9,21.4,-17.1
29.062,46.47,12.085,-0.186,5.913,1.538,30.547,-8.408,69.018,5.203,0.0,1.654,0.71,0.18,4.27,162.2,22.4,-18.1
29.163,47.739,12.829,-0.233,6.074,1.632,30.446,-8.558,69.018,5.274,0.0,0.461,0.8,0.1,4.26,172.9,17.0,-15.7
29.262,49.076,12.999,0.044,6.244,1.654,30.72,1.541,69.018,5.334,0.0,1.749,0.91,0.0,4.23,165.2,27.3,-16.1
29.363,50.064,7.281,0.095,6.37,0.926,30.825,2.567,69.018,5.4,0.0,1.517,0.97,0.12,4.2,172.0,24.5,-15.8
29.462,50.944,11.189,-0.294,6.482,1.424,30.387,-12.442,69.018,5.602,0.0,1.533,0.88,0.23,4.24,170.5,26.6,-15.8
29.563,52.127,12.336,-0.264,6.632,1.57,30.371,-11.053,69.018,5.742,0.0,2.249,0.89,0.04,4.4,173.4,33.8,-14.7
29.663,53.402,13.453,-0.162,6.795,1.712,30.528,-7.186,69.018,5.945,0.0,1.249,0.85,-0.04,4.39,-178.6,29.7,-12.6
29.763,54.936,16.779,-0.185,6.99,2.135,30.261,-8.28,69.018,6.18,0.0,2.114,0.81,0.16,4.54,178.9,34.7,-13.7
29.863,56.444,13.453,0.117,7.182,1.712,30.841,3.771,69.018,6.432,0.0,2.42,0.75,0.18,4.28,167.0,35.0,-14.4
29.963,57.838,17.039,-0.323,7.359,2.168,30.145,-15.323,69.018,6.729,0.0,2.767,0.63,0.0,4.46,173.1,35.1,-11.9
30.062,59.703,19.636,-0.448,7.596,2.498,29.912,-16.7,69.018,7.036,0.0,2.276,0.56,-0.02,4.48,173.1,36.2,-10.6
30.163,61.875,22.274,-0.034,7.873,2.834,30.314,-0.363,69.018,7.353,0.0,2.821,0.52,0.15,4.58,163.5,35.8,-14.2
30.265,63.871,17.954,-0.029,8.127,2.284,30.709,-2.166,69.018,7.647,0.0,2.558,0.48,0.12,4.42,171.0,35.4,-11.0
30.363,65.848,21.104,-0.205,8.378,2.685,30.161,-7.888,69.018,8.008,0.0,2.978,0.37,-0.03,4.59,-179.3,35.5,-7.9
30.463,67.937,21.353,-0.142,8.644,2.717,30.419,-5.565,69.018,8.304,0.0,2.866,0.34,0.05,4.65,174.0,36.5,-9.9
30.564,70.182,22.167,-0.23,8.93,2.82,30.202,-7.186,69.018,8.68,0.0,2.902,0.25,0.14,4.43,166.7,35.3,-9.8
30.662,72.5,23.294,-0.014,9.225,2.964,30.563,-1.859,69.018,8.995,0.0,2.411,0.23,0.02,4.45,169.9,35.4,-7.8
30.762,74.762,21.979,0.003,9.512,2.797,30.634,1.193,69.018,9.322,0.0,2.945,0.19,-0.02,4.47,170.0,36.4,-7.4
30.862,76.769,18.199,-0.084,9.768,2.316,30.736,-5.602,69.018,9.588,0.0,2.945,0.18,0.1,4.74,165.7,38.3,-10.4
30.965,78.87,23.033,-0.255,10.035,2.931,30.072,-8.9,69.018,10.005,0.0,1.139,0.03,0.07,4.78,171.4,37.8,-8.0
31.066,81.222,22.157,-0.012,10.334,2.819,30.551,-0.143,69.018,10.304,0.0,2.872,0.03,-0.01,4.48,166.7,34.4,-6.0
31.164,83.261,17.919,0.196,10.594,2.28,31.02,6.455,69.018,10.534,0.0,2.303,0.06,0.03,4.52,172.1,34.0,-5.0
31.26,85.129,19.902,-0.297,10.831,2.532,30.206,-11.629,69.018,10.911,0.0,2.698,-0.08,0.06,4.43,170.1,37.4,-4.8
31.363,87.105,19.235,0.01,11.083,2.447,30.732,0.167,69.018,11.153,0.0,1.685,-0.07,0.05,4.45,173.1,33.8,-3.9
31.462,89.114,20.481,-0.038,11.338,2.606,30.483,-2.561,69.018,11.488,0.0,1.468,-0.15,0.01,4.37,175.9,35.9,-0.9
31.564,90.937,15.019,0.387,11.57,1.911,31.045,15.768,69.018,11.68,0.0,3.161,-0.11,0.06,4.6,179.9,-35.7,-1.3
31.662,92.104,9.819,-0.006,11.719,1.249,30.83,-4.038,69.018,11.909,0.0,2.031,-0.19,0.05,4.37,169.6,32.7,0.6
31.759,93.409,15.735,-0.299,11.885,2.002,30.167,-11.812,69.018,12.265,0.0,3.419,-0.38,0.01,4.4,-179.2,25.5,3.2
31.863,95.092,18.17,-0.145,12.099,2.312,30.46,-6.394,69.018,12.479,0.0,3.299,-0.38,0.08,4.49,-172.6,21.1,5.4
31.96,97.102,22.362,-0.42,12.355,2.845,29.861,-16.82,69.018,12.735,0.0,1.844,-0.38,0.05,4.29,173.7,15.2,1.5
32.064,99.644,25.269,-0.131,12.678,3.215,30.181,-6.621,69.018,12.958,0.0,3.452,-0.28,0.02,4.28,169.6,15.9,1.2
32.163,101.996,21.412,0.237,12.977,2.724,31.061,8.747,69.018,13.047,0.0,3.283,-0.07,0.06,4.27,170.7,9.2,1.4
32.26,104.177,23.314,-0.418,13.255,2.966,29.884,-15.046,69.018,13.325,0.0,2.078,-0.07,0.05,4.41,-169.2,-18.6,2.1
32.362,106.722,24.738,-0.126,13.579,3.148,30.291,-2.074,69.018,13.489,0.0,3.857,0.09,0.05,4.41,-175.5,-9.9,1.4
32.464,109.029,20.862,0.166,13.872,2.654,30.997,4.921,69.018,13.592,0.0,3.789,0.28,0.06,4.53,-177.4,-16.0,2.6
32.561,111.2,24.111,-0.494,14.149,3.068,29.697,-16.973,69.018,13.869,0.0,2.801,0.28,0.09,4.44,-171.9,-21.6,0.6
32.664,114.036,29.133,-0.235,14.509,3.707,29.777,-12.096,69.018,14.099,0.0,3.8,0.41,0.07,4.47,-178.2,-17.2,-2.4
32.769,116.746,24.652,0.05,14.854,3.137,30.775,2.727,69.018,14.264,0.0,2.302,0.59,0.03,4.34,-173.7,-13.3,-3.6
32.864,119.35,28.261,-0.286,15.185,3.596,29.816,-9.494,69.018,14.545,0.0,2.154,0.64,0.1,4.36,179.4,-18.1,-3.2
32.964,122.007,25.099,0.316,15.523,3.193,30.914,11.272,69.018,14.753,0.0,3.745,0.77,0.12,4.3,171.6,31.0,-6.0
33.065,124.033,17.791,0.141,15.781,2.264,30.96,4.084,69.018,14.901,0.0,2.341,0.88,0.06,4.61,179.2,-8.7,-1.5
33.162,125.918,21.421,-0.315,16.021,2.726,29.978,-12.025,69.018,15.331,0.0,2.218,0.69,0.11,4.29,168.6,22.8,-6.8
33.265,127.963,19.125,0.125,16.281,2.433,30.711,4.146,69.018,15.601,0.0,3.939,0.68,0.1,4.4,-172.4,13.6,-7.4
33.364,129.716,16.639,-0.272,16.504,2.117,30.405,-10.865,69.018,15.934,0.0,0.96,0.57,0.06,4.31,-171.3,20.3,-7.2
33.464,131.727,21.097,-0.402,16.76,2.684,29.873,-14.056,69.018,16.33,0.0,2.805,0.43,0.05,4.42,175.4,27.2,-9.8
33.565,133.794,19.121,0.077,17.023,2.433,30.757,2.564,69.018,16.653,0.0,0.428,0.37,0.08,4.36,172.1,31.7,-12.9
33.663,135.757,19.977,-0.258,17.273,2.542,30.17,-8.245,69.018,17.043,0.0,4.283,0.23,0.1,4.39,173.0,41.4,-15.2
33.765,137.679,16.881,0.065,17.518,2.148,30.789,0.937,69.018,17.328,0.0,1.253,0.19,0.09,4.53,172.3,48.3,-19.1
33.863,139.507,20.201,-0.297,17.75,2.57,30.058,-12.07,69.018,17.73,0.0,3.824,0.02,0.07,4.38,168.5,57.4,-25.3
33.966,141.433,18.383,0.136,17.995,2.339,30.825,3.892,69.018,17.73,0.0,4.043,,,,,,
34.063,143.304,22.23,-0.384,18.233,2.828,29.791,-16.469,69.018,17.73,0.0,1.108,,,,,,
34.165,145.853,27.524,-0.29,18.558,3.502,29.656,-7.493,69.018,17.73,0.0,4.233,,,,,,
34.267,148.443,24.642,0.215,18.887,3.135,30.919,7.168,69.018,18.857,0.0,2.023,0.03,0.1,4.61,146.8,54.7,-51.3
34.364,150.862,25.939,-0.235,19.195,3.3,29.994,-5.746,69.018,19.165,0.0,3.9,0.03,0.07,4.57,155.4,49.2,-44.1
34.466,153.332,23.24,0.055,19.509,2.957,30.739,3.114,69.018,19.349,0.0,3.536,0.16,0.08,4.53,155.5,44.8,-44.0
34.564,155.781,26.339,-0.392,19.821,3.351,29.754,-11.406,69.018,19.651,0.0,2.684,0.17,0.09,4.45,155.2,34.8,-44.5
34.666,158.561,27.893,-0.008,20.174,3.549,30.298,-1.456,69.018,19.884,0.0,1.947,0.29,0.1,4.44,156.0,27.1,-44.3
34.765,161.058,21.405,0.374,20.492,2.723,31.1,12.675,69.018,20.032,0.0,2.024,0.46,0.08,4.79,159.1,8.2,-40.6
34.864,162.775,14.074,0.074,20.711,1.791,30.919,3.301,69.018,20.261,0.0,2.823,0.45,0.14,4.6,157.5,5.8,-42.4
34.961,164.171,14.532,-0.436,20.888,1.849,30.209,-16.867,69.018,20.568,0.0,2.652,0.32,0.17,4.61,157.8,2.2,-44.2
35.066,166.055,20.95,-0.401,21.128,2.666,29.843,-16.176,69.018,20.908,0.0,4.093,0.22,0.11,4.37,-161.2,4.1,-46.2
35.166,168.226,21.902,-0.271,21.404,2.787,30.092,-9.96,69.018,21.184,0.0,2.401,0.22,0.14,4.4,153.6,-9.6,-46.5
35.264,170.675,25.249,-0.345,21.716,3.213,29.713,-14.051,69.018,21.506,0.0,3.302,0.21,0.22,4.38,-165.2,2.7,-51.9
35.364,173.134,21.936,0.028,22.029,2.791,30.768,0.864,69.018,21.749,0.0,4.567,0.28,0.25,4.64,-168.2,-5.2,-56.0
35.467,175.484,26.681,-0.351,22.328,3.395,29.699,-16.562,69.018,22.108,0.0,3.067,0.22,0.23,4.51,-168.6,-0.8,-59.4
35.563,178.434,32.415,-0.273,22.703,4.124,29.496,-10.151,69.018,22.473,0.0,2.808,0.23,0.27,4.48,-171.8,-3.8,-63.3
35.663,181.401,27.705,0.352,23.08,3.525,30.93,14.384,69.018,22.76,0.0,4.548,0.32,0.3,4.29,-169.1,-12.8,-68.4
35.762,183.719,20.407,-0.144,23.375,2.596,30.672,-5.787,69.018,23.025,0.0,3.065,0.35,0.34,4.52,164.8,14.2,-74.2
35.862,186.105,25.366,-0.39,23.679,3.227,29.69,-15.921,69.018,23.459,0.0,2.149,0.22,0.35,4.32,174.8,12.9,-77.9
35.961,188.634,23.694,0.061,24.001,3.015,30.602,3.005,69.018,23.751,0.0,5.561,0.25,0.35,4.38,166.6,19.4,-85.6
36.062,190.72,18.108,0.052,24.266,2.304,30.862,0.633,69.018,24.016,0.0,4.974,0.25,0.4,4.61,179.2,24.6,-90.9
36.158,192.731,23.217,-0.54,24.522,2.954,29.599,-19.834,69.018,24.442,0.0,2.924,0.08,0.43,4.76,174.5,23.0,-98.4
36.263,195.482,29.253,-0.243,24.872,3.722,29.642,-13.146,69.018,24.842,0.0,3.077,0.03,0.4,4.59,-165.3,-35.9,-108.0
36.361,198.18,24.588,0.09,25.215,3.128,30.739,4.203,69.018,25.135,0.0,3.133,0.08,0.41,4.5,173.8,27.4,-111.5
36.461,200.572,23.68,-0.127,25.52,3.013,30.407,-6.554,69.018,25.47,0.0,4.073,0.05,0.45,4.39,165.8,25.3,-120.3
36.56,202.983,26.6,-0.156,25.826,3.384,30.138,-8.67,69.018,25.806,0.0,2.826,0.02,0.46,4.47,175.7,20.2,-124.5
36.662,205.783,28.938,-0.302,26.183,3.682,29.665,-9.008,69.018,26.163,0.0,3.735,0.02,0.42,4.34,174.3,14.9,-132.1
36.762,208.589,26.363,0.131,26.54,3.354,30.851,2.764,69.018,26.43,0.0,3.078,0.11,0.45,4.35,-158.0,-21.3,-142.4
36.861,211.252,26.471,-0.285,26.878,3.368,29.937,-8.489,69.018,26.768,0.0,3.565,0.11,0.5,4.51,-165.6,-16.5,-148.3
36.962,213.879,25.173,-0.025,27.213,3.203,30.636,-0.192,69.018,27.013,0.0,2.993,0.2,0.51,4.7,177.7,13.7,-152.4
37.061,216.501,27.005,-0.094,27.546,3.436,30.165,-3.402,69.018,27.396,0.0,3.106,0.15,0.47,4.31,167.7,16.9,-160.1
37.16,219.039,25.108,0.065,27.869,3.195,30.745,1.362,69.018,27.639,0.0,2.68,0.23,0.51,4.3,176.0,6.9,-166.4
37.262,221.382,23.203,-0.011,28.167,2.952,30.517,-0.096,69.018,27.957,0.0,2.375,0.21,0.53,4.43,-161.0,-1.3,-172.1
37.36,223.536,20.256,0.194,28.441,2.577,30.853,6.446,69.018,28.221,0.0,3.379,0.22,0.53,4.51,177.1,7.0,-178.3
37.461,225.371,18.597,-0.241,28.675,2.366,30.414,-8.107,69.018,28.525,0.0,3.366,0.15,0.51,4.31,168.3,11.5,173.7
37.559,227.548,25.417,-0.486,28.952,3.234,29.532,-20.041,69.018,28.912,0.0,3.053,0.04,0.55,4.24,-152.6,-6.6,166.3
37.66,230.215,25.818,-0.113,29.291,3.285,30.19,-3.175,69.018,29.221,0.0,3.605,0.07,0.58,4.25,170.2,10.9,164.0
37.762,232.78,24.212,-0.161,29.618,3.081,30.403,-4.394,69.018,29.458,0.0,2.517,0.16,0.55,4.32,166.7,16.9,159.5
37.861,235.416,27.306,-0.141,29.953,3.474,30.078,-5.034,69.018,29.803,0.0,3.507,0.15,0.57,4.47,166.8,14.0,155.1
37.961,237.962,24.535,0.164,30.277,3.122,30.889,5.166,69.018,29.987,0.0,2.799,0.29,0.66,4.66,169.6,13.3,152.3
38.06,240.407,25.809,-0.208,30.588,3.284,29.994,-7.601,69.018,30.318,0.0,2.825,0.27,0.62,4.7,-153.5,-3.1,147.0
38.16,242.849,22.727,0.086,30.899,2.892,30.773,5.663,69.018,30.549,0.0,4.051,0.35,0.58,4.43,164.8,18.3,146.4
38.258,245.023,22.704,-0.216,31.175,2.889,30.282,-10.634,69.018,30.835,0.0,3.562,0.34,0.57,4.38,161.4,20.3,143.0
38.357,247.561,27.45,-0.405,31.498,3.493,29.562,-17.832,69.018,31.128,0.0,2.732,0.37,0.58,4.55,165.1,18.6,142.8
38.458,250.399,28.115,-0.001,31.859,3.577,30.33,0.573,69.018,31.379,0.0,2.572,0.48,0.53,4.58,161.6,20.8,140.7
38.557,252.862,21.363,0.347,32.173,2.718,31.07,14.816,69.018,31.553,0.0,2.612,0.62,0.52,4.55,162.2,15.0,139.0
38.654,254.764,17.764,-0.275,32.415,2.26,30.371,-9.972,69.018,31.795,0.0,2.972,0.62,0.55,4.79,165.2,7.6,139.2
38.756,256.732,20.84,-0.45,32.665,2.652,29.871,-17.083,69.018,32.135,0.0,2.655,0.53,0.48,4.42,163.0,14.8,138.5
38.855,259.041,24.089,0.039,32.959,3.065,30.398,1.612,69.018,32.379,0.0,2.549,0.58,0.46,4.84,-146.8,-15.1,135.1
38.955,261.21,19.355,0.014,33.235,2.463,30.67,0.072,69.018,32.625,0.0,3.941,0.61,0.43,4.56,-140.6,-9.8,135.9
