Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
159.081,1.021,0.976,215.149,17.161,0.562,0.798,0.301,-0.999,331.247,48.979,-10.341,967.439,1.23437619,4.295,-9.828,307.129,307.129
159.181,2.674,2.673,131.742,-1.226,-1.995,1.78,-0.057,0.054,331.887,45.252,-10.368,967.434,1.2296114,4.681,-7.393,305.273,305.273
159.281,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.435,13.69982624,4.613,-9.655,305.855,305.855
159.381,1.344,1.343,176.216,-2.106,-0.089,1.341,-0.049,0.136,331.937,45.046,-10.351,967.443,1.22925496,4.348,-14.092,307.521,307.521
159.481,2.57,2.526,227.821,10.611,1.872,1.696,0.473,-0.168,331.752,46.039,-10.355,967.436,1.23061585,3.362,-16.16,307.212,307.212
159.582,1.713,1.537,240.508,26.24,1.337,0.756,0.757,-1.032,331.227,49.034,-10.357,967.459,1.23455238,2.892,-13.88,306.562,306.562
159.681,0.817,0.817,191.171,0.0,0.158,0.802,0.0,-0.911,331.301,48.643,-10.346,967.45,1.23399138,3.469,-9.884,306.162,306.162
159.781,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.898,-99.44,967.457,13.70013714,3.754,-7.177,305.946,305.946
159.882,1.188,1.18,134.758,6.718,-0.838,0.831,0.139,-0.213,331.725,46.244,-10.34,967.446,1.23082721,3.658,-10.082,306.117,306.117
159.982,2.158,2.156,211.003,-2.097,1.111,1.848,-0.079,-0.243,331.707,46.266,-10.361,967.458,1.23098147,3.562,-14.423,307.317,307.317
160.082,2.031,1.901,239.361,20.572,1.636,0.969,0.714,-1.043,331.22,49.051,-10.362,967.449,1.23458886,3.732,-16.722,306.791,306.791
160.182,1.172,1.163,183.976,7.338,0.081,1.16,0.15,-0.991,331.252,48.934,-10.345,967.468,1.23437655,4.41,-14.297,307.366,307.366
160.282,2.602,2.578,133.366,-7.793,-1.874,1.77,-0.353,-0.156,331.76,45.99,-10.357,967.443,1.23056948,4.407,-8.735,305.543,305.543
160.382,1.948,1.948,120.286,0.401,-1.682,0.982,0.014,-0.137,331.771,45.829,-10.383,967.452,1.23049545,3.994,-6.005,305.761,305.761
160.482,1.294,1.267,193.867,-11.713,0.304,1.23,-0.263,-0.072,331.81,45.583,-10.392,967.45,1.23020363,4.196,-8.949,306.167,306.167
160.582,2.503,2.437,228.373,13.272,1.821,1.619,0.575,-0.442,331.586,46.923,-10.367,967.444,1.23186243,3.533,-14.567,307.203,307.203
160.682,1.194,1.097,228.473,23.284,0.821,0.727,0.472,-0.994,331.25,48.781,-10.386,967.443,1.23435998,3.78,-17.275,307.61,307.61
160.783,2.229,2.22,128.617,-5.056,-1.735,1.386,-0.196,-0.279,331.685,46.51,-10.328,967.439,1.23111582,4.206,-14.173,306.647,306.647
160.883,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.938,-99.44,967.437,13.69984341,4.16,-8.651,305.685,305.685
160.982,0.613,0.6,164.838,-11.707,-0.157,0.579,-0.124,0.09,331.909,45.152,-10.362,967.45,1.22946846,4.298,-6.21,304.903,304.903
161.083,1.881,1.879,227.165,2.336,1.378,1.278,0.077,-0.035,331.833,45.647,-10.341,967.439,1.23001921,4.074,-9.766,305.385,305.385
161.183,1.778,1.658,240.855,21.251,1.448,0.807,0.645,-0.845,331.341,48.343,-10.362,967.444,1.23368335,3.148,-14.907,306.071,306.071
161.283,0.541,0.528,178.971,-12.459,-0.009,0.528,-0.117,-0.912,331.3,48.559,-10.368,967.452,1.23399663,2.36,-16.39,307.942,307.942
161.383,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.427,13.69970608,2.911,-13.246,307.178,307.178
161.483,2.002,1.998,117.954,3.925,-1.765,0.936,0.137,-0.196,331.736,46.163,-10.346,967.452,1.23075855,3.71,-8.002,305.796,305.796
161.583,1.841,1.831,200.058,-5.986,0.628,1.72,-0.192,-0.267,331.693,46.377,-10.353,967.434,1.23105514,4.087,-7.033,305.754,305.754
161.683,10.853,10.85,187.551,-1.302,1.426,10.756,-0.247,-25.163,316.2,100.0,-10.351,967.437,1.35464728,3.693,-10.316,306.195,306.195
161.783,5.242,1.24,223.155,-76.321,0.848,0.904,-5.093,-4.287,329.241,62.528,-10.346,967.443,1.24947214,3.515,-14.998,306.973,306.973
161.883,2.552,2.448,143.769,-16.393,-1.447,1.975,-0.72,-0.467,331.571,47.11,-10.34,967.451,1.23198044,3.802,-15.918,307.845,307.845
161.983,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.456,13.70011997,3.734,-12.547,306.18,306.18
162.083,1.618,1.589,172.555,-10.818,-0.206,1.576,-0.304,-0.089,331.8,45.782,-10.353,967.441,1.23026454,4.002,-8.164,305.847,305.847
162.184,2.609,2.574,226.221,9.355,1.858,1.781,0.424,-0.287,331.68,46.416,-10.361,967.452,1.23117268,4.146,-6.985,304.886,304.886
162.284,1.668,1.559,239.105,20.873,1.338,0.8,0.594,-0.996,331.25,49.014,-10.328,967.439,1.23435771,4.06,-10.64,305.96,305.96
162.384,1.736,1.727,135.177,-5.977,-1.217,1.225,-0.181,-0.33,331.654,46.679,-10.33,967.454,1.23136592,3.812,-14.745,306.834,306.834
162.484,3.149,3.147,121.077,2.218,-2.695,1.624,0.122,0.438,332.12,44.047,-10.357,967.438,1.22789288,3.39,-15.588,307.089,307.089
162.584,1.437,1.436,124.425,2.556,-1.184,0.812,0.064,0.087,331.908,45.367,-10.306,967.446,1.22947145,3.556,-12.597,305.911,305.911
162.684,2.309,2.308,213.815,1.573,1.285,1.918,0.063,0.089,331.909,45.238,-10.34,967.44,1.22945905,3.741,-8.819,305.518,305.518
162.784,2.208,2.042,239.692,22.334,1.763,1.031,0.839,-0.578,331.504,47.493,-10.34,967.44,1.23246872,3.526,-8.337,305.868,305.868
162.884,0.831,0.819,208.798,9.753,0.394,0.717,0.141,-0.978,331.26,48.856,-10.353,967.455,1.23430145,3.19,-11.064,305.309,305.309
162.984,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.921,-99.44,967.442,13.69992447,2.758,-13.928,306.956,306.956
163.084,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.452,13.70005894,3.151,-14.419,307.126,307.126
163.184,1.349,1.348,188.395,-2.035,0.197,1.333,-0.048,-0.158,331.759,46.058,-10.34,967.439,1.23056912,3.578,-12.123,306.046,306.046
163.284,2.344,2.289,230.512,12.368,1.767,1.456,0.502,-0.585,331.499,47.415,-10.367,967.449,1.23251355,4.037,-9.401,306.19,306.19
163.385,0.926,0.926,242.809,0.0,0.824,0.423,0.0,-1.179,331.138,49.607,-10.346,967.444,1.23519647,4.106,-8.543,306.379,306.379
163.485,2.442,2.406,132.019,-9.87,-1.788,1.611,-0.419,-0.192,331.738,46.193,-10.335,967.437,1.23072183,3.831,-10.731,306.169,306.169
163.585,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.449,13.70002079,3.605,-13.322,306.412,306.412
163.685,1.125,1.113,138.894,-8.232,-0.732,0.839,-0.161,-0.074,331.81,45.757,-10.345,967.445,1.23019803,3.432,-14.217,306.674,306.674
163.785,2.558,2.554,217.397,3.117,1.551,2.029,0.139,-0.135,331.773,45.918,-10.357,967.462,1.23049664,3.77,-12.548,306.97,306.97
163.885,1.988,1.962,243.847,9.371,1.761,0.865,0.324,-0.837,331.347,48.466,-10.323,967.457,1.23365784,4.043,-10.164,305.831,305.831
163.985,1.233,1.227,158.726,5.758,-0.445,1.143,0.124,-0.625,331.475,47.6,-10.355,967.456,1.23270237,4.128,-9.306,306.324,306.324
164.085,2.688,2.677,122.18,5.15,-2.266,1.426,0.241,0.4,332.098,44.175,-10.355,967.455,1.22808242,4.14,-10.472,306.298,306.298
164.185,1.896,1.895,114.77,1.913,-1.72,0.794,0.063,0.128,331.933,45.062,-10.353,967.451,1.229298,3.702,-12.831,306.589,306.589
164.285,1.778,1.775,200.708,-3.538,0.628,1.66,-0.11,0.039,331.878,45.305,-10.367,967.452,1.22970212,3.346,-13.919,306.718,306.718
164.385,2.138,2.118,239.978,7.723,1.834,1.06,0.287,-0.321,331.66,46.476,-10.375,967.432,1.2312988,3.135,-13.207,306.75,306.75
164.485,0.667,0.634,234.206,-18.295,0.514,0.371,-0.209,-0.936,331.286,48.753,-10.341,967.461,1.23411727,3.28,-11.117,305.617,305.617
164.586,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.894,-99.44,967.466,13.70026207,3.417,-9.493,305.824,305.824
164.686,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.938,-99.44,967.441,13.69991302,3.53,-9.744,306.633,306.633
164.786,0.984,0.974,136.514,-8.14,-0.67,0.707,-0.139,-0.176,331.747,45.908,-10.397,967.448,1.23066676,3.835,-12.082,306.64,306.64
164.886,2.408,2.4,220.695,4.644,1.565,1.82,0.195,-0.388,331.619,46.921,-10.318,967.455,1.23162842,3.708,-13.731,307.227,307.227
164.986,1.589,1.426,239.953,26.131,1.235,0.714,0.7,-1.102,331.184,49.204,-10.378,967.458,1.23486948,3.82,-13.411,306.684,306.684
165.086,1.737,1.721,130.219,-7.826,-1.314,1.111,-0.237,-0.478,331.564,47.148,-10.34,967.455,1.23203671,4.064,-11.097,306.371,306.371
165.186,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.451,13.70005512,4.033,-9.036,306.633,306.633
165.286,1.62,1.617,112.182,3.224,-1.498,0.611,0.091,-0.131,331.775,45.933,-10.349,967.451,1.2304641,3.9,-9.367,306.425,306.425
165.386,2.251,2.245,210.485,-4.12,1.139,1.935,-0.162,-0.113,331.786,45.862,-10.353,967.413,1.2303375,3.724,-11.912,305.751,305.751
165.486,2.121,2.035,238.121,16.412,1.728,1.075,0.599,-0.682,331.44,47.737,-10.371,967.451,1.23295653,3.59,-14.047,307.037,307.037
165.587,0.966,0.958,168.116,7.288,-0.197,0.938,0.123,-0.813,331.36,48.319,-10.34,967.457,1.23355532,3.752,-13.979,307.368,307.368
165.687,2.999,2.996,119.677,2.363,-2.603,1.484,0.124,0.219,331.987,44.768,-10.353,967.432,1.22886813,3.864,-11.528,305.845,305.845
165.787,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.441,13.69991016,3.943,-9.039,305.763,305.763
165.887,0.676,0.616,164.52,-24.372,-0.164,0.593,-0.279,-0.022,331.841,45.505,-10.368,967.443,1.22996759,3.798,-9.248,305.519,305.519
165.987,2.427,2.393,228.5,9.636,1.792,1.586,0.406,-0.294,331.676,46.365,-10.381,967.461,1.23121488,3.318,-11.888,306.951,306.951
166.087,1.023,0.948,228.669,22.084,0.712,0.626,0.385,-0.948,331.278,48.716,-10.361,967.464,1.23417842,2.932,-14.413,307.008,307.008
166.187,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.446,13.69997978,3.056,-14.228,307.017,307.017
166.287,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.443,13.69993019,3.678,-11.266,306.451,306.451
166.387,1.063,1.063,118.824,0.0,-0.931,0.512,0.0,-0.162,331.756,46.009,-10.357,967.448,1.23060107,3.718,-8.281,305.651,305.651
166.488,2.138,2.127,217.337,-5.895,1.29,1.691,-0.22,-0.309,331.667,46.47,-10.367,967.445,1.23126388,4.355,-8.792,306.381,306.381
166.588,1.97,1.888,241.147,16.572,1.654,0.911,0.562,-0.948,331.278,48.619,-10.386,967.458,1.23417389,3.851,-11.701,306.511,306.511
166.688,1.141,1.137,153.303,4.922,-0.511,1.016,0.098,-0.773,331.385,48.125,-10.353,967.428,1.23333585,3.696,-14.319,307.672,307.672
166.788,2.849,2.849,114.629,0.0,-2.59,1.187,0.0,0.156,331.948,44.793,-10.403,967.435,1.22916114,3.715,-14.013,307.204,307.204
166.889,1.674,1.674,88.139,0.0,-1.673,-0.054,0.0,-0.073,331.81,45.697,-10.361,967.46,1.23021734,3.817,-11.068,305.873,305.873
166.988,1.035,0.777,220.671,-41.319,0.507,0.59,-0.683,-0.128,331.778,45.999,-10.328,967.453,1.23045051,3.9,-8.555,306.141,306.141
167.089,2.183,2.163,231.481,7.794,1.692,1.347,0.296,-0.437,331.589,46.864,-10.378,967.448,1.23184478,3.908,-8.976,306.393,306.393
167.188,1.048,1.032,209.526,10.084,0.509,0.898,0.184,-0.845,331.341,48.343,-10.362,967.45,1.23369193,3.913,-11.782,306.503,306.503
167.289,2.615,2.614,113.322,0.611,-2.401,1.035,0.028,0.238,331.999,44.655,-10.367,967.438,1.22878981,3.417,-14.313,307.928,307.928
167.389,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.441,13.6999073,3.467,-13.882,307.624,307.624
167.49,0.875,0.721,114.409,-34.578,-0.656,0.298,-0.497,0.108,331.92,45.029,-10.381,967.455,1.22939861,3.399,-11.153,306.707,306.707
167.589,2.659,2.653,220.38,3.89,1.719,2.021,0.18,-0.114,331.785,45.76,-10.381,967.441,1.23037744,3.482,-8.893,305.759,305.759
167.689,1.537,1.481,242.302,15.574,1.311,0.688,0.413,-0.877,331.322,48.564,-10.334,967.439,1.23381841,3.4,-9.382,306.56,306.56
167.789,0.481,0.481,191.828,0.0,0.099,0.471,0.0,-0.793,331.373,48.195,-10.353,967.462,1.23346794,3.354,-12.072,306.512,306.512
167.89,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.924,-99.44,967.434,13.69980526,3.506,-14.048,306.737,306.737
167.99,1.47,1.47,107.189,0.488,-1.404,0.434,0.013,-0.102,331.793,45.76,-10.37,967.455,1.23034,3.608,-13.331,307.243,307.243
168.091,1.585,1.525,207.783,-15.734,0.711,1.35,-0.43,-0.191,331.738,46.039,-10.375,967.457,1.23074508,3.899,-10.572,306.398,306.398
168.192,2.082,2.024,237.216,13.592,1.702,1.096,0.489,-0.831,331.35,48.259,-10.371,967.441,1.23361611,4.145,-8.742,305.852,305.852
168.292,1.004,1.001,189.79,4.805,0.17,0.986,0.084,-0.982,331.257,48.648,-10.41,967.452,1.23431861,4.089,-9.471,306.619,306.619
168.396,2.649,2.649,120.689,-0.941,-2.278,1.352,-0.043,-0.015,331.845,45.415,-10.386,967.462,1.22996199,3.867,-11.99,307.613,307.613
168.496,2.174,2.174,108.502,0.0,-2.061,0.69,0.0,-0.082,331.805,45.694,-10.37,967.449,1.23024273,3.73,-13.938,306.928,306.928
168.596,0.772,0.662,166.88,-31.049,-0.15,0.644,-0.398,-0.079,331.807,45.715,-10.361,967.445,1.23022282,3.567,-13.415,307.749,307.749
168.7,2.5,2.468,228.533,9.257,1.849,1.634,0.402,-0.293,331.677,46.491,-10.346,967.455,1.23119962,3.922,-11.304,306.57,306.57
168.8,1.411,1.326,234.776,20.071,1.083,0.765,0.484,-0.894,331.311,48.489,-10.37,967.459,1.23392737,3.854,-9.384,306.447,306.447
168.902,1.997,1.997,123.07,0.849,-1.673,1.09,0.03,-0.078,331.807,45.758,-10.349,967.458,1.2302376,3.939,-9.825,306.511,306.511
169.002,3.083,3.083,108.291,0.0,-2.927,0.968,0.0,0.519,332.17,43.772,-10.361,967.46,1.22755468,3.507,-11.838,307.142,307.142
169.102,1.011,1.008,116.905,-3.946,-0.899,0.456,-0.07,0.158,331.95,44.967,-10.353,967.443,1.22915685,3.22,-13.408,306.821,306.821
169.202,2.442,2.441,214.224,1.269,1.373,2.019,0.054,0.026,331.87,45.308,-10.378,967.449,1.22975767,3.12,-13.228,306.693,306.693
169.303,1.955,1.836,232.156,20.105,1.45,1.127,0.672,-0.67,331.447,47.712,-10.367,967.451,1.23290265,3.437,-11.371,306.928,306.928
169.403,0.789,0.784,170.861,-6.677,-0.124,0.774,-0.092,-0.987,331.255,48.957,-10.335,967.438,1.23431706,3.528,-9.746,306.333,306.333
169.508,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.457,13.70013428,3.867,-9.932,306.199,306.199
169.603,1.766,1.758,123.409,5.711,-1.467,0.968,0.176,-0.087,331.802,45.839,-10.335,967.44,1.23024964,3.829,-11.587,306.828,306.828
169.708,1.375,1.372,190.257,-3.56,0.244,1.35,-0.085,-0.186,331.741,46.051,-10.368,967.441,1.23070359,3.871,-12.879,307.208,307.208
169.808,2.075,2.052,220.736,8.451,1.339,1.555,0.305,-0.725,331.413,47.803,-10.393,967.444,1.23314404,3.873,-12.567,307.322,307.322
169.908,0.945,0.933,193.149,-9.104,0.212,0.909,-0.15,-1.153,331.153,49.42,-10.37,967.452,1.23509395,3.966,-11.219,306.354,306.354
170.008,3.281,3.273,129.018,-3.938,-2.543,2.061,-0.225,-0.178,331.746,46.064,-10.357,967.446,1.2306726,3.92,-10.01,306.246,306.246
170.108,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.935,-99.44,967.431,13.69976139,3.817,-10.091,305.991,305.991
170.21,1.439,1.435,137.553,-4.088,-0.968,1.059,-0.103,-0.15,331.764,45.952,-10.361,967.448,1.23054683,3.84,-11.447,305.91,305.91
170.31,2.286,2.285,212.983,-1.765,1.244,1.917,-0.07,-0.322,331.659,46.502,-10.37,967.454,1.23133445,3.648,-12.792,306.45,306.45
170.411,1.639,1.598,214.208,12.832,0.898,1.321,0.364,-0.955,331.275,48.842,-10.335,967.441,1.23417425,3.578,-12.983,306.866,306.866
170.511,2.721,2.715,143.41,-3.941,-1.618,2.18,-0.187,-0.455,331.577,46.907,-10.383,967.42,1.2318939,3.664,-11.737,307.034,307.034
170.611,3.658,3.657,119.317,1.412,-3.188,1.791,0.09,0.45,332.128,43.96,-10.37,967.426,1.22782087,3.728,-10.263,306.332,306.332
170.711,1.95,1.901,131.873,12.839,-1.416,1.269,0.433,0.09,331.909,45.108,-10.375,967.43,1.22944772,3.483,-9.946,305.843,305.843
170.811,2.192,2.186,201.327,-4.032,0.795,2.037,-0.154,0.018,331.866,45.47,-10.341,967.443,1.2297827,3.413,-10.968,305.399,305.399
170.911,2.168,2.062,225.06,17.979,1.46,1.457,0.669,-0.607,331.485,47.435,-10.382,967.434,1.23259676,3.218,-12.415,305.828,305.828
171.011,1.018,1.017,187.146,-2.162,0.127,1.009,-0.038,-0.869,331.327,48.465,-10.353,967.432,1.23377502,3.282,-12.869,306.834,306.834
171.111,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.906,-99.44,967.443,13.69993687,3.542,-11.864,307.339,307.339
171.212,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.897,-99.44,967.442,13.69992733,3.952,-10.38,306.435,306.435
171.314,0.841,0.806,160.175,-16.415,-0.273,0.759,-0.238,-0.16,331.757,45.967,-10.367,967.428,1.23056889,4.078,-9.692,305.83,305.83
171.414,2.562,2.558,215.172,3.026,1.474,2.091,0.135,-0.443,331.585,46.962,-10.357,967.443,1.23186278,4.127,-10.634,305.81,305.81
171.515,1.245,1.232,217.39,8.268,0.748,0.979,0.179,-1.077,331.199,49.123,-10.375,967.448,1.23474324,3.801,-12.207,306.16,306.16
171.615,2.517,2.514,139.27,-2.678,-1.641,1.905,-0.118,-0.388,331.618,46.621,-10.398,967.438,1.23161376,3.716,-12.992,306.982,306.982
171.715,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.966,-99.44,967.442,13.6999197,3.732,-12.265,307.144,307.144
171.816,1.058,1.051,126.725,6.74,-0.842,0.628,0.124,-0.002,331.854,45.558,-10.334,967.443,1.22987163,3.829,-10.56,306.443,306.443
171.916,2.324,2.318,217.037,-3.936,1.396,1.851,-0.16,-0.095,331.797,45.719,-10.375,967.46,1.23031831,3.812,-9.953,305.612,305.612
172.017,2.122,2.012,230.702,18.512,1.557,1.274,0.674,-0.821,331.356,48.27,-10.359,967.447,1.23357821,3.773,-10.792,306.402,306.402
172.117,1.632,1.632,158.399,-0.987,-0.601,1.517,-0.028,-0.586,331.498,47.418,-10.367,967.45,1.23251915,3.481,-12.53,306.956,306.956
172.22,3.006,2.999,117.345,3.849,-2.664,1.377,0.202,0.351,332.068,44.316,-10.359,967.44,1.22828245,3.35,-13.309,306.696,306.696
172.32,2.277,2.275,116.296,2.392,-2.04,1.008,0.095,0.154,331.948,44.898,-10.375,967.448,1.22918212,3.374,-12.357,307.194,307.194
172.421,1.586,1.556,192.986,-11.073,0.35,1.516,-0.305,0.019,331.866,45.372,-10.367,967.448,1.22978771,3.457,-10.415,306.482,306.482
172.522,2.544,2.531,217.099,5.741,1.527,2.019,0.254,-0.378,331.625,46.687,-10.371,967.442,1.23156905,3.508,-9.442,305.341,305.341
172.622,1.165,1.165,194.324,-0.89,0.288,1.128,-0.018,-0.91,331.301,48.613,-10.353,967.448,1.23398423,3.53,-10.647,306.075,306.075
172.724,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.921,-99.44,967.445,13.69996548,3.423,-12.533,307.163,307.163
172.823,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.938,-99.44,967.458,13.70015526,3.528,-13.232,306.885,306.885
172.922,0.949,0.928,144.354,-12.215,-0.541,0.754,-0.201,-0.208,331.728,46.077,-10.381,967.442,1.23080504,3.741,-11.96,305.997,305.997
173.024,2.289,2.276,212.044,-6.076,1.207,1.929,-0.242,-0.41,331.605,46.779,-10.375,967.44,1.23171103,4.037,-10.005,305.305,305.305
173.123,1.783,1.745,221.494,11.943,1.156,1.307,0.369,-1.092,331.19,49.211,-10.367,967.444,1.23480582,4.095,-9.314,306.649,306.649
173.224,2.271,2.258,141.007,-6.144,-1.421,1.755,-0.243,-0.519,331.539,47.176,-10.37,967.432,1.23219526,3.973,-10.551,306.181,306.181
173.324,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.906,-99.44,967.454,13.70009041,3.741,-12.613,307.108,307.108
173.424,1.829,1.823,120.28,4.67,-1.574,0.919,0.149,-0.148,331.764,45.837,-10.392,967.456,1.23055506,3.611,-13.484,306.525,306.525
173.524,2.034,2.03,204.678,-3.469,0.847,1.844,-0.123,-0.143,331.767,45.879,-10.375,967.438,1.2305069,3.527,-12.326,306.428,306.428
173.624,2.137,2.011,232.783,19.733,1.602,1.216,0.721,-0.649,331.46,47.625,-10.37,967.437,1.23278761,3.843,-10.418,305.5,305.5
173.725,1.341,1.341,177.369,-0.14,-0.062,1.34,-0.003,-0.811,331.361,48.15,-10.382,967.444,1.23353302,3.698,-9.705,305.87,305.87
173.825,3.362,3.361,131.549,-1.392,-2.515,2.229,-0.082,0.166,331.955,44.837,-10.381,967.442,1.22911835,3.664,-10.948,306.648,306.648
173.925,2.579,2.579,122.116,0.839,-2.184,1.371,0.038,0.077,331.901,45.18,-10.367,967.429,1.22950161,3.291,-12.755,306.731,306.731
174.025,1.194,1.185,166.935,-7.338,-0.268,1.154,-0.153,-0.002,331.854,45.483,-10.355,967.448,1.22987831,3.278,-13.392,307.162,307.162
174.125,2.772,2.72,215.734,11.081,1.589,2.208,0.533,-0.285,331.681,46.291,-10.393,967.434,1.23114395,3.451,-12.067,306.254,306.254
174.226,1.133,1.113,202.831,10.699,0.432,1.026,0.21,-0.923,331.293,48.526,-10.387,967.442,1.23403978,3.601,-10.235,305.878,305.878
174.326,1.156,1.141,139.131,-9.3,-0.747,0.863,-0.187,-0.685,331.438,47.729,-10.375,967.45,1.23296714,3.895,-9.66,305.803,305.803
174.426,3.306,3.306,113.527,0.0,-3.031,1.32,0.0,0.092,331.911,45.225,-10.341,967.437,1.22944212,3.87,-10.775,306.232,306.232
174.526,1.14,1.131,153.552,7.315,-0.504,1.013,0.145,-0.135,331.772,45.786,-10.393,967.442,1.23047519,3.769,-12.472,307.229,307.229
174.626,2.253,2.253,210.837,-0.615,1.155,1.935,-0.024,-0.259,331.697,46.312,-10.363,967.439,1.23102891,3.74,-13.002,306.548,306.548
174.726,1.957,1.857,232.557,18.336,1.475,1.129,0.616,-0.938,331.284,48.599,-10.382,967.442,1.23410559,3.88,-11.932,307.073,307.073
174.826,1.639,1.613,160.6,-10.103,-0.536,1.522,-0.287,-0.885,331.317,48.467,-10.367,967.461,1.23388624,3.982,-10.459,306.947,306.947
174.926,2.872,2.857,127.307,-5.884,-2.272,1.731,-0.294,0.005,331.857,45.364,-10.382,967.461,1.22986901,3.738,-9.956,306.58,306.58
175.027,2.133,2.133,115.688,1.175,-1.922,0.924,0.044,-0.079,331.807,45.83,-10.33,967.446,1.23022056,3.866,-10.968,306.398,306.398
175.127,1.145,1.13,197.112,-9.385,0.332,1.08,-0.187,-0.108,331.789,45.873,-10.345,967.449,1.23035979,3.526,-12.637,306.916,306.916
175.227,2.36,2.258,233.935,16.879,1.826,1.33,0.685,-0.466,331.571,47.018,-10.363,967.441,1.23196685,3.462,-13.036,307.371,307.371
175.327,0.852,0.829,220.54,13.234,0.539,0.63,0.195,-0.954,331.274,48.68,-10.375,967.451,1.23418832,3.542,-12.171,306.744,306.744
175.427,2.918,2.918,131.138,-0.496,-2.197,1.919,-0.025,0.12,331.927,45.006,-10.376,967.44,1.22932482,3.58,-10.758,306.144,306.144
175.527,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.908,-99.44,967.452,13.70006466,3.533,-10.234,305.744,305.744
175.627,0.939,0.939,140.147,-1.257,-0.602,0.721,-0.021,0.12,331.927,45.029,-10.37,967.453,1.22934198,3.465,-11.018,306.507,306.507
175.728,2.304,2.286,222.465,7.042,1.543,1.687,0.282,-0.081,331.806,45.826,-10.333,967.438,1.23022187,3.451,-12.301,305.796,305.796
175.832,1.532,1.34,242.288,28.956,1.187,0.623,0.742,-0.879,331.32,48.368,-10.387,967.448,1.23384535,3.497,-12.699,306.118,306.118
175.932,0.563,0.432,139.496,-39.901,-0.281,0.329,-0.361,-0.817,331.358,48.169,-10.382,967.451,1.23356652,3.66,-11.982,306.652,306.652
176.032,-99.53,-99.51,0.0,0.0,-99.4,-99.41,-99.42,-99.44,-99.43,31.963,-99.44,967.44,13.699893,3.903,-10.704,306.179,306.179
176.132,1.351,1.345,123.49,5.481,-1.122,0.742,0.129,-0.157,331.759,45.945,-10.37,967.439,1.23056924,3.924,-10.173,306.829,306.829
176.234,1.652,1.639,215.213,-7.11,0.945,1.339,-0.205,-0.167,331.753,46.037,-10.354,967.456,1.23063231,3.934,-10.763,305.704,305.704
176.334,2.224,2.182,240.008,11.221,1.889,1.091,0.433,-0.861,331.33,48.283,-10.393,967.449,1.23376906,3.878,-11.931,306.851,306.851
176.435,0.876,0.854,197.022,13.095,0.25,0.816,0.199,-0.938,331.284,48.709,-10.354,967.443,1.23410511,3.799,-12.527,306.626,306.626
176.535,2.476,2.472,109.66,3.611,-2.327,0.832,0.156,0.062,331.892,45.176,-10.382,967.441,1.22958684,3.668,-12.204,306.092,306.092
