Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
14.272,83.509,87.25,-0.427,10.625,11.101,28.966,-11.009,48.599,0.0,0.0,14.0,,,,,,
14.37,92.424,90.691,-0.31,11.759,11.539,28.824,-14.51,48.599,0.0,0.0,14.0,,,,,,
14.472,101.795,94.54,-0.279,12.952,12.029,28.891,-17.769,48.599,0.0,0.0,14.0,,,,,,
14.572,111.612,101.317,-0.38,14.201,12.891,28.843,-10.15,48.599,0.0,0.0,14.0,,,,,,
14.672,121.882,103.795,-0.337,15.508,13.206,28.203,-15.726,48.599,0.0,0.0,14.0,,,,,,
14.772,132.547,108.941,-0.47,16.865,13.861,28.459,-8.374,48.599,0.0,0.0,14.0,,,,,,
14.875,143.451,109.475,-0.311,18.252,13.929,28.511,-9.221,48.599,0.0,0.0,14.0,,,,,,
14.974,154.749,111.137,-0.094,19.689,14.141,29.318,-13.687,48.599,0.0,0.0,14.0,,,,,,
15.073,165.845,109.531,-0.056,21.101,13.936,29.868,-7.55,48.599,0.0,0.0,14.0,,,,,,
15.175,176.843,108.731,-0.039,22.501,13.834,30.026,-7.561,48.599,0.0,0.0,14.0,,,,,,
15.272,187.811,108.813,-0.038,23.896,13.845,30.01,-9.938,48.599,0.0,0.0,14.0,,,,,,
15.369,198.698,107.886,0.06,25.281,13.727,31.173,-1.686,48.599,0.0,0.0,14.0,,,,,,
15.467,209.286,102.983,0.127,26.628,13.103,31.6,-0.118,48.599,0.0,0.0,14.0,,,,,,
15.565,219.521,100.853,-0.018,27.931,12.832,31.563,4.507,48.599,27.881,0.0,14.0,0.05,0.24,1.72,171.6,12.9,-0.3
15.666,229.437,96.549,-0.006,29.192,12.284,31.492,2.079,48.599,27.881,0.0,14.0,,,,,,
15.765,239.047,95.558,-0.06,30.415,12.158,31.554,3.933,48.599,27.881,0.0,14.0,,,,,,
15.863,248.344,89.671,0.086,31.598,11.409,31.62,0.051,48.599,27.881,0.0,14.0,,,,,,
15.962,257.33,86.785,0.064,32.741,11.042,31.737,0.302,48.599,27.881,0.0,14.0,,,,,,
16.062,265.998,85.855,-0.038,33.844,10.924,31.604,1.978,48.599,27.881,0.0,14.0,,,,,,
16.162,274.357,80.3,0.062,34.908,10.217,31.657,0.382,48.599,27.881,0.0,14.0,,,,,,
16.262,282.48,78.552,0.003,35.941,9.994,31.691,2.845,48.599,27.881,0.0,14.0,,,,,,
16.366,290.218,75.439,0.056,36.926,9.598,31.844,1.778,48.599,27.881,0.0,14.0,,,,,,
16.466,297.634,73.912,0.074,37.869,9.404,31.746,3.49,48.599,27.881,0.0,14.0,,,,,,
16.566,304.742,69.528,0.068,38.774,8.846,31.888,2.129,48.599,27.881,0.0,14.0,,,,,,
16.668,311.529,66.852,0.034,39.637,8.506,31.757,2.927,48.599,27.881,0.0,14.0,,,,,,
16.768,318.014,63.755,0.031,40.462,8.112,31.808,1.857,48.599,27.881,0.0,14.0,,,,,,
16.873,324.187,60.237,0.053,41.248,7.664,31.817,1.579,48.599,27.881,0.0,14.0,,,,,,
16.968,330.039,57.81,0.032,41.992,7.355,31.826,2.016,48.599,27.881,0.0,14.0,,,,,,
17.071,335.582,55.467,0.098,42.698,7.057,31.89,3.904,48.599,27.881,0.0,14.0,,,,,,
17.169,340.815,49.627,0.017,43.363,6.314,31.849,1.774,48.599,27.881,0.0,14.0,,,,,,
17.266,345.736,47.297,0.08,43.99,6.018,31.901,1.367,48.599,27.881,0.0,14.0,,,,,,
17.367,350.335,43.325,0.036,44.575,5.512,31.831,1.984,48.599,27.881,0.0,14.0,,,,,,
17.467,354.631,42.503,0.108,45.121,5.408,31.892,1.475,48.599,27.881,0.0,14.0,,,,,,
17.566,358.61,39.72,0.162,45.628,5.054,31.931,3.385,48.599,27.881,0.0,14.0,,,,,,
17.666,362.275,33.775,-0.005,46.094,4.297,31.815,-1.026,48.599,27.881,0.0,14.0,,,,,,
17.767,365.635,32.987,0.147,46.521,4.197,31.924,2.055,48.599,27.881,0.0,14.0,,,,,,
17.866,368.678,29.262,0.079,46.909,3.723,31.883,1.015,48.599,27.881,0.0,14.0,,,,,,
17.967,371.422,25.726,0.03,47.258,3.273,31.817,3.266,48.599,27.881,0.0,14.0,,,,,,
18.067,373.838,22.033,0.011,47.565,2.803,31.821,0.644,48.599,27.881,0.0,14.0,,,,,,
18.172,375.943,19.898,0.092,47.833,2.532,31.867,3.572,48.599,27.881,0.0,14.0,,,,,,
18.267,377.731,15.846,0.027,48.06,2.016,31.831,0.942,48.599,27.881,0.0,14.0,,,,,,
18.368,379.205,12.791,0.029,48.248,1.627,31.833,1.383,48.599,27.881,0.0,14.0,,,,,,
18.468,380.363,10.189,0.068,48.395,1.296,31.817,2.967,48.599,27.881,0.0,14.0,,,,,,
18.565,381.217,6.658,0.041,48.504,0.847,31.794,2.266,48.599,27.881,0.0,14.0,,,,,,
18.664,381.754,3.891,0.077,48.572,0.495,31.808,2.122,48.599,27.881,0.0,14.0,,,,,,
18.758,381.974,0.767,0.067,48.6,0.098,31.773,2.447,48.599,27.881,0.0,14.0,,,,,,
18.859,381.96,-0.589,-0.018,48.598,-0.075,31.799,-1.589,48.599,27.881,0.0,14.0,,,,,,
18.957,381.957,0.084,0.009,48.598,0.011,31.789,0.289,48.599,27.881,0.0,14.0,,,,,,
19.056,381.956,-0.082,0.007,48.598,-0.01,31.705,0.367,48.599,27.881,0.0,14.0,,,,,,
19.156,381.956,-0.04,0.001,48.598,-0.005,31.789,0.137,48.599,27.881,0.0,14.0,,,,,,
19.262,381.957,0.013,-0.003,48.598,0.002,31.785,-0.036,48.599,27.881,0.0,14.0,,,,,,
19.356,381.957,-0.001,-0.002,48.598,-0.0,31.773,-0.128,48.599,27.881,0.0,14.0,,,,,,
19.461,381.957,-0.006,-0.009,48.598,-0.001,31.78,-0.115,48.599,27.881,0.0,14.0,,,,,,
19.565,381.957,0.024,0.002,48.598,0.003,31.808,-0.238,48.599,27.881,0.0,14.0,,,,,,
19.662,381.957,-0.023,-0.008,48.598,-0.003,31.805,0.271,48.599,27.881,0.0,4.447,,,,,,
19.763,381.957,0.001,-0.008,48.598,0.0,31.799,-0.028,48.598,27.881,0.0,0.0,,,,,,
19.862,381.957,0.008,-0.006,48.598,0.001,31.778,-0.425,0,27.881,0.0,2.054,,,,,,
19.964,381.956,-0.198,0.081,48.598,-0.025,31.81,3.06,0,27.881,0.0,14.0,,,,,,
20.064,381.75,-4.68,0.358,48.572,-0.595,31.595,13.927,0,27.881,0.0,14.0,,,,,,
20.163,380.996,-10.349,0.304,48.476,-1.317,31.456,11.309,0,27.881,0.0,14.0,,,,,,
20.266,379.748,-14.646,0.305,48.317,-1.863,31.33,12.436,0,27.881,0.0,14.0,,,,,,
20.367,378.049,-19.317,0.242,48.101,-2.458,31.25,11.786,0,27.881,0.0,14.0,,,,,,
20.47,375.909,-23.537,0.283,47.829,-2.995,31.109,13.334,0,27.881,0.0,14.0,,,,,,
20.574,373.321,-26.799,0.435,47.499,-3.41,30.862,15.895,0,27.881,0.0,14.0,,,,,,
20.672,370.282,-31.204,0.428,47.113,-3.97,30.713,14.946,0,27.881,0.0,14.0,,,,,,
20.772,366.789,-35.644,0.439,46.668,-4.535,30.581,17.597,0,27.881,0.0,14.0,,,,,,
20.871,362.843,-41.363,0.258,46.166,-5.263,30.583,15.897,0,27.881,0.0,14.0,,,,,,
20.974,358.452,-47.693,0.257,45.607,-6.068,30.487,8.566,0,27.881,0.0,14.0,,,,,,
21.071,353.607,-50.396,0.318,44.991,-6.412,30.211,12.579,0,27.881,0.0,14.0,,,,,,
21.175,348.302,-54.533,0.293,44.316,-6.938,30.053,15.516,0,27.881,0.0,14.0,,,,,,
21.271,342.555,-60.304,0.333,43.585,-7.673,29.921,11.529,0,27.881,0.0,14.0,,,,,,
21.37,336.347,-64.474,0.202,42.795,-8.203,29.953,14.539,0,27.881,0.0,14.0,,,,,,
21.474,329.632,-67.972,0.332,41.941,-8.648,29.574,15.244,0,27.881,0.0,14.0,,,,,,
21.574,322.522,-74.111,0.387,41.036,-9.429,29.395,9.246,0,27.881,0.0,14.0,,,,,,
21.673,314.959,-78.514,0.414,40.074,-9.99,29.315,10.356,0,27.881,0.0,14.0,,,,,,
21.771,306.951,-83.116,0.425,39.055,-10.575,29.133,11.565,0,27.881,0.0,14.0,,,,,,
21.871,298.489,-87.707,0.447,37.978,-11.159,28.991,10.616,0,27.881,0.0,14.0,,,,,,
21.973,289.578,-91.123,0.409,36.844,-11.594,28.55,12.444,0,27.881,0.0,14.0,,,,,,
22.067,280.207,-94.369,0.265,35.652,-12.007,28.674,20.473,0,27.881,0.0,14.0,,,,,,
22.168,270.393,-101.132,0.312,34.403,-12.868,28.667,11.7,0,27.881,0.0,14.0,,,,,,
22.27,260.127,-103.857,0.404,33.097,-13.214,27.913,14.406,0,27.881,0.0,14.0,,,,,,
22.372,249.436,-109.719,0.389,31.737,-13.96,28.347,6.535,0,27.881,0.0,14.0,,,,,,
22.467,238.476,-111.745,0.334,30.342,-14.218,28.724,4.307,0,27.881,0.0,14.0,,,,,,
22.569,227.393,-111.46,0.069,28.932,-14.182,29.772,5.712,0,27.881,0.0,14.0,,,,,,
22.666,216.365,-110.47,0.007,27.529,-14.056,30.229,4.293,0,27.881,0.0,14.0,,,,,,
22.771,205.389,-110.449,0.045,26.133,-14.053,30.213,5.075,0,25.873,0.0,14.0,0.26,0.33,1.69,173.8,-4.8,1.8
22.869,194.426,-110.693,0.098,24.738,-14.084,30.056,4.054,0,25.873,0.0,14.0,,,,,,
22.972,183.523,-108.392,0.11,23.35,-13.791,30.743,-2.795,0,25.873,0.0,14.0,,,,,,
23.075,172.921,-104.879,-0.036,22.002,-13.344,31.426,-6.785,0,25.873,0.0,14.0,,,,,,
23.176,162.671,-99.571,-0.05,20.697,-12.669,31.481,-0.546,0,25.873,0.0,14.0,,,,,,
23.277,152.744,-96.526,-0.151,19.434,-12.281,31.591,0.751,0,25.873,0.0,14.0,,,,,,
23.378,143.039,-94.746,0.048,18.2,-12.055,31.483,-3.096,0,25.873,0.0,14.0,,,,,,
23.48,133.735,-90.3,-0.151,17.016,-11.489,31.634,0.396,0,25.873,0.0,14.0,,,,,,
23.58,124.746,-87.254,-0.137,15.872,-11.102,31.68,0.123,0,25.873,0.0,14.0,,,,,,
23.678,116.075,-85.084,0.01,14.769,-10.826,31.543,-1.856,0,25.873,0.0,14.0,,,,,,
23.779,107.71,-80.57,-0.092,13.704,-10.251,31.673,-0.199,0,25.873,0.0,14.0,,,,,,
23.888,99.661,-77.693,-0.061,12.68,-9.885,31.691,-0.075,0,25.873,0.0,14.0,,,,,,
23.995,91.088,-74.835,-0.018,11.59,-9.522,31.675,-1.479,0,25.873,0.0,14.0,,,,,,
24.095,83.477,-74.104,-0.043,10.621,-9.429,31.783,-4.102,0,25.873,0.0,14.0,,,,,,
24.195,76.404,-70.471,-0.096,9.721,-8.966,31.778,-4.174,0,25.873,0.0,14.0,,,,,,
24.295,69.653,-65.065,-0.055,8.862,-8.278,31.769,-1.826,0,25.873,0.0,14.0,,,,,,
24.395,63.207,-61.746,-0.091,8.042,-7.856,31.78,-1.591,0,25.873,0.0,14.0,,,,,,
24.496,57.08,-59.28,-0.025,7.263,-7.542,31.73,-1.95,0,25.873,0.0,14.0,,,,,,
24.595,51.2,-54.877,-0.039,6.514,-6.982,31.789,-0.285,0,25.873,0.0,14.0,,,,,,
24.696,45.701,-52.276,-0.049,5.815,-6.651,31.762,-2.661,0,25.873,0.0,14.0,,,,,,
24.796,40.507,-52.216,-0.12,5.154,-6.644,31.892,-4.671,0,25.873,0.0,14.0,,,,,,
24.896,35.632,-47.146,-0.076,4.534,-5.999,31.796,-5.397,0,25.873,0.0,14.0,,,,,,
24.995,31.067,-44.343,-0.036,3.953,-5.642,31.789,-3.748,0,25.873,0.0,14.0,,,,,,
25.096,26.808,-40.399,-0.057,3.411,-5.14,31.819,-2.313,0,25.873,0.0,14.0,,,,,,
25.196,22.867,-37.845,-0.079,2.91,-4.815,31.828,-2.202,0,25.873,0.0,14.0,,,,,,
25.297,19.243,-33.333,-0.035,2.448,-4.241,31.767,-1.926,0,25.873,0.0,14.0,,,,,,
25.396,15.893,-31.471,-0.061,2.022,-4.004,31.783,-2.008,0,25.873,0.0,14.0,,,,,,
25.496,12.895,-28.307,-0.079,1.641,-3.602,31.805,-2.223,0,25.873,0.0,14.0,,,,,,
25.596,10.212,-24.555,-0.03,1.299,-3.124,31.732,-1.937,0,25.873,0.0,14.0,,,,,,
25.7,7.836,-21.651,-0.057,0.997,-2.755,31.764,-1.765,0,25.873,0.0,14.0,,,,,,
25.799,5.719,-19.087,-0.09,0.728,-2.429,31.796,-4.269,0,25.873,0.0,14.0,,,,,,
25.899,3.981,-16.043,-0.129,0.507,-2.041,31.769,-4.43,0,25.873,0.0,14.0,,,,,,
25.999,2.553,-13.247,-0.157,0.325,-1.685,31.783,-5.942,0,25.873,0.0,14.0,,,,,,
26.098,1.439,-9.459,-0.086,0.183,-1.203,31.723,-3.027,0,25.873,0.0,14.0,,,,,,
26.196,0.643,-6.722,-0.116,0.082,-0.855,31.705,-4.436,0,25.873,0.0,14.0,,,,,,
26.295,0.158,-3.337,-0.077,0.02,-0.425,31.682,-3.077,0,25.873,0.0,14.0,,,,,,
26.392,-0.027,-0.107,-0.1,-0.003,-0.014,31.659,-4.429,0,25.873,0.0,14.0,,,,,,
26.495,0.009,0.364,0.0,0.001,0.046,31.675,0.081,0,25.873,0.0,14.0,,,,,,
26.589,0.012,-0.007,-0.02,0.002,-0.001,31.68,-0.651,0,25.873,0.0,14.0,,,,,,
26.69,0.013,-0.055,-0.029,0.002,-0.007,31.675,-0.967,0,25.873,0.0,14.0,,,,,,
26.79,0.013,-0.006,-0.015,0.002,-0.001,31.68,-0.564,0,25.873,0.0,14.0,,,,,,
26.894,0.013,-0.02,-0.017,0.002,-0.003,31.675,-0.563,0,25.873,0.0,14.0,,,,,,
26.994,0.012,-0.01,-0.014,0.002,-0.001,31.675,-0.646,0,25.873,0.0,14.0,,,,,,
27.092,0.012,0.003,-0.011,0.002,0.0,31.677,-0.386,0,25.873,0.0,14.0,,,,,,
27.195,0.012,0.021,-0.009,0.002,0.003,31.684,-0.589,0.002,25.873,0.0,0.0,,,,,,
27.299,0.012,0.007,-0.012,0.002,0.001,31.689,-0.561,0.002,25.873,0.0,0.0,,,,,,
27.397,0.012,-0.028,-0.007,0.002,-0.004,31.691,-0.218,0.002,25.873,0.0,0.0,,,,,,
27.505,0.012,-0.016,-0.005,0.002,-0.002,31.68,0.108,0.002,25.873,0.0,0.0,,,,,,
27.608,0.012,0.006,0.0,0.002,0.001,31.684,-0.154,0.002,25.873,0.0,0.0,,,,,,
27.713,0.012,0.018,-0.005,0.001,0.002,31.693,-0.11,0.001,25.873,0.0,0.0,,,,,,
27.807,0.011,0.029,0.002,0.001,0.004,31.7,0.075,0.001,25.873,0.0,0.0,,,,,,
27.905,0.011,-0.001,0.003,0.001,-0.0,31.675,0.017,0.001,25.873,0.0,0.0,,,,,,
28.008,0.011,-0.02,0.003,0.001,-0.003,31.677,0.147,0.001,25.873,0.0,0.0,,,,,,
28.113,0.011,-0.011,0.001,0.001,-0.001,31.689,0.042,0.001,25.873,0.0,0.0,,,,,,
28.21,0.011,-0.018,-0.0,0.001,-0.002,31.677,-0.032,0.001,25.873,0.0,0.0,,,,,,
28.306,0.011,-0.013,0.008,0.001,-0.002,31.705,0.156,0.001,25.873,0.0,0.0,,,,,,
28.407,0.01,-0.03,-0.002,0.001,-0.004,31.703,0.193,0.001,25.873,0.0,0.0,,,,,,
28.515,0.01,-0.069,0.001,0.001,-0.009,31.693,0.267,0.001,25.873,0.0,0.0,,,,,,
28.608,0.009,-0.01,0.002,0.001,-0.001,31.7,0.283,0.001,25.873,0.0,0.0,,,,,,
28.71,0.01,0.024,0.006,0.001,0.003,31.707,0.407,0.001,25.873,0.0,0.0,,,,,,
28.813,0.009,0.014,0.011,0.001,0.002,31.698,0.183,0.001,25.873,0.0,0.0,,,,,,
