Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],x ArUco [m],y ArUco [m],z ArUco [m],roll ArUco [deg],pitch ArUco [deg],yaw ArUco [deg]
11.901,-0.0,0.0,0.008,-0.0,0.0,31.353,0.409,-0.0,0.0,0.0,0.0,,,,,,
12.013,-0.0,0.016,0.006,-0.0,0.002,31.369,0.354,48.599,0.0,0.0,9.724,,,,,,
12.127,-0.0,-0.018,-0.003,-0.0,-0.002,31.355,-0.193,48.599,0.0,0.0,14.0,,,,,,
12.247,0.217,4.821,-0.28,0.028,0.613,31.2,-11.683,48.599,0.0,0.0,14.0,,,,,,
12.365,1.188,11.087,-0.258,0.151,1.411,31.031,-10.525,48.599,0.0,0.0,14.0,,,,,,
12.484,2.807,16.559,-0.234,0.357,2.107,30.919,-8.492,48.599,0.0,0.0,14.0,,,,,,
12.604,5.073,21.032,-0.327,0.645,2.676,30.684,-11.043,48.599,0.0,0.0,14.0,,,,,,
12.724,8.01,26.141,-0.369,1.019,3.326,30.474,-16.229,48.599,0.0,0.0,14.0,,,,,,
12.844,11.598,31.207,-0.422,1.476,3.971,30.245,-13.204,48.599,0.0,0.0,14.0,,,,,,
12.966,15.846,39.818,-0.166,2.016,5.066,30.337,-7.584,48.599,0.0,0.0,14.0,,,,,,
13.085,20.828,44.684,-0.256,2.65,5.685,30.056,-7.518,48.599,0.0,0.0,14.0,,,,,,
13.203,26.346,50.24,-0.29,3.352,6.392,29.836,-8.783,48.599,0.0,0.0,14.0,,,,,,
13.322,32.462,55.438,-0.201,4.13,7.054,29.836,-10.464,48.599,0.0,0.0,14.0,,,,,,
13.44,39.258,59.712,-0.337,4.995,7.597,29.416,-12.627,48.599,0.0,0.0,14.0,,,,,,
13.558,46.641,63.98,-0.298,5.934,8.14,29.311,-14.158,48.599,0.0,0.0,14.0,,,,,,
13.673,54.648,69.353,-0.352,6.953,8.824,29.128,-15.567,48.599,0.0,0.0,14.0,,,,,,
13.792,63.073,75.082,-0.295,8.025,9.553,29.133,-13.015,48.599,0.0,0.0,14.0,,,,,,
13.91,72.412,82.297,-0.353,9.213,10.471,28.82,-8.878,48.599,0.0,0.0,14.0,,,,,,
14.03,82.306,87.04,-0.427,10.472,11.075,28.322,-10.299,48.599,0.0,0.0,14.0,,,,,,
14.149,93.028,92.13,-0.206,11.836,11.722,28.651,-12.83,48.599,0.0,0.0,14.0,,,,,,
14.269,104.295,97.97,-0.441,13.27,12.465,27.911,-9.201,48.599,0.0,0.0,14.0,,,,,,
14.39,116.33,103.823,-0.445,14.801,13.21,27.808,-9.643,48.599,0.0,0.0,14.0,,,,,,
14.51,128.925,107.439,-0.42,16.404,13.67,28.235,-6.885,48.599,0.0,0.0,14.0,,,,,,
14.635,141.923,109.434,-0.339,18.058,13.924,28.539,-6.897,48.599,0.0,0.0,14.0,,,,,,
14.759,155.586,109.133,-0.07,19.796,13.886,28.765,-13.189,48.599,0.0,0.0,14.0,,,,,,
14.881,169.308,111.953,-0.365,21.542,14.244,28.333,-2.684,48.599,0.0,0.0,14.0,,,,,,
15.005,182.809,111.428,-0.197,23.26,14.178,29.165,1.647,48.599,0.0,0.0,14.0,,,,,,
15.131,196.479,109.231,0.075,24.999,13.898,30.517,1.638,48.599,0.0,0.0,14.0,,,,,,
15.25,209.853,104.506,0.009,26.701,13.297,31.006,6.197,48.599,0.0,0.0,14.0,,,,,,
15.371,222.086,99.583,0.148,28.257,12.67,31.001,-1.936,48.599,30.227,0.0,14.0,-1.97,0.25,4.81,176.1,11.3,-2.2
15.498,233.956,97.295,0.061,29.767,12.379,31.111,2.18,48.599,30.477,0.0,14.0,-0.71,0.27,5.17,171.2,7.9,-0.4
15.619,245.834,92.686,0.003,31.279,11.793,30.951,4.021,48.599,30.119,0.0,14.0,1.16,0.28,5.17,170.6,32.6,-8.3
15.738,256.866,89.347,-0.001,32.682,11.368,31.008,2.787,48.599,29.982,0.0,14.0,2.7,0.3,5.02,174.4,-12.2,-0.9
15.857,267.178,84.177,0.048,33.994,10.71,31.058,-0.908,48.599,29.982,0.0,14.0,,,,,,
15.974,277.046,81.394,0.096,35.25,10.356,31.177,0.562,48.599,29.982,0.0,14.0,,,,,,
16.092,286.312,78.024,0.002,36.429,9.927,31.061,2.457,48.599,29.982,0.0,14.0,,,,,,
16.207,295.226,73.3,0.045,37.563,9.326,31.168,0.113,48.599,29.982,0.0,14.0,,,,,,
16.325,303.427,71.327,0.051,38.606,9.075,31.209,2.68,48.599,29.982,0.0,14.0,,,,,,
16.44,311.551,65.738,0.064,39.64,8.364,31.23,0.104,48.599,29.982,0.0,14.0,,,,,,
16.558,318.976,64.389,0.102,40.585,8.193,31.211,3.124,48.599,29.982,0.0,14.0,,,,,,
16.673,326.171,58.14,0.028,41.5,7.397,31.218,1.302,48.599,29.982,0.0,14.0,,,,,,
16.793,332.755,55.274,0.024,42.338,7.033,31.237,3.307,48.599,29.982,0.0,14.0,,,,,,
16.908,339.195,50.753,0.047,43.157,6.458,31.271,1.226,48.599,29.982,0.0,14.0,,,,,,
17.03,344.944,49.745,0.129,43.889,6.329,31.367,3.703,48.599,29.982,0.0,14.0,,,,,,
17.146,350.583,43.223,0.033,44.606,5.5,31.271,0.87,48.599,29.982,0.0,14.0,,,,,,
17.266,355.519,40.24,0.056,45.234,5.12,31.317,-0.34,48.599,29.982,0.0,14.0,,,,,,
17.379,360.137,35.979,0.035,45.822,4.578,31.285,0.708,48.599,29.982,0.0,14.0,,,,,,
17.495,364.116,32.452,0.037,46.328,4.129,31.273,1.028,48.599,29.982,0.0,14.0,,,,,,
17.611,367.842,31.022,0.151,46.802,3.947,31.362,6.762,48.599,29.982,0.0,14.0,,,,,,
17.729,371.06,25.258,0.03,47.212,3.214,31.28,1.394,48.599,29.982,0.0,14.0,,,,,,
17.844,373.929,23.058,0.112,47.577,2.934,31.323,2.16,48.599,29.982,0.0,14.0,,,,,,
17.963,376.301,18.935,0.075,47.878,2.409,31.273,2.583,48.599,29.982,0.0,14.0,,,,,,
18.075,378.307,15.394,0.089,48.134,1.959,31.282,2.648,48.599,29.982,0.0,14.0,,,,,,
18.194,379.82,12.252,0.123,48.326,1.559,31.282,4.156,48.599,29.982,0.0,14.0,,,,,,
18.307,380.985,7.943,0.086,48.474,1.011,31.248,1.922,48.599,29.982,0.0,14.0,,,,,,
18.422,381.668,4.312,0.043,48.561,0.549,31.211,2.629,48.599,29.982,0.0,14.0,,,,,,
18.535,381.974,0.716,0.077,48.6,0.091,31.191,2.765,48.599,29.982,0.0,14.0,,,,,,
18.65,381.936,-0.169,-0.042,48.595,-0.021,31.2,-1.166,48.599,29.982,0.0,14.0,,,,,,
18.773,381.939,0.005,-0.028,48.596,0.001,31.205,-0.997,48.599,29.982,0.0,14.0,,,,,,
18.889,381.939,-0.03,-0.025,48.596,-0.004,31.207,-1.112,48.599,29.982,0.0,14.0,,,,,,
19.001,381.939,-0.007,-0.043,48.596,-0.001,31.207,-1.541,48.599,29.982,0.0,14.0,,,,,,
19.107,381.94,-0.023,-0.031,48.596,-0.003,31.202,-1.343,48.599,29.982,0.0,14.0,,,,,,
19.221,381.94,0.034,-0.043,48.596,0.004,31.175,-1.466,48.599,29.982,0.0,14.0,,,,,,
19.333,381.939,0.011,-0.047,48.596,0.001,31.202,-1.461,48.599,29.982,0.0,14.0,,,,,,
19.442,381.94,-0.01,-0.058,48.596,-0.001,31.214,-2.007,48.599,29.982,0.0,14.0,,,,,,
19.551,381.94,0.011,-0.05,48.596,0.001,31.209,-2.082,48.599,29.982,0.0,14.0,,,,,,
19.663,381.94,-0.018,-0.057,48.596,-0.002,31.216,-2.245,48.599,29.982,0.0,14.0,,,,,,
19.776,381.94,0.001,-0.072,48.596,0.0,31.214,-2.106,48.599,29.982,0.0,14.0,,,,,,
19.886,381.941,-0.028,-0.068,48.596,-0.004,31.205,-2.034,48.599,29.982,0.0,14.0,,,,,,
19.998,381.941,0.01,-0.067,48.596,0.001,31.221,-1.93,48.599,29.982,0.0,14.0,,,,,,
20.115,381.942,0.006,-0.073,48.596,0.001,31.202,-2.504,48.599,29.982,0.0,12.839,,,,,,
20.234,381.943,0.005,-0.067,48.596,0.001,31.205,-2.545,48.596,29.982,0.0,0.0,,,,,,
20.345,381.944,0.003,-0.062,48.596,0.0,31.227,-2.935,0,29.982,0.0,14.0,,,,,,
20.454,381.944,-0.0,-0.051,48.596,-0.0,31.191,-1.6,0,29.982,0.0,14.0,,,,,,
20.567,381.807,-3.655,0.396,48.579,-0.465,30.994,17.847,0,29.982,0.0,14.0,,,,,,
20.683,380.963,-10.834,0.26,48.472,-1.378,30.88,10.329,0,29.982,0.0,14.0,,,,,,
20.801,379.414,-16.286,0.248,48.275,-2.072,30.775,9.931,0,29.982,0.0,14.0,,,,,,
20.917,377.26,-21.097,0.29,48.0,-2.684,30.618,10.877,0,29.982,0.0,14.0,,,,,,
21.033,374.526,-25.627,0.349,47.653,-3.261,30.355,11.791,0,29.982,0.0,14.0,,,,,,
21.151,371.167,-30.71,0.33,47.225,-3.907,30.186,16.21,0,29.982,0.0,14.0,,,,,,
21.266,367.166,-36.218,0.294,46.716,-4.608,30.088,17.168,0,29.982,0.0,14.0,,,,,,
21.385,362.592,-40.438,0.415,46.134,-5.145,29.8,21.244,0,29.982,0.0,14.0,,,,,,
21.5,357.31,-48.531,0.292,45.462,-6.175,29.768,7.678,0,29.982,0.0,14.0,,,,,,
21.617,351.544,-51.217,0.359,44.728,-6.517,29.574,16.865,0,29.982,0.0,14.0,,,,,,
21.734,345.01,-56.958,0.259,43.897,-7.247,29.45,12.254,0,29.982,0.0,14.0,,,,,,
21.851,337.971,-62.235,0.304,43.002,-7.918,29.251,13.906,0,29.982,0.0,14.0,,,,,,
21.969,330.179,-69.017,0.253,42.01,-8.781,29.187,11.451,0,29.982,0.0,14.0,,,,,,
22.088,321.758,-75.734,0.314,40.939,-9.636,29.046,7.884,0,29.982,0.0,14.0,,,,,,
22.209,312.62,-79.414,0.169,39.776,-10.104,29.016,12.318,0,29.982,0.0,14.0,,,,,,
22.326,302.761,-86.33,0.342,38.522,-10.984,28.68,9.597,0,29.982,0.0,14.0,,,,,,
22.444,292.327,-90.883,0.479,37.194,-11.563,28.203,10.221,0,29.982,0.0,14.0,,,,,,
22.565,281.537,-94.565,0.211,35.821,-12.032,28.258,17.526,0,29.982,0.0,14.0,,,,,,
22.684,269.637,-101.212,0.205,34.307,-12.878,28.331,14.152,0,29.982,0.0,14.0,,,,,,
22.801,257.196,-106.737,0.3,32.724,-13.581,27.968,11.045,0,29.982,0.0,14.0,,,,,,
22.923,244.598,-108.631,0.125,31.121,-13.822,28.434,15.511,0,28.601,0.0,14.0,2.52,0.23,4.95,178.0,-8.4,-3.0
23.045,231.171,-111.25,0.196,29.413,-14.155,28.872,7.475,0,28.793,0.0,14.0,0.62,0.22,4.71,179.2,-2.4,-2.7
23.166,217.726,-112.029,0.001,27.702,-14.254,29.679,1.512,0,28.632,0.0,14.0,-0.93,0.21,5.19,175.9,9.3,-0.4
23.292,204.288,-110.668,0.157,25.993,-14.081,29.743,-0.167,0,28.893,0.0,14.0,-2.9,0.17,5.1,-177.8,-72.7,-2.7
23.417,190.468,-108.478,0.054,24.234,-13.802,29.384,3.541,0,28.893,0.0,14.0,,,,,,
23.54,177.012,-104.326,-0.125,22.522,-13.274,30.784,-0.428,0,28.893,0.0,14.0,,,,,,
23.667,164.384,-101.364,0.012,20.915,-12.897,30.976,-4.196,0,28.893,0.0,14.0,,,,,,
23.795,151.655,-98.138,-0.118,19.296,-12.487,31.257,-1.405,0,28.893,0.0,14.0,,,,,,
23.923,139.447,-92.457,-0.014,17.743,-11.764,30.946,-1.357,0,28.893,0.0,14.0,,,,,,
24.047,127.742,-91.03,-0.07,16.253,-11.582,31.221,-7.182,0,28.893,0.0,14.0,,,,,,
24.172,116.898,-85.572,-0.02,14.873,-10.888,31.152,-3.059,0,28.893,0.0,14.0,,,,,,
24.298,106.526,-80.5,-0.125,13.554,-10.242,31.207,-0.136,0,28.893,0.0,14.0,,,,,,
24.426,96.487,-76.401,-0.059,12.276,-9.721,31.198,-0.786,0,28.893,0.0,14.0,,,,,,
24.552,86.717,-75.273,-0.114,11.033,-9.577,31.305,-4.433,0,28.893,0.0,14.0,,,,,,
24.676,77.752,-71.481,-0.063,9.893,-9.095,31.296,-4.462,0,28.893,0.0,14.0,,,,,,
24.801,69.345,-66.59,-0.022,8.823,-8.473,31.266,-3.704,0,28.893,0.0,14.0,,,,,,
24.932,61.289,-63.212,-0.047,7.798,-8.043,31.294,-2.125,0,28.893,0.0,14.0,,,,,,
25.06,53.499,-56.332,-0.062,6.807,-7.167,31.289,-1.175,0,28.893,0.0,14.0,,,,,,
25.186,46.293,-54.874,-0.042,5.89,-6.982,31.298,-3.126,0,28.893,0.0,14.0,,,,,,
25.314,39.753,-51.726,-0.162,5.058,-6.581,31.428,-4.665,0,28.893,0.0,14.0,,,,,,
25.444,33.666,-45.934,-0.117,4.283,-5.844,31.358,-2.183,0,28.893,0.0,14.0,,,,,,
25.576,27.924,-42.067,-0.082,3.553,-5.352,31.355,-5.871,0,28.893,0.0,14.0,,,,,,
25.709,22.707,-38.05,-0.099,2.889,-4.841,31.351,-2.899,0,28.893,0.0,14.0,,,,,,
25.843,17.941,-33.626,-0.075,2.283,-4.278,31.305,-6.539,0,28.893,0.0,14.0,,,,,,
25.975,13.721,-29.1,-0.059,1.746,-3.702,31.282,-1.937,0,28.893,0.0,14.0,,,,,,
26.111,10.126,-24.78,-0.077,1.288,-3.153,31.257,-1.85,0,28.893,0.0,14.0,,,,,,
26.244,6.989,-21.334,-0.109,0.889,-2.714,31.28,-6.557,0,28.893,0.0,14.0,,,,,,
26.377,4.481,-16.642,-0.044,0.57,-2.117,31.211,-3.401,0,28.893,0.0,14.0,,,,,,
26.511,2.538,-12.387,-0.063,0.323,-1.576,31.198,-2.474,0,28.893,0.0,14.0,,,,,,
26.645,1.122,-8.368,-0.084,0.143,-1.065,31.218,-3.352,0,28.893,0.0,14.0,,,,,,
26.775,0.267,-4.111,-0.082,0.034,-0.523,31.157,-3.29,0,28.893,0.0,14.0,,,,,,
26.907,-0.024,-0.348,-0.111,-0.003,-0.044,31.15,-3.968,0,28.893,0.0,14.0,,,,,,
27.044,0.013,0.068,-0.027,0.002,0.009,31.141,-0.797,0,28.893,0.0,14.0,,,,,,
27.172,0.011,0.001,-0.033,0.001,0.0,31.145,-1.53,0,28.893,0.0,14.0,,,,,,
27.307,0.011,0.008,-0.028,0.001,0.001,31.147,-1.373,0,28.893,0.0,14.0,,,,,,
27.442,0.01,-0.003,-0.028,0.001,-0.0,31.131,-1.046,0,28.893,0.0,14.0,,,,,,
27.574,0.01,0.032,-0.028,0.001,0.004,31.173,-0.851,0,28.893,0.0,14.0,,,,,,
27.707,0.01,-0.021,-0.016,0.001,-0.003,31.17,-1.327,0,28.893,0.0,14.0,,,,,,
27.835,0.01,0.034,-0.019,0.001,0.004,31.152,-0.889,0,28.893,0.0,14.0,,,,,,
27.962,0.01,0.011,-0.021,0.001,0.001,31.166,-1.174,0,28.893,0.0,14.0,,,,,,
28.094,0.01,0.015,-0.022,0.001,0.002,31.152,-0.578,0,28.893,0.0,14.0,,,,,,
28.227,0.01,0.013,-0.03,0.001,0.002,31.138,-0.804,0,28.893,0.0,14.0,,,,,,
28.36,0.009,0.045,-0.013,0.001,0.006,31.168,-0.786,0,28.893,0.0,14.0,,,,,,
28.493,0.009,-0.037,-0.018,0.001,-0.005,31.163,-0.598,0,28.893,0.0,14.0,,,,,,
28.633,0.009,0.044,-0.013,0.001,0.006,31.15,-0.684,0,28.893,0.0,14.0,,,,,,
28.764,0.009,-0.03,-0.012,0.001,-0.004,31.118,-0.513,0.001,28.893,0.0,0.0,,,,,,
28.897,0.009,-0.022,-0.016,0.001,-0.003,31.177,-0.498,0.001,28.893,0.0,0.0,,,,,,
29.026,0.008,0.0,-0.005,0.001,0.0,31.154,-0.585,0.001,28.893,0.0,0.0,,,,,,
29.154,0.008,0.004,-0.013,0.001,0.001,31.145,-0.32,0.001,28.893,0.0,0.0,,,,,,
29.282,0.008,0.034,-0.011,0.001,0.004,31.179,-0.551,0.001,28.893,0.0,0.0,,,,,,
29.41,0.008,0.001,-0.013,0.001,0.0,31.163,-0.386,0.001,28.893,0.0,0.0,,,,,,
29.54,0.007,-0.017,-0.019,0.001,-0.002,31.145,-0.594,0.001,28.893,0.0,0.0,,,,,,
29.675,0.004,0.005,-0.021,0.0,0.001,31.161,-0.802,0.0,28.893,0.0,0.0,,,,,,
29.809,0.004,-0.009,-0.018,0.0,-0.001,31.173,-0.655,0.0,28.893,0.0,0.0,,,,,,
29.938,0.004,-0.02,-0.014,0.0,-0.003,31.17,-0.487,0.0,28.893,0.0,0.0,,,,,,
30.068,0.003,-0.018,-0.03,0.0,-0.002,31.161,-1.002,0.0,28.893,0.0,0.0,,,,,,
30.2,0.003,-0.028,-0.014,0.0,-0.004,31.152,-0.578,0.0,28.893,0.0,0.0,,,,,,
30.33,0.003,-0.029,-0.017,0.0,-0.004,31.175,-0.444,0.0,28.893,0.0,0.0,,,,,,
30.469,0.003,0.01,-0.008,0.0,0.001,31.189,-0.826,0.0,28.893,0.0,0.0,,,,,,
30.599,0.003,-0.008,-0.015,0.0,-0.001,31.186,-0.51,0.0,28.893,0.0,0.0,,,,,,
30.726,0.003,0.01,-0.019,0.0,0.001,31.186,-0.416,0.0,28.893,0.0,0.0,,,,,,
30.858,0.003,-0.005,-0.005,0.0,-0.001,31.173,-0.584,0.0,28.893,0.0,0.0,,,,,,
30.993,0.003,0.006,-0.013,0.0,0.001,31.175,-0.492,0.0,28.893,0.0,0.0,,,,,,
31.125,0.003,0.01,-0.008,0.0,0.001,31.186,-0.522,0.0,28.893,0.0,0.0,,,,,,
31.254,0.003,-0.015,-0.005,0.0,-0.002,31.191,-0.198,0.0,28.893,0.0,0.0,,,,,,
31.383,0.003,-0.017,-0.007,0.0,-0.002,31.184,-0.445,0.0,28.893,0.0,0.0,,,,,,
31.51,0.003,0.037,-0.007,0.0,0.005,31.186,-0.282,0.0,28.893,0.0,0.0,,,,,,
31.639,0.003,0.014,-0.013,0.0,0.002,31.134,-0.351,0.0,28.893,0.0,0.0,,,,,,
31.771,0.003,0.011,-0.01,0.0,0.001,31.189,-0.219,0.0,28.893,0.0,0.0,,,,,,
31.902,0.003,0.016,-0.016,0.0,0.002,31.184,-0.343,0.0,28.893,0.0,0.0,,,,,,
32.031,0.003,-0.012,-0.002,0.0,-0.002,31.17,-0.59,0.0,28.893,0.0,0.0,,,,,,
32.163,0.003,0.02,-0.007,0.0,0.003,31.179,-0.108,0.0,28.893,0.0,0.0,,,,,,
32.293,0.003,0.019,-0.008,0.0,0.002,31.202,-0.184,0.0,28.893,0.0,0.0,,,,,,
32.424,0.003,0.015,-0.0,0.0,0.002,31.193,-0.321,0.0,28.893,0.0,0.0,,,,,,
